GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
13001950100,Georgia,Appling ,2019,3179,1156,0.2406,0.4961,40.5,0.0299,0.0,0.0,0.0261,0.7883,0.2117,0.1194,0.4096,0.1942,0.0337,0.3599,27615.0,0.0419,0.1492,0.028,0.1453,2.73,0.3785,0.0528,0.1202,0.1125,0.0071,0.2031,0.1207,0.2684,415,103400,-0.633573979222658,-0.5293455212363983,0.45900447642932035,-0.38346131671366945,1.0026667783178655,-1.1824383960197762,-0.18966244512618502
13001950200,Georgia,Appling ,2019,4766,1609,0.2025,0.4702,38.0,0.4178,0.0185,0.0,0.0961,0.697,0.303,0.179,0.5277,0.2719,0.0329,0.3667,19000.0,0.0248,0.2458,0.0232,0.2449,2.77,0.4325,0.0963,0.1274,0.2302,0.0455,0.2023,0.1567,0.1715,444,56300,1.474198230252046,-0.2924736153887222,0.09662247174379503,0.3521753268899157,1.6071863307261098,-0.28931228371905227,0.05718879151010964
13001950300,Georgia,Appling ,2019,5154,1771,0.2449,0.5101,39.6,0.1455,0.0,0.0144,0.2064,0.741,0.259,0.1186,0.4036,0.3347,0.0068,0.393,18365.0,0.0634,0.1452,0.1018,0.323,2.83,0.2371,0.14,0.1152,0.155,0.0995,0.266,0.1735,0.2406,574,94000,1.7674326645459568,-0.05466014467163554,0.9938881220760434,1.0507129821148236,1.1092120675735035,-1.3317203625467782,0.39410714815537917
13001950400,Georgia,Appling ,2019,1674,619,0.2533,0.5006,42.4,0.2407,0.0018,0.0,0.0633,0.7233,0.2767,0.2003,0.4463,0.234,0.0016,0.4572,19924.0,0.0537,0.1955,0.1209,0.1809,2.7,0.3342,0.0679,0.1422,0.1237,0.008,0.1983,0.1368,0.2282,604,73600,1.0261330874603818,-0.4044243501738652,0.7450350014254755,-0.19088936103417647,1.718348368245112,-0.8419365710021641,0.046080750831891046
13001950500,Georgia,Appling ,2019,3667,1501,0.2528,0.501,43.7,0.0878,0.0016,0.0,0.0325,0.4303,0.5697,0.1519,0.4665,0.159,0.0113,0.3971,23569.0,0.0235,0.0689,0.1212,0.2159,2.4,0.428,0.02,0.1086,0.1074,0.0148,0.2268,0.1636,0.2145,670,68200,0.04995544651299699,-0.7158983381573129,0.5307348504141637,-0.5961211518226444,1.8128578768326786,-0.9816177907538881,-0.21508520394581399
13003960100,Georgia,Atkinson ,2019,2119,810,0.1977,0.488,38.9,0.1369,0.0,0.0,0.3124,0.6969,0.3031,0.1444,0.4578,0.3725,0.0457,0.3556,20522.0,0.0799,0.1092,0.1551,0.3025,2.62,0.399,0.0901,0.0889,0.2355,0.1508,0.2525,0.1803,0.198,352,62800,2.068237638904085,-0.43851536459838164,0.5136634751417045,1.5425160354818088,1.9726709962446123,-1.5220975033656592,0.24352009254781845
13003960200,Georgia,Atkinson ,2019,4687,1576,0.2072,0.4958,34.8,0.2428,0.0,0.0,0.2375,0.4817,0.5183,0.1967,0.4652,0.3301,0.0121,0.3369,20023.0,0.0969,0.1533,0.0565,0.2855,2.95,0.4032,0.0755,0.1504,0.2272,0.1117,0.2956,0.1621,0.1779,532,65100,2.165254471786768,-0.04830558907674127,0.15302479577083147,1.1125194760752288,1.6275924800917512,-0.6795766910743026,0.282541775122692
13003960300,Georgia,Atkinson ,2019,1433,494,0.1766,0.4899,32.9,0.0112,0.0565,0.0,0.1919,0.5269,0.4731,0.0729,0.4156,0.2469,0.0304,0.2834,21095.0,0.0146,0.0724,0.0965,0.1478,2.9,0.4718,0.0405,0.0911,0.2052,0.1693,0.3999,0.1326,0.1556,507,55400,0.14600496014029996,-0.7839688627107049,-0.4005261092236025,0.9807247490206846,1.892612798887334,-1.5428376158334112,-0.23815223391525442
13005970100,Georgia,Bacon ,2019,2737,1042,0.1995,0.4618,43.6,0.0055,0.0,0.0,0.0753,0.6605,0.3395,0.0825,0.4062,0.1119,0.0355,0.3733,26841.0,0.0057,0.1384,0.0729,0.1747,2.63,0.3923,0.0,0.1382,0.2426,0.0169,0.2495,0.1586,0.1808,845,84800,-0.6793958183150697,-0.7501333183281184,0.1986420772578115,-0.05973827285375516,1.4713350695380456,-1.5395013739290533,-0.28465568581753725
13005970201,Georgia,Bacon ,2019,4424,1477,0.2572,0.5538,32.1,0.1521,0.0,0.0,0.0371,0.5066,0.4934,0.176,0.5181,0.1624,0.0054,0.3541,19832.0,0.071,0.1915,0.0328,0.3074,2.9,0.3368,0.0873,0.1814,0.1814,0.0105,0.2296,0.1667,0.1804,476,84600,1.4792159537470777,-0.07333199864445028,0.2266716556709074,-0.19244968346438052,1.2135706355571776,0.30475534462782355,0.10317513572104098
13005970202,Georgia,Bacon ,2019,4040,1355,0.2059,0.4985,35.7,0.2507,0.0,0.0047,0.1374,0.5152,0.4848,0.1624,0.4887,0.2441,0.0,0.3461,16454.0,0.0449,0.1071,0.1193,0.3196,2.54,0.3767,0.0768,0.1306,0.2083,0.0737,0.2379,0.2661,0.2136,525,58300,1.41963040607915,-0.21819969997515462,0.2814136663502084,0.26756969628856997,2.071241626978412,-0.9823948835628856,0.1071941594049809
13007960100,Georgia,Baker ,2019,1989,881,0.2137,0.5324,44.5,0.454,0.0,0.0483,0.0422,0.555,0.445,0.1124,0.4609,0.1812,0.0,0.353,20412.0,0.0389,0.1496,0.1253,0.3734,2.26,0.3244,0.084,0.1964,0.1393,0.023,0.3208,0.2026,0.2837,521,87300,0.6095664750518823,0.247474559343005,0.6856721066545,-0.3645499700805074,1.2185490571894877,-1.177579278054603,0.2242497305614124
13007960200,Georgia,Baker ,2019,1143,544,0.3666,0.4751,48.5,0.2983,0.0009,0.0,0.077,0.5412,0.4588,0.0809,0.3343,0.2159,0.0202,0.4724,26204.0,0.1315,0.0829,0.2571,0.3051,2.09,0.3804,0.1213,0.1673,0.0744,0.0108,0.0691,0.2345,0.2161,493,78300,0.3483424294637425,0.00851275243130755,1.9679944660176667,-0.514394406935825,1.6321471969035637,-2.7459175789529704,0.3349601087219286
13009970100,Georgia,Baldwin ,2019,6069,2027,0.191,0.4869,38.5,0.4577,0.0,0.0013,0.0,0.6624,0.3376,0.1702,0.4135,0.0733,0.0084,0.3305,25324.0,0.0158,0.304,0.0372,0.1672,2.99,0.3048,0.0321,0.1638,0.1618,0.0,0.0694,0.1346,0.2017,645,82900,-0.6991800715236607,-0.441584760756735,-0.30651695717913713,-0.687182039346851,1.2400136233057417,-0.5039099375466793,-0.32911203151404805
13009970200,Georgia,Baldwin ,2019,6333,2618,0.2043,0.5396,37.6,0.3678,0.0,0.0444,0.0171,0.4382,0.5618,0.162,0.5413,0.082,0.018,0.3797,27342.0,0.0786,0.2146,0.0089,0.4629,2.41,0.1741,0.0584,0.272,0.0726,0.021,0.235,0.1484,0.2234,681,193200,0.22361591535470807,0.4840609574335743,0.11796690838883474,-0.7527031054724288,0.09608211494032123,0.27820904006440655,0.13691273901051257
13009970300,Georgia,Baldwin ,2019,6050,2515,0.2139,0.5253,43.1,0.3838,0.0119,0.0724,0.0136,0.8225,0.1775,0.1089,0.4975,0.0683,0.0807,0.3849,36068.0,0.1128,0.1658,0.071,0.2966,2.39,0.1025,0.0266,0.1543,0.0259,0.0051,0.0326,0.135,0.1871,1012,188700,-1.327330181978395,-0.3414501831319977,0.36260197590091303,-1.0415511441742655,-0.05155953516754479,-0.2553712954054999,-0.25918340983139376
13009970400,Georgia,Baldwin ,2019,4378,1964,0.2051,0.4868,36.3,0.5048,0.0,0.0,0.0256,0.3886,0.6114,0.1451,0.4976,0.1131,0.0,0.331,22052.0,0.1051,0.2007,0.0603,0.528,2.2,0.0136,0.1039,0.1711,0.0745,0.0155,0.3227,0.1606,0.1667,698,118700,-0.6716761756833154,0.7605414424560398,-0.25702323446466147,-1.030460441706131,0.4697177484847333,-0.6144516904532962,0.08174784579202041
13009970500,Georgia,Baldwin ,2019,6882,1975,0.1662,0.5484,21.3,0.3285,0.0042,0.0028,0.0144,0.2902,0.7098,0.1084,0.5681,0.1816,0.0147,0.3625,11879.0,0.1391,0.3642,0.0,0.6197,2.48,0.1052,0.0942,0.4213,0.101,0.0,0.5345,0.1034,0.2392,629,128300,0.3245295536662901,1.810833481094474,-0.8379425085940885,-0.8367313087287337,0.3151358654381356,-0.12676597554349728,0.44985096098646304
13009970600,Georgia,Baldwin ,2019,3358,1385,0.2519,0.5417,37.4,0.5932,0.0,0.0024,0.0057,0.2745,0.7255,0.2303,0.519,0.2492,0.0051,0.4664,17484.0,0.109,0.4502,0.0,0.4823,2.3,0.2821,0.1206,0.2679,0.1728,0.0,0.3261,0.1862,0.2908,700,64600,3.2877776168836585,1.411910518648195,0.9979480234377801,-0.18111441195013683,0.7644643728414267,0.2945691139063932,0.9086445864575299
13009970701,Georgia,Baldwin ,2019,2448,763,0.1683,0.442,31.3,0.5408,0.002,0.0053,0.0927,0.6509,0.3491,0.1756,0.5057,0.3005,0.0092,0.4312,11620.0,0.0954,0.3177,0.0,0.7326,2.51,0.1521,0.2307,0.3172,0.2072,0.0387,0.3465,0.2285,0.2747,633,44500,1.295750136671727,1.8509408528165652,0.2082901973403152,0.10606245399695469,0.49062391960862184,-1.3601672870907302,0.8167996389375001
13009970702,Georgia,Baldwin ,2019,2167,684,0.2095,0.4481,35.1,0.6188,0.0,0.0051,0.0281,0.336,0.664,0.269,0.3696,0.1176,0.0175,0.1637,18970.0,0.101,0.1908,0.1147,0.6316,2.69,0.2099,0.1769,0.2018,0.1817,0.0297,0.2895,0.1729,0.2484,751,51000,-1.3917250786332662,1.3209076873607832,-0.5816709894299843,-0.8504936333906341,0.9543833179060972,-2.2348514610795283,0.19886569226071377
13009970800,Georgia,Baldwin ,2019,7426,2260,0.2254,0.3998,39.3,0.3427,0.0,0.0018,0.0419,0.6517,0.3483,0.1381,0.4519,0.2156,0.0071,0.4062,17237.0,0.0217,0.192,0.0051,0.2239,2.72,0.3406,0.0314,0.1925,0.1815,0.0298,0.2059,0.2041,0.1679,866,96600,0.00881454135009796,-0.196945761508819,0.16183915777474595,-0.15675551037881302,1.3891216959331276,-1.1884450404701437,-0.0515777866061128
13011970100,Georgia,Banks ,2019,5394,1969,0.2119,0.4865,38.3,0.0,0.0,0.0046,0.1374,0.7097,0.2903,0.0706,0.4725,0.2345,0.0081,0.3982,22126.0,0.0552,0.1443,0.0384,0.2001,2.74,0.2461,0.0523,0.1498,0.0947,0.0697,0.1247,0.1395,0.1143,750,151300,0.24601181554373242,-0.7921363338911903,0.1646059659748717,0.297939141566532,1.0343457508489022,-0.45874270895538316,-0.20709986083065482
13011970200,Georgia,Banks ,2019,4531,1724,0.2481,0.5045,46.4,0.0192,0.0,0.0,0.0088,0.7717,0.2283,0.0963,0.4668,0.2381,0.0255,0.4292,22866.0,0.028,0.1939,0.0417,0.2169,2.63,0.3043,0.0551,0.1433,0.1896,0.0,0.1383,0.2022,0.1917,746,156500,1.2354439636941135,-0.5766936199789461,1.123139601490501,0.06069670597944128,1.1386755032865805,-0.5103742270834631,0.08834163237271601
13011970300,Georgia,Banks ,2019,4778,1690,0.1955,0.4893,43.7,0.0705,0.0,0.0015,0.0678,0.8155,0.1845,0.0811,0.4895,0.2661,0.0124,0.3769,21082.0,0.0439,0.1339,0.0559,0.3124,2.83,0.2382,0.0473,0.2101,0.1687,0.0277,0.1103,0.229,0.1015,724,155700,0.7401191163705627,-0.596932317805262,0.46186297840598384,0.1750306338272936,1.2160757013405934,-0.5159178793980461,-0.05985301776063583
13011970400,Georgia,Banks ,2019,4005,1357,0.2217,0.5144,35.7,0.0155,0.025,0.0444,0.0459,0.8259,0.1741,0.1076,0.4416,0.2222,0.0199,0.3522,19157.0,0.0778,0.1938,0.0,0.2668,2.95,0.4101,0.0435,0.157,0.17,0.0201,0.166,0.1713,0.0965,765,117500,0.427009096073452,-0.6087798474747799,0.06923250767920151,0.1340352874102224,1.1819540480438573,-0.34943289958504936,-0.16064172816174502
13013180103,Georgia,Barrow ,2019,5583,1940,0.2162,0.5033,42.0,0.0711,0.0068,0.0364,0.0813,0.9036,0.0964,0.0613,0.4449,0.0951,0.0918,0.3495,39857.0,0.03,0.1061,0.0057,0.1376,2.88,0.0868,0.0397,0.1381,0.0978,0.0577,0.0879,0.1225,0.0849,942,263900,-1.1372415768649913,-0.9751510215992109,0.33045721975571163,0.021036129332601662,-0.323353603452403,-0.1902303009016908,-0.3756847914660772
13013180104,Georgia,Barrow ,2019,1849,629,0.2055,0.5343,39.9,0.1195,0.0,0.0276,0.0763,0.7316,0.2684,0.1367,0.4226,0.2112,0.0016,0.283,20209.0,0.0362,0.1811,0.0182,0.1971,2.94,0.0506,0.0191,0.1653,0.165,0.085,0.1871,0.1476,0.1166,1036,142000,0.9192768443575444,-0.624339773264244,0.1191209739990587,0.6591230737562526,0.5462151507493002,0.21915741911717687,-0.07245120618175019
13013180105,Georgia,Barrow ,2019,2988,924,0.1954,0.4843,38.8,0.0305,0.0,0.1081,0.1128,0.881,0.119,0.0628,0.3911,0.1158,0.0216,0.2608,28253.0,0.033,0.1563,0.0143,0.0812,3.23,0.0576,0.026,0.1028,0.1573,0.0949,0.0716,0.1278,0.0494,1153,187300,-1.0567709462313781,-1.1115724326140908,-0.24560072674313171,0.6322324972986109,0.08545358906085973,-0.41728387323362626,-0.45843755754350535
13013180106,Georgia,Barrow ,2019,2687,972,0.1939,0.5203,36.0,0.0904,0.0,0.0104,0.0882,0.7937,0.2063,0.1193,0.4492,0.1707,0.0216,0.3179,24352.0,0.0586,0.1821,0.0106,0.3148,2.76,0.1461,0.0504,0.1811,0.1768,0.0304,0.1167,0.1571,0.0536,1009,140600,0.19226193917465892,-0.5947298926122013,-0.20127155717574313,0.21931715796998424,0.6624965663356057,0.10644966465701342,-0.2141075705493154
13013180107,Georgia,Barrow ,2019,4117,1392,0.1712,0.4549,35.4,0.0134,0.0,0.0811,0.1861,0.7631,0.2369,0.1171,0.4139,0.2404,0.0072,0.3211,22433.0,0.0629,0.1491,0.0,0.2493,2.96,0.214,0.0524,0.227,0.2247,0.1303,0.0748,0.11,0.0633,961,135800,0.16613919373717767,-0.602667926736519,-0.3817032904255084,1.322872924120664,0.5057938557179735,-0.6781563689394325,-0.13895251590383778
13013180108,Georgia,Barrow ,2019,2788,954,0.2113,0.4878,32.3,0.118,0.0022,0.0395,0.0459,0.8716,0.1284,0.0901,0.4929,0.1289,0.0,0.2338,22921.0,0.1219,0.1065,0.0103,0.1488,2.92,0.0924,0.0189,0.0472,0.2091,0.0163,0.1252,0.1492,0.072,799,142600,-0.9945504724519809,-0.8372157281712631,-0.685589387648774,-0.29306235803509995,0.8936340090849434,-0.07231700768178727,-0.5233874698492129
13013180203,Georgia,Barrow ,2019,3638,1280,0.1924,0.5547,31.2,0.2721,0.0,0.0594,0.1614,0.4378,0.5622,0.2227,0.512,0.2153,0.0063,0.3422,15132.0,0.0967,0.1733,0.0,0.4563,2.84,0.1612,0.0898,0.3359,0.1976,0.1008,0.3459,0.1157,0.0704,784,96200,2.286279139483864,0.46033602282426533,-0.2562466947099678,0.9742584320906962,0.3199962595968512,0.787935119682019,0.3829220789346359
13013180204,Georgia,Barrow ,2019,2780,852,0.1683,0.5953,37.8,0.314,0.0201,0.0219,0.1137,0.5885,0.4115,0.2371,0.4906,0.2276,0.0082,0.3228,20954.0,0.0556,0.2036,0.0082,0.5012,3.06,0.0181,0.0869,0.2148,0.2181,0.0454,0.1536,0.1342,0.1429,860,201800,2.350317853489617,0.029381854558535266,0.07434292326078379,0.751385518988764,0.3022127456309063,1.1929948110506279,0.26628273585328466
13013180205,Georgia,Barrow ,2019,4728,1742,0.2244,0.5184,35.9,0.195,0.0089,0.018,0.1223,0.5991,0.4009,0.1958,0.4505,0.1663,0.0,0.376,20993.0,0.0643,0.2126,0.0037,0.4782,2.69,0.0372,0.0987,0.2325,0.1918,0.0945,0.1821,0.1779,0.0599,957,141600,1.801111879641801,0.09604819726843464,0.27405050506295975,0.805082392194162,0.20071916361628625,0.42521162149995834,0.2930743431856685
13013180206,Georgia,Barrow ,2019,2943,1021,0.1845,0.4839,39.3,0.0415,0.0,0.0,0.0768,0.6463,0.3537,0.0833,0.3852,0.1416,0.0294,0.3418,33435.0,0.0195,0.1343,0.0055,0.3947,2.88,0.0,0.0735,0.1822,0.1607,0.0518,0.1605,0.1648,0.1318,978,173400,-0.8630845122746181,-0.190583490290235,0.12428266538905659,0.1515011624452814,-0.08400314109423923,-0.8642817087244818,-0.09243878301864425
13013180301,Georgia,Barrow ,2019,2590,858,0.1973,0.4571,33.4,0.0622,0.0039,0.0097,0.0598,0.8557,0.1443,0.0303,0.4149,0.2133,0.0035,0.3765,24370.0,0.0534,0.1427,0.0133,0.1795,3.02,0.0893,0.0,0.1061,0.1274,0.0526,0.0919,0.1483,0.0654,929,157000,-1.1180443066796384,-0.9785577981466463,-0.3467935987422712,0.027230767316385754,0.8804430149642183,-0.7003666920713248,-0.4902656880523149
13013180302,Georgia,Barrow ,2019,6162,2180,0.2382,0.5492,39.5,0.0703,0.0,0.0086,0.0807,0.8899,0.1101,0.0697,0.4691,0.0589,0.0284,0.3812,25522.0,0.0353,0.1211,0.0,0.1743,2.83,0.0279,0.0083,0.1986,0.0633,0.0256,0.1289,0.1967,0.0489,1004,166300,0.1353272493919444,-0.9839386799624005,0.4069154219381197,-0.18334422745523735,0.12518722451177536,0.7705075103596872,-0.2952001444193163
13013180303,Georgia,Barrow ,2019,5862,1674,0.1865,0.493,33.9,0.0278,0.0,0.0513,0.1392,0.6472,0.3528,0.1661,0.4968,0.165,0.0239,0.2915,21198.0,0.0512,0.1018,0.0064,0.2676,3.5,0.0666,0.0054,0.2097,0.1791,0.0196,0.1452,0.1013,0.0638,1325,174700,-0.29601579227304026,-0.6616626332613688,-0.6915619644416158,0.2746186196756794,0.5210824683365869,0.2615077174176778,-0.35537443152733195
13013180401,Georgia,Barrow ,2019,6124,2086,0.2183,0.4959,35.0,0.0707,0.0,0.0394,0.0728,0.7512,0.2488,0.1323,0.4842,0.106,0.059,0.3097,28178.0,0.032,0.1207,0.0425,0.1294,2.94,0.0793,0.0153,0.1103,0.0745,0.0238,0.0789,0.1246,0.0492,1136,163000,-1.2302354488021288,-1.1074273912816863,-0.41691556394421286,-0.3895842411875499,0.5554509090797086,0.12824083853161172,-0.6019455641242931
13013180402,Georgia,Barrow ,2019,6930,2251,0.1828,0.4948,34.2,0.2242,0.0006,0.0271,0.1394,0.5513,0.4487,0.199,0.4925,0.1846,0.0044,0.2839,23621.0,0.0536,0.1872,0.0035,0.3261,3.08,0.094,0.0369,0.1044,0.146,0.0525,0.112,0.1595,0.0876,1031,137300,0.347651907825105,-0.5156982063364254,-0.5412876197772557,0.20507897381632959,0.8066921739883042,0.3928665861341524,-0.23601558431688746
13013180501,Georgia,Barrow ,2019,6771,2055,0.1608,0.4813,32.3,0.1517,0.0,0.0722,0.0917,0.7398,0.2602,0.1212,0.4506,0.1493,0.0136,0.22,25663.0,0.0349,0.1299,0.0141,0.237,3.29,0.085,0.0024,0.0959,0.1088,0.0274,0.1037,0.1223,0.0247,1162,161000,-1.8280021648647256,-1.0019508935995936,-1.192415790083784,-0.19862372788033833,0.7020201165171711,-0.13703186981818097,-0.7236364827445338
13013180502,Georgia,Barrow ,2019,4716,1623,0.1758,0.5144,37.9,0.1139,0.0,0.021,0.1336,0.7718,0.2282,0.1109,0.4922,0.1434,0.016,0.366,24768.0,0.0615,0.1159,0.0032,0.1411,2.91,0.0898,0.0185,0.1109,0.1446,0.0489,0.0841,0.1516,0.0715,1132,156900,0.16573718746081711,-1.047474113684892,-0.16835863818676924,0.19104740372681914,0.6787516546344661,0.5117708809711932,-0.37821150900120215
13013180503,Georgia,Barrow ,2019,5735,1872,0.1489,0.5611,35.4,0.1376,0.0,0.0211,0.1241,0.8009,0.1991,0.0988,0.4749,0.179,0.0182,0.2698,25693.0,0.0416,0.1303,0.0258,0.1068,3.06,0.1335,0.024,0.11,0.1306,0.0846,0.1219,0.1116,0.1349,1077,160800,-0.00045800857596955957,-1.084457171462383,-0.4896608304269147,0.3462093415236321,0.7840121610354084,0.44343849075428776,-0.4444131631564781
13015960101,Georgia,Bartow ,2019,1487,602,0.2428,0.5225,44.0,0.0087,0.002,0.0,0.0262,0.6514,0.3486,0.0947,0.5297,0.1336,0.0233,0.3771,31920.0,0.0424,0.2006,0.0263,0.2043,2.47,0.2674,0.01,0.0831,0.0535,0.0,0.0968,0.161,0.125,936,190400,0.07749474422955005,-0.9844800815107688,0.46491209578572,-0.6341044012356855,0.8949097505567541,0.3362573806335303,-0.3314091100050948
13015960102,Georgia,Bartow ,2019,10296,3591,0.2108,0.4959,41.4,0.0191,0.0,0.0004,0.0317,0.8989,0.1011,0.0774,0.4363,0.1205,0.0323,0.3119,29565.0,0.0614,0.1743,0.0038,0.1832,2.87,0.1178,0.0136,0.1643,0.0886,0.0135,0.072,0.1723,0.047,919,180900,-1.0094343934951469,-0.9011365259921134,0.00011048798986170274,-0.4123571984570719,0.444744785350487,-0.14079594238631016,-0.43945618803214803
13015960200,Georgia,Bartow ,2019,11099,4031,0.1898,0.4639,37.6,0.0681,0.0082,0.0,0.064,0.6715,0.3285,0.1347,0.4249,0.1598,0.0067,0.2677,22375.0,0.0375,0.1527,0.0042,0.3483,2.75,0.1675,0.0385,0.1955,0.1412,0.0045,0.1315,0.1433,0.0839,940,148200,-1.1672182001391849,-0.462225928928229,-0.5739111849131343,-0.27186218266601986,0.7806831969223913,-0.6399021005541928,-0.3768859786885054
13015960300,Georgia,Bartow ,2019,6452,2213,0.2303,0.4913,43.1,0.0525,0.0023,0.0119,0.0962,0.7801,0.2199,0.1116,0.4701,0.1671,0.0154,0.3601,24385.0,0.0392,0.0798,0.0,0.1654,2.92,0.1059,0.0181,0.1378,0.124,0.0434,0.1132,0.1502,0.1284,966,188700,0.14491753606604058,-0.9178330912556337,0.3879505521625216,0.16444326500552361,0.46874669588068496,0.041610114272944095,-0.23651077867499387
13015960401,Georgia,Bartow ,2019,10696,3682,0.1398,0.5389,31.4,0.1819,0.0,0.0212,0.1423,0.7307,0.2693,0.1651,0.5069,0.1986,0.0035,0.2439,22167.0,0.0381,0.1665,0.0,0.6551,2.88,0.0244,0.0576,0.1665,0.2209,0.0375,0.1895,0.133,0.1026,993,160100,0.3427708875449026,-0.17016929839205522,-0.8962473411611346,0.48573921957513844,0.4848692547074664,0.43857905281548754,-0.14655827183637196
13015960402,Georgia,Bartow ,2019,8975,3343,0.2174,0.4682,38.2,0.1516,0.0,0.0181,0.0513,0.8753,0.1247,0.0823,0.4386,0.1666,0.0344,0.3144,29130.0,0.0332,0.1132,0.0012,0.2961,2.5,0.0263,0.0523,0.2019,0.0925,0.0401,0.0871,0.0978,0.0935,971,163300,-1.4094320257117827,-0.5769757797910354,-0.18519907249890008,-0.10565730502911132,-0.05938101725536517,-0.48221885113737084,-0.35321727505326733
13015960500,Georgia,Bartow ,2019,8371,2775,0.2025,0.5464,39.3,0.1659,0.0125,0.0018,0.1055,0.6086,0.3914,0.2166,0.5576,0.2167,0.0285,0.3395,28390.0,0.0432,0.1873,0.0045,0.4065,3.01,0.0637,0.0768,0.2155,0.1643,0.0326,0.1993,0.1294,0.0887,925,157100,1.7268286393055525,-0.18146239603902242,0.1442319725125085,0.39062636514857096,0.29507837195730285,1.0783543257261927,0.12136936472510929
13015960600,Georgia,Bartow ,2019,8892,3457,0.228,0.5414,36.9,0.189,0.0,0.0,0.0806,0.6968,0.3032,0.1785,0.494,0.1096,0.0576,0.3329,29672.0,0.0437,0.1776,0.0059,0.4096,2.57,0.0135,0.046,0.1718,0.1091,0.0161,0.1708,0.1349,0.0818,852,203700,0.26614801042100533,-0.36087591347329667,0.029458327035995765,-0.15131153495050226,0.02368707671937603,0.7251900550894325,-0.12332311939565946
13015960700,Georgia,Bartow ,2019,7819,3084,0.2289,0.5175,34.6,0.2094,0.0035,0.005,0.187,0.5381,0.4619,0.1051,0.4304,0.175,0.0318,0.2863,23300.0,0.0547,0.1285,0.0139,0.5788,2.46,0.0657,0.0376,0.2487,0.1825,0.113,0.2292,0.131,0.0998,947,153400,0.7575108896281313,0.02208429175944588,-0.05213956751785144,0.9459564909484071,0.014654243488953474,-0.17304456905082372,0.14842793826704634
13015960801,Georgia,Bartow ,2019,3873,1303,0.156,0.5025,38.2,0.0516,0.0044,0.0325,0.0999,0.7198,0.2802,0.0998,0.3723,0.2488,0.053,0.2993,23583.0,0.0786,0.1042,0.0,0.2371,2.97,0.2536,0.0691,0.208,0.2577,0.0268,0.2031,0.1206,0.0503,977,158700,-0.271517031120758,-0.4106534633918854,-0.2824321011063137,0.6041550402315967,0.641485274804822,-0.8240717816589775,-0.15446862609636475
13015960802,Georgia,Bartow ,2019,3087,1214,0.22,0.4616,37.4,0.0285,0.0065,0.0,0.1772,0.8283,0.1717,0.1458,0.4064,0.2269,0.0,0.2619,20815.0,0.061,0.2361,0.0076,0.4217,2.54,0.6465,0.0791,0.1878,0.2352,0.0664,0.1974,0.1801,0.0947,839,58200,0.6602334469666364,-0.40732491803193976,-0.1656673017974293,0.7609858518484491,1.7104784379498512,-1.2382386230022948,-0.04610410871757982
13015960803,Georgia,Bartow ,2019,5557,1982,0.2264,0.5078,44.6,0.0265,0.0016,0.0342,0.0414,0.8419,0.1581,0.1256,0.4398,0.187,0.0565,0.4062,30440.0,0.0786,0.1209,0.0251,0.2735,2.79,0.1874,0.0202,0.172,0.1924,0.0072,0.1409,0.1762,0.0781,851,157500,0.3929037271304764,-0.6193979059322965,0.6882588413066402,0.13547479779749044,0.46986249685526155,-0.2812945028966193,-0.059452056055662686
13015960901,Georgia,Bartow ,2019,3081,1029,0.1821,0.4755,33.9,0.0328,0.0,0.0,0.0659,0.5981,0.4019,0.138,0.4205,0.1181,0.0185,0.2634,24650.0,0.0261,0.1844,0.0,0.2779,2.99,0.2134,0.0612,0.0991,0.1256,0.0328,0.0872,0.1159,0.0696,992,126300,-1.4463932223954248,-0.76495085694001,-0.8433561270536812,-0.2932503066141301,0.8801112828743048,-0.4249472146619082,-0.556823020280221
13015960902,Georgia,Bartow ,2019,7004,2501,0.2199,0.5234,39.2,0.0752,0.0046,0.0023,0.0694,0.7633,0.2367,0.1635,0.4591,0.0874,0.0476,0.2715,29733.0,0.0701,0.1485,0.0,0.1491,2.8,0.0142,0.01,0.1611,0.1227,0.0282,0.0981,0.1176,0.0119,1048,156100,-0.39122153595136644,-0.9102432061783292,-0.24632350256128127,-0.11956506858155971,0.17433394746967854,0.7105762939001252,-0.4151428414607482
13015961000,Georgia,Bartow ,2019,8230,2820,0.1821,0.5064,40.4,0.0667,0.0,0.0094,0.0558,0.7727,0.2273,0.1067,0.4467,0.1738,0.0305,0.2943,28062.0,0.0271,0.1994,0.0099,0.1337,2.92,0.1594,0.045,0.1124,0.1484,0.0085,0.0905,0.1577,0.1048,870,178400,-0.42252751906841424,-0.8651698660632733,-0.09657035764855686,-0.11401958463487732,0.7653097377179924,-0.11207744843969913,-0.37060206961173126
