GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
5085020500,Arkansas,Lonoke ,2019,4687,1812,0.2076,0.5014,35.9,0.175,0.0,0.0017,0.0435,0.7356,0.2644,0.1175,0.4818,0.1742,0.027,0.3433,27078.0,0.0255,0.1821,0.0639,0.3471,2.41,0.0231,0.0624,0.1678,0.0943,0.017,0.1187,0.1182,0.0904,615,138600,-1.010607518013975,-0.322092409267494,-0.7179530701628059,-0.08294674484589788,-0.007328379468073349,0.11971308573029595,-0.33680893044947946
5085020600,Arkansas,Lonoke ,2019,1499,588,0.2688,0.483,50.3,0.3436,0.0,0.0047,0.0113,0.6291,0.3709,0.0986,0.5142,0.2091,0.0612,0.4507,28006.0,0.0,0.2302,0.0897,0.1803,2.54,0.2387,0.0306,0.1446,0.0821,0.0069,0.2075,0.1901,0.1934,656,89200,0.19999536259494732,-0.20524191621082558,0.8993152488696523,-0.18028629475641766,-0.4131812577532311,0.09938958244576933,0.10554667866796022
5085020700,Arkansas,Lonoke ,2019,2982,1111,0.2736,0.5882,35.8,0.2384,0.0111,0.0,0.002,0.575,0.425,0.2349,0.4973,0.1373,0.0315,0.4122,24422.0,0.0655,0.1699,0.0873,0.387,2.63,0.0748,0.0531,0.1917,0.0513,0.0011,0.2731,0.1587,0.1427,648,125600,1.13169402665365,0.2599875683757898,0.04520228760708,-0.5245908741886312,1.0338603967949658,0.31723464806444557,0.1380060215963764
5085020800,Arkansas,Lonoke ,2019,1048,437,0.2739,0.4389,47.2,0.1651,0.001,0.0,0.0277,0.9583,0.0417,0.087,0.4116,0.2484,0.0526,0.4874,28487.0,0.0726,0.1275,0.0984,0.2014,2.4,0.2471,0.0389,0.0549,0.0773,0.0196,0.1279,0.1937,0.1498,561,76900,-1.5559279635668755,-0.6282836065856068,0.8078760419875582,0.05603319116949438,-1.8663947389351476,0.07484114879682632,-0.17536607989227831
5087960100,Arkansas,Madison ,2019,3899,1397,0.2716,0.5263,40.0,0.0003,0.0095,0.05,0.0436,0.8928,0.1072,0.1152,0.4764,0.1249,0.0215,0.3837,25516.0,0.0241,0.1187,0.0852,0.1475,2.78,0.1978,0.0251,0.0759,0.0788,0.0408,0.124,0.1365,0.1802,676,142300,-0.4600034976317777,-1.101002425076213,0.15544114328675165,0.20998398483339928,0.14630666375564758,0.12926713556863664,-0.35606507928719244
5087960200,Arkansas,Madison ,2019,3676,1271,0.2892,0.5419,31.5,0.0131,0.0,0.0022,0.1328,0.6359,0.3641,0.1581,0.4548,0.2367,0.0165,0.4272,21242.0,0.0667,0.216,0.0418,0.4241,2.84,0.0711,0.1062,0.1282,0.0747,0.0557,0.271,0.1781,0.1704,611,114700,1.9740747490120656,0.09148538102016103,0.29065168874232983,0.9006455982718404,0.4289734756410221,0.2623186053367121,0.3190163372944992
5087960300,Arkansas,Madison ,2019,5318,2078,0.204,0.4662,44.8,0.0,0.0214,0.0,0.0442,0.8106,0.1894,0.091,0.4574,0.221,0.0428,0.3696,25735.0,0.0398,0.1323,0.0882,0.2185,2.56,0.2354,0.0346,0.0847,0.1568,0.0327,0.1432,0.191,0.1449,638,117100,-0.9260600869345709,-0.772281493660626,0.027434511291848734,0.4851189200500417,-1.2476933493639348,0.5813613247480997,-0.294698015023476
5087960400,Arkansas,Madison ,2019,3318,1533,0.2911,0.4985,49.5,0.0,0.0187,0.0,0.0105,0.8033,0.1967,0.0554,0.4426,0.1856,0.0144,0.5421,24233.0,0.0472,0.1832,0.0857,0.1181,2.16,0.2376,0.077,0.167,0.0781,0.0,0.1775,0.2222,0.1995,506,111900,0.6357744432252441,-0.4822916380414773,1.327335224894653,-0.03411064895324036,-0.5918248745190783,0.4166663798443869,0.13931690617033984
5089960100,Arkansas,Marion ,2019,4215,1677,0.3155,0.5217,52.0,0.0,0.0033,0.0199,0.0318,0.6911,0.3089,0.1067,0.4835,0.1262,0.0495,0.5516,23915.0,0.0451,0.1789,0.0587,0.1145,2.51,0.212,0.0662,0.1175,0.0683,0.0134,0.1329,0.2192,0.2254,677,104300,1.2540969553074988,-0.5394283396956162,1.6389230487484683,-0.004595048863386501,0.29020527682073743,-0.13100798170270414,0.24277413363568393
5089960201,Arkansas,Marion ,2019,3217,1177,0.2412,0.5471,38.5,0.0233,0.0096,0.0,0.0339,0.6653,0.3347,0.1172,0.5127,0.135,0.0136,0.4223,15855.0,0.0885,0.2145,0.0574,0.2965,2.64,0.2154,0.0748,0.158,0.0566,0.0013,0.2956,0.1942,0.2653,641,124000,1.1386241861988502,0.046734191586922595,0.21868070947771254,-0.4339836009502786,0.2722980376010636,1.0348948484834302,0.09730065108470154
5089960202,Arkansas,Marion ,2019,3996,1504,0.2628,0.4967,42.7,0.0013,0.0023,0.0113,0.0098,0.5528,0.4472,0.1749,0.5076,0.1283,0.0,0.4322,20511.0,0.0383,0.1583,0.0106,0.2859,2.61,0.146,0.0745,0.1549,0.0384,0.0013,0.1984,0.1679,0.213,584,117200,0.3467618366943117,-0.15523746397598645,0.10526786642322479,-0.6083022874258002,0.4631708002324948,0.5418629214403787,-0.06258234827459014
5089960300,Arkansas,Marion ,2019,5048,2424,0.4346,0.5097,62.8,0.0,0.0194,0.0036,0.0192,0.8,0.2,0.054,0.4902,0.1451,0.0099,0.6642,23522.0,0.0269,0.2615,0.0,0.191,2.08,0.2172,0.0528,0.1799,0.063,0.004,0.1406,0.3191,0.3641,751,148200,3.5710458728440857,-0.38478388952817344,2.9291315644167604,0.2901774056885282,0.9011541230917236,-0.1646333308247525,0.7579974658185212
5091020100,Arkansas,Miller ,2019,4020,1508,0.2396,0.5582,36.8,0.3657,0.0,0.0095,0.0699,0.2552,0.7448,0.2964,0.4737,0.0971,0.0,0.3694,21555.0,0.0619,0.1774,0.007,0.62,2.6,0.0,0.0763,0.2049,0.0683,0.0142,0.2801,0.2095,0.1353,822,86800,1.5168469678515848,0.9199111191118889,-0.34866761242689714,-0.28402104626284863,1.13887879085888,0.09074571657056162,0.33545232583501056
5091020200,Arkansas,Miller ,2019,2781,1112,0.2082,0.5214,33.7,0.4038,0.0,0.0,0.0539,0.5144,0.4856,0.2356,0.597,0.1364,0.0,0.3453,18479.0,0.0931,0.3041,0.0,0.5567,2.49,0.0116,0.1241,0.3183,0.1043,0.0139,0.2551,0.2104,0.2415,781,82200,2.1638342480758026,1.3860042981119305,-0.40833285065667074,-0.29778221418006745,1.0516374491720306,0.43230756562857986,0.5240906398223689
5091020400,Arkansas,Miller ,2019,2942,898,0.1625,0.4099,34.7,0.3423,0.0061,0.0,0.0476,0.1824,0.8176,0.2918,0.5316,0.2327,0.0,0.3686,13566.0,0.13,0.319,0.0,0.4855,2.49,0.0538,0.1659,0.206,0.1338,0.0117,0.3693,0.2936,0.1056,642,49200,1.0143201043792074,1.9023777701064948,-0.7169826158927459,-0.14535826016085496,-0.9619677653051024,0.9362509756314159,0.5455300025538701
5091020500,Arkansas,Miller ,2019,2410,816,0.1739,0.4448,42.0,0.295,0.0108,0.0,0.1386,0.3147,0.6853,0.2377,0.4421,0.3448,0.0086,0.3444,13544.0,0.2801,0.2524,0.0,0.326,2.68,0.0448,0.1324,0.2488,0.1887,0.0913,0.4093,0.1581,0.2688,665,60100,1.505274964560635,2.1863319901205256,0.15330600967093205,1.4108687083881528,-2.1914906017427964,-0.05374114187617938,0.9945905445931655
5091020600,Arkansas,Miller ,2019,2160,868,0.3375,0.5667,27.4,0.7852,0.0,0.0,0.0213,0.1147,0.8853,0.4482,0.6934,0.1939,0.0,0.3076,11204.0,0.077,0.3531,0.0,0.7742,2.34,0.0,0.3018,0.3088,0.0364,0.0,0.4221,0.2373,0.197,663,58100,4.8458621625921126,2.89545059635082,-0.02050700838402223,-0.6974492699145087,2.198624874049925,0.46974297048989855,1.283233610625545
5091020701,Arkansas,Miller ,2019,3674,1444,0.2175,0.4978,33.9,0.3274,0.0539,0.0,0.0618,0.4472,0.5528,0.1537,0.4305,0.0866,0.0111,0.3442,21978.0,0.0904,0.1635,0.0,0.3019,2.47,0.0,0.0256,0.1295,0.0719,0.0,0.1422,0.2231,0.0399,803,109900,-0.9706310883830052,-0.032306555879656286,-0.8872734965996026,-0.6477025698025766,0.11823305578860985,0.4784184781102206,-0.3237579554314528
5091020702,Arkansas,Miller ,2019,3425,1496,0.2409,0.6055,41.2,0.5699,0.0,0.0023,0.0,0.2726,0.7274,0.256,0.5118,0.1303,0.0274,0.3496,25232.0,0.0482,0.1838,0.0,0.5889,2.28,0.0,0.236,0.2119,0.0722,0.0028,0.2484,0.2141,0.2184,691,150700,2.153529546683791,1.5113186153554012,0.3916147462268383,-0.5267159550041797,1.41894754771666,-0.6416354076109284,0.7178780542119441
5091020801,Arkansas,Miller ,2019,2726,1173,0.2128,0.5073,41.4,0.237,0.0051,0.0,0.0363,0.6745,0.3255,0.1373,0.5007,0.008,0.0494,0.3546,40713.0,0.0596,0.0718,0.0218,0.4246,2.32,0.0892,0.0264,0.156,0.1031,0.0097,0.1295,0.1361,0.0661,777,221500,-1.99974356086341,-0.37479691209151383,-0.6141775994490107,-0.7763115488279345,0.346054515544284,-0.5805120160392349,-0.46158716245122305
5091020802,Arkansas,Miller ,2019,2168,886,0.3635,0.554,46.9,0.0194,0.0,0.0,0.0198,0.5765,0.4235,0.1253,0.5051,0.1414,0.0609,0.4865,33215.0,0.0516,0.1042,0.0079,0.1377,2.45,0.1772,0.0,0.0801,0.0932,0.0,0.0816,0.1933,0.128,796,163000,1.3886030987707734,-0.9982394915429184,1.2052520791181927,-0.10837030991137023,1.391995484346927,-0.10203466324005768,0.009130418971476238
5091020900,Arkansas,Miller ,2019,8929,3162,0.205,0.4986,40.8,0.0695,0.0028,0.0,0.0034,0.8274,0.1726,0.0904,0.4372,0.087,0.038,0.3801,30771.0,0.0361,0.1043,0.0351,0.148,2.79,0.2248,0.0541,0.0892,0.0841,0.0,0.1412,0.1419,0.1498,807,137400,-2.240163331583119,-0.8666343965135695,-0.4085426781797503,-0.7115419032579808,-0.5743176184163157,0.32087326478449724,-0.613608073455653
5091021000,Arkansas,Miller ,2019,8268,3049,0.2286,0.4873,41.6,0.0306,0.0271,0.0154,0.0121,0.6475,0.3525,0.0813,0.4407,0.1679,0.0052,0.4008,20825.0,0.0404,0.1336,0.059,0.1555,2.71,0.3058,0.0052,0.0961,0.1098,0.0,0.1142,0.1755,0.1834,663,94500,-0.919010785626788,-0.9031643440125732,-0.14288387041277298,-0.2032277342216925,-0.7555389220344152,1.0858040850546657,-0.4363613835277378
5093010100,Arkansas,Mississippi ,2019,1376,543,0.1977,0.561,38.3,0.7718,0.0051,0.0,0.0996,0.1923,0.8077,0.2965,0.4538,0.265,0.0,0.3849,13684.0,0.1575,0.3361,0.0,0.5322,2.47,0.0179,0.2302,0.2486,0.1592,0.0385,0.3695,0.2951,0.4272,700,66200,3.99872080948242,2.8168254526420053,0.9500430571460022,0.7779972103388226,-0.438095073819547,-0.10804983682486347,1.5087662154442818
5093010200,Arkansas,Mississippi ,2019,5229,2054,0.2427,0.5253,35.7,0.6787,0.0,0.0,0.0067,0.2214,0.7786,0.2322,0.4987,0.1646,0.0239,0.3466,22375.0,0.0731,0.1623,0.0198,0.4976,2.51,0.0246,0.1061,0.1665,0.0703,0.004,0.2822,0.1297,0.2356,615,81400,0.23634100355057439,1.2366244528300823,-0.3478572757500271,-0.7028186004688824,0.1856731992112499,-0.13528077227184823,0.3042066934739132
5093010300,Arkansas,Mississippi ,2019,2815,1136,0.2412,0.5925,34.3,0.7972,0.0,0.0,0.0089,0.0616,0.9384,0.3248,0.5631,0.2362,0.0106,0.5229,14751.0,0.1943,0.2474,0.0,0.4938,2.48,0.045,0.1954,0.3592,0.0359,0.0058,0.4651,0.2185,0.3005,566,43800,4.013699314074272,2.9387661551254864,0.7292874428931806,-0.6794342234830891,0.9930265795878858,0.03205335995080895,1.3831513929715307
5093010600,Arkansas,Mississippi ,2019,6354,2521,0.2159,0.529,32.6,0.3297,0.0,0.023,0.0331,0.6555,0.3445,0.186,0.546,0.105,0.0214,0.3538,24766.0,0.0381,0.1557,0.0219,0.3622,2.49,0.0091,0.0496,0.1773,0.0576,0.0383,0.1579,0.1353,0.182,683,115100,-0.0919696343444059,-0.008476809695922195,-0.7027335833225893,-0.4224301749385201,1.0052949752232816,0.03637595838934411,-0.18213834364882697
5093010700,Arkansas,Mississippi ,2019,4023,1536,0.1989,0.513,37.6,0.0174,0.0,0.0092,0.0229,0.7533,0.2467,0.0957,0.4377,0.1245,0.0137,0.3438,26417.0,0.0298,0.1076,0.0599,0.2786,2.62,0.192,0.026,0.1159,0.0741,0.0108,0.1499,0.215,0.15,728,107900,-1.390772533662262,-0.7671334859182184,-0.48927220089446727,-0.4042683497666093,-0.41270949879830493,0.6826110017153377,-0.5070874979632989
5093010800,Arkansas,Mississippi ,2019,7052,2645,0.2233,0.5044,38.3,0.0009,0.0,0.0,0.0715,0.6486,0.3514,0.1346,0.4374,0.1758,0.0321,0.4371,26869.0,0.0873,0.1476,0.1085,0.4231,2.65,0.1248,0.0526,0.1422,0.0703,0.0254,0.256,0.2278,0.1384,548,95200,-0.3861945033914127,0.04580131248055322,0.16450388639360125,0.05645571249188734,-0.8672273709590591,0.21427195620160466,0.016520959229867495
5093010900,Arkansas,Mississippi ,2019,2329,774,0.1919,0.4058,37.9,0.246,0.0047,0.0021,0.0331,0.4254,0.5746,0.1641,0.4244,0.3259,0.0,0.3966,16593.0,0.1243,0.2142,0.0854,0.4264,2.66,0.1925,0.0633,0.1292,0.1255,0.006,0.238,0.2326,0.1438,591,51300,-0.8871480877369362,0.760537569883877,-0.3471167860806197,0.1460757412770305,-2.462896117537561,1.016251504720337,0.10714634748606736
5093011000,Arkansas,Mississippi ,2019,3873,1633,0.1986,0.5443,33.7,0.6907,0.0,0.0,0.0648,0.248,0.752,0.319,0.505,0.2535,0.0251,0.308,17843.0,0.2098,0.2132,0.0099,0.6969,2.37,0.004,0.3092,0.2082,0.1035,0.0337,0.4051,0.2091,0.19,615,64200,1.959706353698238,2.8560614597794074,-0.11057842605840061,0.025994468806849764,-0.34635291865356366,-0.4654182301760551,1.092888418740932
5093011100,Arkansas,Mississippi ,2019,3064,1146,0.2183,0.4703,37.5,0.2833,0.0036,0.0144,0.0711,0.5086,0.4914,0.2033,0.4333,0.1817,0.0349,0.4206,23838.0,0.0508,0.1606,0.0557,0.349,2.42,0.0344,0.0707,0.1248,0.0336,0.0366,0.0891,0.2115,0.1232,792,86300,-0.9660243795250731,0.13274361535255985,-0.18305811229980165,-0.17828549121097678,-0.600303597026553,-0.13712079434030153,-0.08318115387282547
5093011200,Arkansas,Mississippi ,2019,2051,723,0.1984,0.5061,36.6,0.1492,0.001,0.002,0.0195,0.521,0.479,0.2019,0.4479,0.1989,0.0111,0.4357,20948.0,0.1333,0.1591,0.119,0.4177,2.84,0.0401,0.0304,0.1189,0.0873,0.0062,0.2018,0.2335,0.1474,676,90400,-0.22722278968894383,0.3849606937113158,-0.1497247861248336,-0.25580307661441665,-0.8889317455937781,0.6822761249327687,0.04697416199971362
5093011300,Arkansas,Mississippi ,2019,1737,688,0.2545,0.5262,44.4,0.2625,0.0,0.0,0.0489,0.6374,0.3626,0.1512,0.4869,0.25,0.0407,0.4666,24519.0,0.1091,0.2216,0.1224,0.2689,2.52,0.2426,0.109,0.1279,0.0961,0.0314,0.2388,0.2096,0.1819,526,52000,1.3222710112864449,0.3524825914924386,0.9589793587942045,0.29583000239644797,-0.6543923908358127,0.3693714494391664,0.42865803951473325
5093011400,Arkansas,Mississippi ,2019,2223,990,0.1907,0.4836,44.3,0.1386,0.0,0.0009,0.0297,0.5553,0.4447,0.1667,0.4209,0.2301,0.0,0.4394,27692.0,0.0547,0.182,0.0038,0.4697,2.23,0.0968,0.0808,0.1242,0.0648,0.0,0.1264,0.2479,0.3053,742,86600,-0.26409556241375304,0.3576927329125369,0.3769428943404861,-0.20578614945666013,-0.886760161584912,0.09381512137479613,0.15067303782614092
5095950100,Arkansas,Monroe ,2019,3218,1466,0.2728,0.5118,48.1,0.523,0.0,0.0093,0.0099,0.1277,0.8723,0.266,0.5473,0.2289,0.0,0.4031,20283.0,0.0987,0.2366,0.0395,0.4932,2.15,0.0752,0.118,0.1896,0.0976,0.0122,0.3444,0.2181,0.1892,532,62100,2.651236317607954,1.5193056966518563,0.6862053571821587,-0.10509476187343889,0.39315747882089297,0.15766254682648495,0.8402425667822743
5095950200,Arkansas,Monroe ,2019,1918,988,0.3092,0.5422,47.1,0.304,0.0109,0.0,0.0068,0.4605,0.5395,0.1964,0.4886,0.1745,0.0294,0.4028,24164.0,0.0751,0.1852,0.0413,0.4332,1.94,0.1469,0.1812,0.1245,0.102,0.0022,0.2467,0.2913,0.2441,439,56300,2.2019909586460327,0.8566332835159836,1.3310185236674412,-0.08156532221699858,0.22586435945579164,-0.12995988577618497,0.7158020038694127
5095950300,Arkansas,Monroe ,2019,1914,879,0.2999,0.5512,46.5,0.3992,0.0,0.0,0.0,0.6488,0.3512,0.1422,0.4756,0.2221,0.0296,0.3777,28382.0,0.0337,0.1942,0.1663,0.2116,2.18,0.1928,0.0762,0.0546,0.0632,0.0,0.174,0.2106,0.3275,461,76700,0.7770622152348381,-0.035153990598261464,1.2504320740790775,-0.2248436268622976,-0.5014281681036711,0.2880559267199907,0.26995840821668243
5097953000,Arkansas,Montgomery ,2019,3083,1316,0.3425,0.5187,54.9,0.0071,0.0097,0.0,0.0107,0.6255,0.3745,0.06,0.5202,0.1867,0.0471,0.5813,27373.0,0.0589,0.1262,0.0607,0.1831,2.24,0.3282,0.0426,0.1413,0.0899,0.0,0.1531,0.2347,0.4889,543,123100,1.9434331819523787,-0.23598314562310516,2.519740364354123,-0.0093821772028686,-0.2646442121310294,-0.06629764744474138,0.5682027527845691
5097953100,Arkansas,Montgomery ,2019,2172,914,0.3122,0.4853,53.3,0.0,0.0368,0.0166,0.012,0.8929,0.1071,0.1007,0.3892,0.1475,0.0055,0.6127,20943.0,0.0768,0.1677,0.2164,0.1466,2.38,0.2072,0.0755,0.1116,0.0603,0.012,0.2238,0.2864,0.3164,607,85500,0.4812200994257222,-0.1570876387485823,2.253623110205526,0.08967789050954666,-1.9155784371368672,0.21058517459609885,0.4269687853992141
5097953200,Arkansas,Montgomery ,2019,3695,1524,0.2928,0.4923,44.9,0.0022,0.006,0.0,0.089,0.7374,0.2626,0.0801,0.3888,0.2488,0.0079,0.4331,19666.0,0.0873,0.1857,0.1185,0.2139,2.42,0.3466,0.0269,0.1083,0.1361,0.0443,0.2544,0.2612,0.2116,420,82600,1.1065248327234671,-0.4234729271816344,1.080104824555799,0.9861243597164269,-1.5294413459151548,0.9932099215480306,0.22544324500123275
5099090100,Arkansas,Nevada ,2019,2687,991,0.185,0.4306,39.8,0.3651,0.0048,0.0,0.0007,0.7416,0.2584,0.1675,0.4842,0.1737,0.0161,0.4672,18737.0,0.0378,0.1866,0.0536,0.2281,2.71,0.2776,0.0414,0.0656,0.1477,0.0,0.2534,0.2769,0.3156,465,58300,-0.4103472307847642,0.036398851517340715,0.103842918932215,-0.3130204954510328,-1.559937042905305,1.3223685371220177,-0.04962994355612854
5099090200,Arkansas,Nevada ,2019,4128,1764,0.3028,0.5293,45.3,0.3362,0.0,0.0,0.0,0.4387,0.5613,0.2046,0.4818,0.0392,0.0,0.4144,21133.0,0.0346,0.2695,0.0961,0.4507,2.24,0.1558,0.0652,0.1542,0.0736,0.0,0.1748,0.1771,0.228,719,68200,1.0761686312725505,0.29054500091639773,0.4808929848741874,-0.6467644063295338,0.4820948922491522,0.46940015956234693,0.21499775530819856
5099090300,Arkansas,Nevada ,2019,1536,642,0.2923,0.5026,44.3,0.3353,0.0,0.002,0.0,0.4112,0.5888,0.2352,0.4913,0.1273,0.0,0.4688,18684.0,0.1585,0.101,0.1029,0.1589,2.39,0.3792,0.0218,0.1402,0.0508,0.0,0.338,0.1738,0.2646,613,65800,0.4494863097015891,0.41181029744146347,0.5686648224708557,-0.9447472252690312,-0.7832369396538708,1.1969953547121719,0.18374334127228542
5101180100,Arkansas,Newton ,2019,4012,1430,0.2797,0.4973,49.1,0.0005,0.0005,0.0,0.0,0.7937,0.2063,0.1196,0.4645,0.1318,0.0049,0.5021,18766.0,0.0537,0.1653,0.0191,0.1643,2.76,0.1113,0.0462,0.1503,0.0424,0.0,0.1209,0.2259,0.3398,516,119000,0.6267682663458339,-0.37542771061625163,1.0881968293258562,-0.46771515372199773,-0.026420369445726444,0.40813467080395355,0.0914873003504208
5101180200,Arkansas,Newton ,2019,3800,1506,0.3211,0.5129,48.8,0.0,0.0511,0.0134,0.0087,0.8039,0.1961,0.0359,0.5446,0.1385,0.0066,0.6275,20758.0,0.0153,0.2037,0.0863,0.1521,2.52,0.1755,0.0332,0.1507,0.0574,0.0016,0.1971,0.2161,0.4033,579,111600,2.0797022145315642,-0.5347546902962379,1.903199431784984,-0.13099114128151357,0.3885258118791383,0.4537228024451932,0.3426274610658831
5103950100,Arkansas,Ouachita ,2019,5338,2358,0.2081,0.5051,45.0,0.272,0.0,0.0011,0.018,0.719,0.281,0.1353,0.4467,0.1318,0.0098,0.3469,23245.0,0.0481,0.1449,0.0127,0.2625,2.25,0.1872,0.0746,0.1522,0.0555,0.0004,0.1825,0.1812,0.2389,543,70900,-0.8969065276129167,-0.08867554818193948,-0.10953869226328716,-0.6758059646223544,-0.42325740004423396,0.4003710774988985,-0.1871260745888092
5103950200,Arkansas,Ouachita ,2019,2581,1136,0.2999,0.4948,52.5,0.4037,0.0,0.0035,0.0054,0.9047,0.0953,0.1109,0.4409,0.1475,0.0405,0.5352,30708.0,0.0576,0.1741,0.0275,0.2033,2.24,0.2155,0.0475,0.0924,0.0676,0.0044,0.1255,0.3307,0.3364,467,112500,0.6119954949072621,-0.1301997760237413,1.9256028412301738,-0.334482648645135,-0.6191957260297524,-0.22972919562428312,0.35491146977864324
5103950300,Arkansas,Ouachita ,2019,4897,1892,0.2689,0.4883,47.1,0.3418,0.0,0.0006,0.0112,0.8338,0.1662,0.1052,0.4803,0.1164,0.0016,0.463,21011.0,0.1019,0.1334,0.0475,0.1274,2.59,0.233,0.0238,0.083,0.0472,0.0013,0.1547,0.2201,0.3145,631,78200,-0.17034438213742553,-0.36683593544035603,0.7570695948151221,-0.7857930537474914,-0.5648563571668654,0.7900713694021653,-0.06785541792509768
5103950400,Arkansas,Ouachita ,2019,3214,1302,0.2302,0.5557,38.6,0.5613,0.0059,0.0,0.033,0.353,0.647,0.2604,0.5208,0.1504,0.0054,0.437,20850.0,0.0303,0.2313,0.0174,0.5023,2.47,0.0086,0.1221,0.2028,0.0619,0.0099,0.2694,0.1092,0.2012,614,90500,1.6717865099181672,0.957032263874574,-0.1720019964069007,-0.41927774974152904,1.1966055607980595,0.10942843139396348,0.3828887934028826
5103950500,Arkansas,Ouachita ,2019,3823,1373,0.2336,0.5587,35.2,0.419,0.0,0.0,0.0112,0.2988,0.7012,0.2353,0.5645,0.1076,0.0299,0.3532,20576.0,0.0915,0.1791,0.0194,0.2141,2.78,0.0428,0.0524,0.1151,0.0999,0.0,0.1919,0.2048,0.1719,547,66000,1.3570655263638927,0.3199056759337616,-0.34806548640908075,-0.7145027939761605,1.342683152139378,0.7570449786759942,0.07703558248735562
5103950600,Arkansas,Ouachita ,2019,3977,1597,0.3239,0.5464,33.8,0.5906,0.0,0.0,0.0614,0.0757,0.9243,0.3012,0.5709,0.1983,0.0125,0.3532,15570.0,0.1488,0.1115,0.0,0.5905,2.29,0.1109,0.1816,0.3012,0.1045,0.0029,0.4888,0.1793,0.2861,467,74800,3.181217016476128,2.304842534635339,0.37946873599547437,-0.20048842487619645,0.7263864913188114,-0.028992320597300215,1.079073171213279
5105952700,Arkansas,Perry ,2019,5087,1795,0.2697,0.4989,43.5,0.0055,0.0002,0.0,0.025,0.6373,0.3627,0.1276,0.465,0.1438,0.0078,0.4162,23363.0,0.0363,0.1955,0.0223,0.2301,2.83,0.3128,0.0797,0.1042,0.0454,0.007,0.1698,0.2532,0.2866,629,117400,0.43746715691955307,-0.36607739610207785,0.6112213205553774,-0.4525738352779376,-0.21669826502836173,0.8615953327725528,-0.019330397953286928
5105952800,Arkansas,Perry ,2019,3359,1131,0.2295,0.4885,41.7,0.0063,0.0,0.0,0.0333,0.8131,0.1869,0.1185,0.4787,0.1804,0.0133,0.4297,20978.0,0.0745,0.133,0.1086,0.2927,2.89,0.1967,0.0309,0.0584,0.0627,0.0,0.2,0.2267,0.2632,637,89300,-0.4565161562210316,-0.46352632329652804,0.29786335648550616,-0.34514206668883834,-0.9362294762064597,0.9905183534852882,-0.17835203226594493
5105952900,Arkansas,Perry ,2019,1909,742,0.2614,0.5259,48.5,0.0105,0.0052,0.0,0.0335,0.8152,0.1848,0.0458,0.3744,0.1245,0.0472,0.4946,26480.0,0.0768,0.1664,0.1516,0.1617,2.49,0.1289,0.0553,0.0768,0.0448,0.0,0.1665,0.2224,0.1961,622,98100,-0.9749048134545572,-0.519914188439394,1.1642337570693395,-0.2708698607211047,-1.2351741685159423,-0.11318035284745562,-0.04743919047993067
5107480100,Arkansas,Phillips ,2019,3027,1144,0.2494,0.5167,40.4,0.5276,0.0,0.0,0.033,0.5526,0.4474,0.2579,0.5235,0.1745,0.042,0.347,25021.0,0.1371,0.2626,0.0535,0.514,2.57,0.0392,0.1949,0.2229,0.0937,0.0007,0.2985,0.1584,0.2877,722,122200,0.8411485130308811,1.8315199594391993,0.3920122876136245,-0.3866780330281851,-0.36969696351857456,-0.6260087374751833,0.7279335167555183
5107480200,Arkansas,Phillips ,2019,5028,2141,0.2627,0.5718,44.3,0.4071,0.0012,0.0,0.04,0.5324,0.4676,0.1929,0.4867,0.1941,0.0061,0.4059,23425.0,0.0561,0.0892,0.1661,0.3662,2.35,0.1874,0.0771,0.1065,0.0823,0.0,0.1686,0.209,0.2223,691,64800,1.2243342069736989,0.03577512838589761,0.6856920869177696,-0.15729926362910104,-0.0005951664516103532,0.6607614217507431,0.22033377349787167
5107480300,Arkansas,Phillips ,2019,5697,2253,0.2482,0.4836,34.3,0.7753,0.0,0.0,0.0,0.3399,0.6601,0.2379,0.5075,0.1748,0.0107,0.3347,14923.0,0.091,0.2104,0.008,0.5513,2.53,0.101,0.1842,0.2086,0.0976,0.0,0.4544,0.2338,0.1988,577,79800,0.9452451644534996,1.9353536883830773,-0.256957638998386,-0.6232177623384135,-0.4307547605946612,0.3208216380018833,0.6098300048604829
5107480400,Arkansas,Phillips ,2019,1564,622,0.2027,0.5211,36.7,0.7666,0.0,0.0,0.0,0.2263,0.7737,0.2556,0.5603,0.2098,0.008,0.2685,14321.0,0.2072,0.2563,0.0151,0.7203,2.31,0.0476,0.3248,0.3987,0.0947,0.0,0.4933,0.294,0.3829,536,57000,1.4206017833907327,2.9505796275201104,0.38533621911222915,-0.6684361863843008,-0.7886102901565701,-0.45826758670073586,1.1175448394658927
