GEOID,Total_Pop,Total_HH,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QED12LES,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QGROUP,QHISP,QHSEBRDN,QMOHO,QNATAM,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,Year
47179061000,2417,1031,533,86600,37.4,14535,2.34,0.2073,0,0.2127,0.2157,0.2444,0.049,0.0535,0.4758,0.5321,0.539,0.2095,0,0.0505,0.2095,0.017,0,0.0834,0.3025,0.3973,0.5587,0,0.4198,0.3967,0.2026,2010
47011010400,2433,1068,393,56700,28.3,9268,2.28,0.3226,0,0.1065,0.1801,0.4528,0.1651,0.087,0.6198,0.4788,0.291,0.0655,0,0.1948,0.2734,0.1058,0.0719,0.2331,0.1555,0.4894,0.7434,0,0.3032,0.3361,0.1564,2010
47133950600,2434,990,517,70100,37.8,15175,2.46,0.2514,0,0,0.0497,0.3335,0.0037,0.1538,0.9193,0.4893,0.4201,0.0455,0,0,0.0778,0.297,0,0.0232,0.12,0.244,0.2768,0.0091,0.1391,0.3434,0.1624,2010
47157007200,2438,1233,961,179700,36.2,38774,1.98,0.1788,0.0439,0.0373,0.0176,0.0052,0.0186,0.0123,0.876,0.6075,0.5785,0.0503,0,0.0123,0.2328,0,0,0.0089,0.1184,0.0788,0.3147,0.0462,0.1657,0.1719,0.0708,2010
47157003300,2440,1148,911,228600,34.3,42358,2.13,0.1873,0.016,0.0041,0.0428,0.0205,0.0109,0.0199,0.7208,0.5094,0.4681,0.0915,0,0.007,0.1524,0,0,0.0462,0.0602,0.0922,0.385,0.0923,0.1277,0.142,0.0385,2010
47125101103,2441,893,858,114300,32,20040,2.73,0.1434,0.0135,0.1249,0.0552,0.0535,0.0149,0.0971,0.8128,0.4764,0.4307,0.0728,0,0.0397,0.196,0,0,0.0862,0.1113,0.1209,0.1669,0.0168,0.1631,0.28,0,2010
47037017000,2450,1134,774,245800,35,34493,2.16,0.2016,0.011,0.3367,0.032,0.1512,0.0191,0.0041,0.8674,0.4988,0.4762,0.0899,0,0.0208,0.2998,0,0,0.0688,0.0867,0.1559,0.2981,0.0582,0.1675,0.2566,0.0773,2010
47097050506,2452,785,586,85100,29.9,17657,3.12,0.1635,0,0.3948,0.0779,0.1915,0.0621,0.1114,0.6362,0.5285,0.4765,0.1325,0,0.053,0.2726,0.123,0,0,0.2498,0.2606,0.2051,0.0331,0.1873,0.2051,0.0977,2010
47093005803,2453,1076,763,181300,47.7,32898,2.28,0.1936,0,0.0098,0.0264,0.0676,0.023,0.0552,0.6212,0.5614,0.5686,0.0957,0,0.0542,0.1784,0,0,0.0483,0.0288,0.0591,0.1859,0.0195,0.1017,0.3039,0,2010
47113001603,2454,993,1089,137300,37.7,25674,2.47,0.238,0.0913,0.1638,0.058,0.063,0.0059,0.0908,0.9304,0.4967,0.5047,0.0846,0,0.0163,0.138,0,0,0.0101,0.0538,0.0705,0.1521,0.0201,0.1248,0.2437,0.0597,2010
47163042801,2456,1129,508,106700,47.4,23256,2.18,0.3037,0.0049,0.0183,0.0945,0.2337,0,0.048,0.6563,0.5293,0.4891,0.1692,0,0,0.1754,0.0612,0,0.0354,0.1976,0.1959,0.2117,0.0177,0.0937,0.4145,0.091,2010
47113000700,2461,951,632,62500,28.3,12640,2.29,0.1463,0,0.4108,0.2224,0.288,0.052,0.1358,0.0929,0.4441,0.4033,0.2345,0.1158,0.0861,0.3964,0.049,0,0.1451,0.1885,0.3695,0.633,0,0.2191,0.2093,0.3148,2010
47103975100,2463,930,424,115300,42.1,22031,2.65,0.1977,0,0.0175,0.0749,0.2141,0.02,0.1219,0.9172,0.4892,0.4349,0.0699,0,0.0678,0.1774,0.2039,0,0.0323,0.1437,0.1846,0.1667,0.0032,0.1028,0.343,0.13,2010
47157020700,2476,906,847,222000,46.1,29685,2.73,0.2383,0,0.1506,0.0597,0.0989,0,0.0944,0.9064,0.4826,0.4336,0.0408,0,0.0376,0.1623,0.0167,0,0.0309,0.0918,0.0392,0.0949,0.0221,0.1671,0.362,0.0563,2010
47125100400,2479,1145,529,57500,39.3,17985,2.05,0.1775,0,0.4163,0.211,0.2207,0.0093,0.0409,0.3384,0.5446,0.6221,0.2175,0.0524,0.0617,0.2026,0.0309,0.004,0.1703,0.1573,0.3393,0.5607,0.0087,0.3064,0.3415,0.1971,2010
47113001000,2480,896,568,66000,33.2,10388,2.67,0.1823,0,0.8496,0.2486,0.3104,0,0.0375,0.4217,0.5931,0.6729,0.3348,0.0339,0.0105,0.4386,0,0,0.221,0.2486,0.225,0.4911,0,0.4182,0.3661,0.1058,2010
47163040200,2482,1115,322,81900,42.4,15429,2.09,0.2047,0,0.2752,0.1277,0.3104,0.0042,0.1484,0.5324,0.4726,0.3695,0.122,0.062,0,0.2054,0.0356,0.0024,0.3013,0.2821,0.4017,0.6126,0,0.29,0.4099,0.1909,2010
47037012100,2485,1234,769,214900,38.6,32192,2.01,0.1207,0.0475,0.0628,0.0928,0.0929,0.0055,0.0657,0.4178,0.5018,0.5129,0.1029,0,0,0.2245,0.0327,0,0.0762,0.2514,0.1972,0.4165,0.0284,0.0325,0.1605,0.0389,2010
47017962400,2489,1016,500,83100,41.3,18305,2.45,0.1957,0,0.0627,0.1087,0.193,0.007,0.1453,0.7647,0.5151,0.4913,0.0394,0,0.0044,0.1142,0.3165,0,0.0089,0.1846,0.1905,0.1841,0.0039,0.2206,0.2844,0.1733,2010
47013951000,2500,1027,337,81900,45.2,17014,2.43,0.1596,0,0,0.0249,0.3625,0.0355,0.1186,0.7486,0.4584,0.4337,0.0828,0,0.0352,0.1285,0.1908,0,0.147,0.2058,0.184,0.224,0,0.1267,0.4245,0.197,2010
47157020221,2506,1003,845,167100,45,27185,2.5,0.2263,0.0391,0.17,0.1088,0.1314,0.0371,0.1265,0.6581,0.4808,0.4028,0.0927,0,0.1425,0.1545,0.0064,0,0.008,0.1146,0.0531,0.2941,0,0.1397,0.335,0.0823,2010
47037018902,2510,1096,722,193300,36,29317,2.29,0.1793,0.0243,0.1948,0.0187,0.064,0.0418,0.0603,0.9048,0.4801,0.468,0.052,0,0.0657,0.1004,0,0,0.0292,0.2925,0.0355,0.4024,0.0128,0.1544,0.271,0.0889,2010
47163041600,2518,1144,425,107400,40.6,26695,2.2,0.1994,0.0143,0.0131,0.0471,0.1206,0.0154,0.1729,0.5136,0.4774,0.4349,0.0516,0,0.0369,0.0743,0.1455,0,0.0402,0.0669,0.0439,0.2797,0.0096,0.0906,0.3706,0.0957,2010
47059090700,2523,1040,457,97000,40,19671,2.43,0.2204,0.0079,0,0.0536,0.1995,0.0077,0.0733,0.8298,0.5275,0.4825,0.0702,0,0,0.1173,0.2479,0.0032,0.051,0.1513,0.1561,0.2183,0.0202,0.1194,0.3654,0.1201,2010
47093004300,2525,1177,711,105900,33.9,22048,2.15,0.1747,0.0206,0.1184,0.0111,0.1777,0.0492,0.1363,0.6767,0.4669,0.3928,0.1062,0,0.0642,0.1062,0.0157,0,0.0076,0.267,0.1158,0.3883,0,0.298,0.2039,0.0769,2010
47033961300,2532,997,434,74900,39,15891,2.54,0.2212,0,0.2946,0.0822,0.2396,0.0272,0.2285,0.6866,0.5186,0.5256,0.1966,0,0.0383,0.1174,0.1307,0,0.0682,0.2657,0.1489,0.3129,0.009,0.2486,0.317,0.1254,2010
47037012200,2544,1140,842,175600,32.7,27049,2.23,0.0987,0,0.2048,0.0446,0.1327,0.0075,0.0941,0.355,0.509,0.4706,0.1833,0,0.1435,0.2526,0,0.055,0.0509,0.1814,0.1749,0.3202,0.0325,0.1996,0.0974,0.0181,2010
47163041500,2546,1294,559,172700,49.5,48452,1.97,0.2785,0.0082,0.0299,0.0281,0.0613,0.0063,0.0696,0.7928,0.5758,0.5112,0.0611,0,0,0.1136,0,0,0,0.046,0.0141,0.1839,0.0665,0.0804,0.3856,0.0429,2010
47045964600,2551,1013,573,83300,41.2,17030,2.52,0.2328,0.0063,0.0074,0.0675,0.2375,0,0.0606,0.8243,0.5065,0.477,0.1017,0,0,0.1431,0.1334,0,0.0661,0.2508,0.109,0.1935,0,0.1758,0.4373,0.1282,2010
47053966100,2557,942,489,75200,40.7,17064,2.71,0.2139,0.0039,0.1431,0.1399,0.2178,0.0092,0.1533,0.7423,0.51,0.4535,0.1093,0,0.0168,0.1624,0.1074,0.0012,0.0764,0.115,0.1211,0.2537,0,0.1596,0.4183,0.1429,2010
47057500401,2560,990,488,82100,37.9,18227,2.59,0.1727,0,0,0.0764,0.2968,0.005,0.1372,0.6203,0.4414,0.444,0.1485,0,0.0188,0.2081,0.3775,0,0.103,0.0603,0.2438,0.1929,0.0333,0.1204,0.396,0.1145,2010
47155080801,2561,1118,576,101100,33.5,14451,2.08,0.173,0.0305,0.1062,0.0657,0.3534,0.067,0.0181,0.5928,0.5314,0.5272,0.2236,0.0941,0.0961,0.1351,0.1688,0,0.1628,0.4176,0.2177,0.6592,0,0.3154,0.2862,0.2327,2010
47047060701,2563,841,933,224000,44.1,25504,3.05,0.1892,0,0.2119,0.126,0.1417,0,0.1425,0.8766,0.4776,0.4164,0.0464,0,0.0117,0.1653,0.1574,0,0,0.1124,0.0234,0.1094,0,0.1766,0.3567,0.0614,2010
47157000800,2564,1030,666,51600,32.3,9557,2.49,0.2438,0,0.9887,0.2953,0.4154,0.004,0.1355,0.0182,0.5538,0.4974,0.3291,0,0.0199,0.4485,0.0039,0.002,0.4078,0.2993,0.5737,0.5825,0,0.259,0.3369,0.1947,2010
47163041100,2564,1212,473,124100,50.4,26876,2.12,0.25,0,0,0.0189,0.1038,0.0265,0.0436,0.5944,0.5047,0.4399,0.1188,0,0.0464,0.0553,0.0078,0.0047,0.0462,0.0844,0.1022,0.2162,0.0239,0.2938,0.4249,0.0509,2010
47019070600,2567,1175,571,84500,45.2,18394,2.18,0.2657,0.0035,0,0.1097,0.2241,0.0033,0.0776,0.6156,0.4959,0.4638,0.12,0,0,0.2094,0.2522,0.0082,0.0519,0.2208,0.1492,0.1711,0.0077,0.206,0.4443,0.0562,2010
47059090200,2569,1043,535,150000,47.5,24065,2.07,0.2522,0.0105,0.0393,0.0719,0.2972,0.0487,0.1073,0.793,0.5313,0.4755,0.0604,0.1596,0.0537,0.139,0.0966,0,0.0221,0.0711,0.1864,0.1889,0.0403,0.1727,0.466,0.0316,2010
47053966300,2570,900,476,99300,40.5,17581,2.86,0.3031,0,0.1599,0.0858,0.2456,0,0.1255,0.9353,0.4914,0.4396,0.1356,0,0.0377,0.1411,0.1818,0,0.0611,0.2185,0.1767,0.1622,0,0.2296,0.4122,0.1899,2010
47105060700,2571,993,383,119900,41,19807,2.59,0.2314,0,0.0058,0.1048,0.2429,0.0189,0.0887,0.7428,0.5387,0.4995,0.136,0,0.0311,0.1571,0.3068,0,0.0373,0.0863,0.1721,0.2568,0.0131,0.1662,0.4058,0.1118,2010
47065003000,2575,1050,684,88500,30.6,17436,2.45,0.174,0.0109,0.4905,0.0503,0.184,0.1929,0.0486,0.6706,0.5223,0.4964,0.1076,0,0.1577,0.2248,0,0,0.0629,0.3672,0.2575,0.4371,0,0.3142,0.2362,0.1147,2010
47001020600,2582,1047,788,152300,45.2,35715,2.47,0.2641,0.0039,0.0631,0.0218,0.0302,0.018,0.0598,0.7976,0.4934,0.364,0.0812,0,0.0271,0.0898,0,0.0043,0,0.027,0.0236,0.0936,0.0621,0.0589,0.3868,0,2010
47097050504,2584,1135,503,106400,35.7,19834,2.15,0.3088,0,0.4164,0.2363,0.268,0.0033,0.0288,0.4397,0.5499,0.4749,0.23,0.0569,0,0.2185,0.0515,0,0.1348,0.3051,0.2573,0.4626,0.0238,0.1316,0.4423,0.1881,2010
47097050600,2584,1026,510,66600,37.4,16432,2.52,0.2148,0,0.5151,0.084,0.2886,0.0228,0.0639,0.4511,0.5484,0.544,0.2836,0,0.0321,0.2427,0.2246,0.0267,0.1394,0.109,0.2713,0.347,0.0156,0.1687,0.3402,0.1464,2010
47037014800,2588,944,172,68800,18.3,3765,2.74,0.2747,0,0.8141,0.3902,0.5431,0.0817,0.02,0.1297,0.6507,0.7933,0.661,0,0.0325,0.3761,0.0098,0.0313,0.536,0.2807,0.84,0.9756,0,0.3956,0.2129,0.1571,2010
47037015900,2596,1089,371,112000,31.2,13371,1.79,0.1425,0.0046,0.2361,0.0317,0.2491,0.0719,0.1373,0.7065,0.4492,0.4286,0.0569,0.2508,0.0659,0.2498,0.0382,0,0.4426,0.091,0.3021,0.7466,0,0.1325,0.4105,0.1674,2010
47131965100,2597,1023,557,90800,41,24393,2.54,0.1783,0,0.0316,0.0248,0.1648,0.0008,0.1324,0.8469,0.4963,0.4511,0.0352,0,0.0031,0.1114,0.1531,0.0065,0.0205,0.1356,0.0331,0.1642,0.0088,0.1301,0.2854,0.0563,2010
47037014200,2608,937,462,115000,21.5,8820,1.98,0.1058,0.0157,0.9544,0.2403,0.321,0.0376,0,0,0.6024,0.587,0.3522,0.288,0.0054,0.4568,0,0,0.508,0.1794,0.4987,0.8815,0,0.4079,0.2935,0.1497,2010
47093005907,2614,950,1022,256600,42.3,35591,2.75,0.1982,0.0337,0,0.0076,0.1308,0.0364,0.0289,0.8289,0.5214,0.3345,0.0453,0,0.0788,0.1642,0.0829,0,0,0.0966,0.0539,0.1074,0.1105,0.0594,0.2811,0.0839,2010
47157021620,2614,1114,723,130800,39.7,20055,2.35,0.2138,0,0.3982,0.0648,0.2924,0.0247,0.0557,0.3874,0.5681,0.5334,0.2819,0,0.07,0.3393,0.0243,0,0.0673,0.0582,0.2717,0.5413,0.0126,0.3073,0.3061,0.0313,2010
47169090200,2614,951,520,94500,33.5,14553,2.75,0.2173,0.0122,0.1423,0.0836,0.3112,0.0163,0.0261,0.6385,0.575,0.5721,0.2303,0,0.0161,0.1483,0.0809,0,0.0747,0.1911,0.1423,0.3018,0.0063,0.2555,0.388,0.173,2010
47065010600,2628,1248,626,117700,42.2,21289,2.11,0.2721,0.003,0.027,0.0774,0.1349,0.028,0.0417,0.767,0.57,0.5255,0.1122,0,0.0259,0.1611,0.0368,0.0057,0.02,0.2029,0.0849,0.3574,0,0.2554,0.3542,0.1493,2010
47011010300,2631,1015,604,81900,31.2,14446,2.59,0.1642,0,0.0372,0.1424,0.3848,0.0231,0.0429,0.537,0.5416,0.4456,0.1517,0,0.1003,0.2709,0.1292,0.0167,0.0936,0.0953,0.2744,0.4936,0.0079,0.2252,0.2926,0.0567,2010
47037016400,2634,806,860,280000,19.8,24555,1.35,0.1063,0.0395,0.0235,0.0161,0.1427,0.0077,0.016,1,0.4787,0.4253,0,0.5881,0.0547,0.4231,0.0093,0,0.2593,0.0224,0.2535,0.7618,0.1079,0.2109,0.2841,0.1648,2010
47157006500,2634,966,631,55800,41.1,12580,2.73,0.1792,0,0.9962,0.2969,0.2522,0,0,0,0.5524,0.6094,0.3592,0,0,0.2184,0,0,0.1636,0.1236,0.325,0.5507,0,0.407,0.352,0.1834,2010
47093005604,2636,1070,663,151700,45.9,30831,2.41,0.2124,0,0.0744,0.0159,0.1235,0,0.0364,1,0.5524,0.4653,0.085,0.0228,0,0.1056,0.074,0,0,0.058,0.0516,0.229,0.028,0.1246,0.3832,0.1001,2010
47157011500,2640,1025,498,52900,43.1,11852,2.58,0.1697,0,0.9436,0.2687,0.3515,0,0.1175,0.1402,0.5322,0.5864,0.3102,0,0,0.2537,0.0056,0,0.2722,0.239,0.4625,0.4859,0,0.2108,0.3951,0.2837,2010
47041920101,2643,801,614,122600,35.8,22679,2.64,0.2191,0,0,0.0127,0.1811,0,0.1394,0.8543,0.5354,0.5141,0.0437,0.2002,0,0.0849,0.0541,0,0.0325,0.225,0.1083,0.2821,0.0537,0.1617,0.4419,0.4962,2010
47013950200,2665,1020,314,68400,45.5,16065,2.4,0.2923,0,0.039,0.0679,0.3925,0,0.1086,0.8063,0.5523,0.5223,0.1696,0.0833,0.0083,0.1667,0.2127,0,0.0863,0.1356,0.293,0.2784,0.0176,0.1762,0.4392,0.1687,2010
47075930500,2665,1015,577,87500,42.2,15781,2.63,0.161,0,0.5141,0.1091,0.2398,0,0.1577,0.488,0.4829,0.5176,0.2601,0,0.0015,0.2798,0.3129,0,0.0453,0.2313,0.2822,0.2374,0.002,0.2254,0.3498,0.1938,2010
47141001300,2665,928,632,117500,38.8,21581,2.82,0.1854,0,0.0071,0.0697,0.1588,0.0122,0.134,0.9369,0.469,0.4833,0.0787,0.0173,0.0533,0.1002,0.1595,0,0.0108,0.174,0.2462,0.0819,0.0108,0.1802,0.264,0.0453,2010
47099960200,2669,956,655,94800,41.1,16504,2.79,0.1694,0.018,0.0034,0.0494,0.3093,0.004,0.0801,0.8924,0.4927,0.5801,0.0502,0,0,0.2343,0.217,0.0019,0.0272,0.1468,0.2277,0.1632,0,0.2189,0.3117,0.1245,2010
47177930300,2672,1012,751,91400,38.8,19569,2.64,0.1882,0,0.0374,0.0871,0.1952,0,0.1889,0.8058,0.5142,0.4485,0.0711,0,0.0037,0.1344,0.2601,0.0007,0.0326,0.237,0.1453,0.1067,0,0.2483,0.2935,0.1283,2010
47009010500,2677,1304,434,129200,35,17219,2.05,0.1984,0,0.0911,0.0054,0.2745,0.0875,0.1311,0.3482,0.5551,0.5,0.138,0,0.0643,0.2216,0.0405,0.0019,0.2178,0.1865,0.3031,0.6603,0,0.2645,0.3857,0.09,2010
47125101101,2679,1030,691,92200,29.9,19480,2.6,0.1878,0.0474,0.3303,0.1186,0.082,0.0431,0.0979,0.5765,0.5629,0.6326,0.235,0,0,0.2262,0,0,0.0194,0.2334,0.1269,0.3563,0,0.2678,0.2291,0.0645,2010
47093005807,2681,1006,694,304900,41.9,47286,2.67,0.1529,0.1186,0,0.1151,0.0432,0,0.0099,0.9817,0.5505,0.47,0.0586,0,0,0.1064,0.05,0,0.0149,0.1526,0.0496,0.1203,0.1322,0.056,0.2575,0.0518,2010
47037015200,2684,1183,867,137400,39.1,25905,2.27,0.1893,0,0,0.1008,0.0815,0.0434,0.0789,0.7566,0.563,0.5032,0.1623,0,0.0607,0.1429,0.038,0,0.022,0.2173,0.0987,0.2511,0.0194,0.1889,0.2494,0.0444,2010
47151975400,2690,1026,426,66800,36.5,15097,2.62,0.1792,0,0,0.186,0.2364,0,0.1277,0.9004,0.474,0.4777,0.0721,0,0,0.0945,0.3148,0.0059,0.0994,0.3098,0.2331,0.1842,0,0.1443,0.3947,0.1631,2010
47037011002,2696,1169,704,132000,35.1,21618,2.31,0.1992,0,0.4177,0.054,0.1488,0,0.0368,0.4813,0.6053,0.5588,0.2669,0,0.0056,0.2934,0.0071,0.0037,0.0291,0.2525,0.2018,0.426,0.0086,0.169,0.2686,0.0795,2010
47163040700,2697,1162,299,177200,57.9,29008,1.99,0.4197,0.0026,0.0289,0.1527,0.2036,0,0.0923,0.9308,0.541,0.4797,0.0413,0.1413,0.0078,0.08,0.0074,0.0033,0.1446,0.1369,0.0636,0.2392,0.0275,0.0968,0.4836,0.0499,2010
47037010904,2699,1156,635,111700,29.7,16036,2.33,0.2167,0,0.8136,0.0708,0.2375,0.0041,0.0437,0.2798,0.548,0.5923,0.4022,0,0,0.3183,0.0056,0,0.1107,0.231,0.3284,0.519,0.0121,0.3715,0.333,0.0707,2010
47043060401,2703,1074,705,191900,41.8,30040,2.52,0.1935,0,0.0033,0.0693,0.1108,0.0085,0.0733,0.7396,0.5209,0.4598,0.1108,0,0.0337,0.1164,0.084,0,0.0149,0.0874,0.0743,0.1238,0.0549,0.0661,0.2858,0.1065,2010
47021070401,2706,1055,732,182400,40.6,24657,2.56,0.1615,0.0059,0.0617,0.0348,0.1267,0.0027,0.1364,0.8,0.5007,0.4709,0.1194,0,0.01,0.2114,0.1303,0,0.073,0.0973,0.0994,0.1602,0.0076,0.205,0.2531,0.0521,2010
47119011001,2708,1079,621,145700,41.9,23413,2.51,0.1898,0,0.0591,0.0758,0.1539,0.0091,0.1033,0.8449,0.503,0.5192,0.1066,0,0.0081,0.2067,0.0822,0,0,0.1234,0.1156,0.1464,0,0.2365,0.2929,0.0357,2010
47093006403,2709,1043,1081,140400,40,21114,2.6,0.1886,0,0.0048,0.051,0.1147,0.0135,0.106,0.8202,0.4943,0.5189,0.1035,0,0,0.1381,0.0947,0,0.0537,0.0824,0.0712,0.0949,0,0.1108,0.3106,0.0501,2010
47157002700,2711,809,671,97000,26,13550,3.35,0.1678,0.0893,0.4615,0.0957,0.2334,0.413,0.2064,0.8633,0.4105,0.2663,0.0692,0,0.215,0.3041,0,0,0.2274,0.1881,0.4799,0.6799,0,0.3244,0.1248,0.1529,2010
47065010700,2714,1388,594,122900,34.1,21357,1.96,0.2056,0.049,0.1017,0.1054,0.1275,0.0581,0.0342,0.6399,0.521,0.5108,0.0951,0,0.0508,0.2277,0,0,0.0151,0.1692,0.1448,0.6052,0.0086,0.218,0.2738,0.088,2010
47059091400,2715,1208,500,86300,39.3,16546,2.25,0.2037,0,0.0265,0.0858,0.2931,0.0031,0.1895,0.8104,0.4726,0.4088,0.1002,0,0.0011,0.1531,0.405,0,0.0596,0.2355,0.1971,0.2848,0.0025,0.1273,0.4272,0.089,2010
47119010302,2718,970,1583,171700,35.7,28208,2.8,0.1726,0.0129,0.0375,0.0172,0.1073,0.0292,0.1573,0.8389,0.4816,0.5045,0.1526,0,0.0747,0.1041,0.1055,0.0155,0.0289,0.1041,0.0155,0.0309,0,0.176,0.2588,0.0779,2010
47019071000,2720,1279,458,95300,41.3,16086,2.13,0.2154,0,0.0107,0.1292,0.2463,0,0.1098,0.3785,0.5121,0.4623,0.2017,0,0.0184,0.165,0.2029,0,0.0547,0.1001,0.2404,0.3776,0,0.2633,0.4097,0.1264,2010
47161110600,2721,1067,466,88800,44.6,19970,2.55,0.1915,0,0.0559,0.1031,0.1902,0.0072,0.1556,0.3703,0.4932,0.4601,0.1265,0,0,0.134,0.2469,0.0209,0.0853,0.1345,0.1312,0.1884,0.0262,0.1158,0.4255,0.1741,2010
47093003100,2730,1228,841,113600,50.1,23492,2.22,0.2615,0,0.1282,0.0722,0.1463,0.0139,0.0988,0.902,0.5026,0.4475,0.057,0,0.0088,0.105,0.0119,0,0.0741,0.0837,0.0465,0.1547,0.0033,0.1077,0.3819,0.0223,2010
47113000900,2732,971,597,52200,28.5,9228,2.81,0.1794,0,0.9422,0.2844,0.26,0.0288,0.0159,0.1531,0.5245,0.5604,0.3656,0,0,0.4325,0.0174,0.0033,0.174,0.2857,0.4769,0.5932,0,0.3986,0.2307,0.1975,2010
47157006200,2732,788,606,69200,35.8,12636,3.47,0.1783,0,0.9542,0.3044,0.3517,0,0.0362,0.0937,0.4908,0.5006,0.4137,0,0,0.3401,0,0,0.151,0.2548,0.3834,0.4632,0,0.2194,0.3528,0.3276,2010
47171080100,2732,1188,471,104100,43,14937,2.3,0.2247,0,0,0.089,0.2749,0.0084,0.1316,0.5931,0.5234,0.5529,0.1229,0,0.0088,0.1246,0.3042,0,0.1044,0.1379,0.2522,0.3013,0,0.2425,0.4562,0.2021,2010
47093002700,2735,1206,589,78500,38.8,18422,2.27,0.2124,0.0388,0.1221,0.1724,0.2729,0.0082,0.0888,0.5781,0.5112,0.426,0.1434,0,0.0238,0.3043,0,0,0.097,0.1735,0.2216,0.3109,0.0473,0.1226,0.2322,0.0496,2010
47157021410,2736,1057,1313,230000,44.6,47144,2.59,0.1996,0.0815,0.0066,0.0318,0.0127,0.016,0.0277,0.8625,0.5281,0.5,0.0549,0,0.0146,0.088,0,0,0.0076,0.0297,0.027,0.1589,0.1183,0.0922,0.3245,0.0943,2010
47093005501,2741,1066,556,149100,38.3,21544,2.57,0.193,0,0,0.0284,0.2475,0,0.0961,0.5067,0.5378,0.5353,0.1351,0,0,0.1529,0.1867,0,0.0375,0.098,0.1627,0.1942,0,0.1734,0.272,0.0912,2010
47077975000,2744,1077,463,94600,43.8,23114,2.55,0.1804,0,0.0437,0.1258,0.1899,0,0.1238,0.7624,0.5175,0.5225,0.0864,0,0,0.1188,0.3154,0,0.0214,0.2221,0.1137,0.2071,0.0195,0.1535,0.3593,0.2484,2010
47037018901,2746,1281,615,173500,36.7,25961,2.14,0.2356,0.0076,0.0827,0.0066,0.0911,0.0648,0.0523,0.4102,0.5317,0.5427,0.1148,0,0.0936,0.2779,0,0,0.0546,0.1152,0.2782,0.5605,0,0.1105,0.249,0.1408,2010
47165020205,2759,957,875,119700,29.4,21204,2.88,0.1696,0,0.0344,0.1565,0.0923,0,0.1365,0.724,0.4288,0.4201,0.1421,0,0.017,0.0669,0.0656,0,0,0.1734,0.0544,0.1567,0,0.2153,0.1076,0.0487,2010
47127930200,2762,1062,605,154000,44.1,25491,2.59,0.2531,0.0065,0.021,0.1858,0.1922,0.0065,0.1596,0.6346,0.5301,0.541,0.1186,0.0036,0.0119,0.1036,0.0922,0.0018,0.0508,0.1432,0.1707,0.3173,0.0395,0.1562,0.4294,0.0939,2010
47025970100,2764,1099,434,86000,38.6,16142,2.52,0.11,0,0,0.0578,0.3549,0,0.1692,0.8837,0.4787,0.4502,0.0883,0,0,0.1237,0.3352,0,0.0764,0.2068,0.1194,0.141,0,0.1517,0.3585,0.1144,2010
47037018302,2764,1063,860,242900,35.5,38167,2.6,0.1979,0,0.0966,0.0065,0.0361,0.0148,0.0591,0.7488,0.5174,0.4789,0.0564,0,0.0163,0.1468,0,0,0.0122,0.0484,0.0065,0.0611,0.0762,0.0415,0.1806,0.0221,2010
47157005700,2778,1029,674,56200,32,10560,2.7,0.1332,0,1,0.1362,0.3694,0,0.0506,0.3925,0.5785,0.6058,0.3382,0,0,0.4043,0,0,0.2692,0.1281,0.5217,0.5384,0.0058,0.3886,0.3382,0.1923,2010
47037017500,2780,1199,673,105600,36.7,17841,2.32,0.2399,0.0252,0.1061,0.1196,0.2246,0.1092,0.0858,0.6097,0.5396,0.4625,0.1184,0,0.2345,0.2235,0,0,0.2344,0.3947,0.257,0.442,0.0083,0.2517,0.3086,0.1496,2010
47093002100,2784,1241,568,87000,41,15745,2.24,0.2392,0,0.6272,0.0801,0.1864,0,0.1099,0.7611,0.5348,0.6456,0.1402,0,0,0.1974,0.0302,0,0.1104,0.1932,0.2445,0.4134,0,0.2211,0.477,0.038,2010
47093006700,2795,1656,609,68800,42.9,17660,1.69,0.2762,0,0.522,0.0545,0.2832,0.0083,0.1151,0.1853,0.468,0.3697,0.1256,0,0,0.3333,0,0,0.2403,0.1112,0.3598,0.6413,0,0.2345,0.2917,0.0861,2010
47093001600,2796,1512,561,85500,45.9,19278,1.74,0.2972,0,0.1234,0.0357,0.2457,0,0.0871,0.7111,0.5765,0.4595,0.0708,0.0565,0,0.1984,0.0258,0,0.1376,0.0844,0.1975,0.4649,0,0.1884,0.3175,0.1148,2010
47115050302,2801,1166,988,109200,43.3,21909,2.4,0.2031,0.0014,0,0.0851,0.2851,0.0085,0.1065,0.5367,0.4652,0.5214,0.1612,0,0.0089,0.2324,0.2364,0,0.0566,0.184,0.1695,0.1895,0.0463,0.1299,0.4322,0.1942,2010
47037018905,2802,1275,737,171700,27.7,21065,2.2,0.1331,0.0186,0.1089,0.1701,0.1161,0.1095,0.1272,0.4892,0.4572,0.3789,0.1318,0,0.263,0.2549,0,0,0.0275,0.2205,0.2295,0.6125,0,0.2281,0.0925,0.1806,2010
47123925501,2816,1073,381,82100,41.2,13875,2.62,0.2237,0,0.0046,0.0951,0.3727,0,0.0861,0.3649,0.5107,0.4446,0.1267,0,0.0131,0.165,0.2899,0.0025,0.0606,0.2003,0.2198,0.26,0,0.203,0.4436,0.2978,2010
