GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QEXTRCT,QSERV,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47093002100,2014,2895,1088,0.2801,0.5382,47.4,0.4418,0.0021,0,0.1326,0.5936,0.1994,0.279,0,0.5,13729,0.1409,0.1573,0.1944,0.464,0.1031,0.5331,2.57,0.014,0.1792,716,0.318,88200,0.1801,0.0595,0.3823,0.0339
47109930700,2014,2896,1173,0.2493,0.4931,48.4,0.0407,0.0045,0,0.0138,0.7109,0.0639,0.2034,0,0.451,15538,0.2082,0.1622,0.1585,0.4177,0.2042,0.2967,2.47,0.2673,0.0699,578,0.1944,88800,0.1999,0.0087,0.2793,0
47025970200,2014,2900,1119,0.2483,0.4862,48.5,0.0197,0,0.0159,0.0069,0.9019,0.0724,0.1719,0.0241,0.479,20371,0.1215,0.0632,0.1767,0.478,0.1717,0.2788,2.35,0.0563,0.034,628,0.1448,111400,0.0682,0.005,0.114,0.0928
47037018201,2014,2900,1223,0.2055,0.5,46.3,0.0338,0,0.01,0.0138,0.8172,0.0589,0.0106,0.1464,0.2927,54304,0.036,0.0354,0.0957,0.4925,0.0968,0.1472,2.37,0,0,1318,0.1635,360600,0.0603,0.0029,0.0352,0
47151975400,2014,2900,1099,0.1993,0.4521,41.9,0.0007,0,0,0.011,0.7972,0.0728,0.2507,0.0082,0.3612,18697,0.177,0.1866,0.171,0.4706,0.1481,0.2502,2.63,0.2907,0.0355,548,0.121,59600,0.2493,0,0.2224,0.0017
47027955100,2014,2901,1203,0.2492,0.5074,42.4,0,0.0179,0,0.0107,0.9089,0.0673,0.2183,0,0.4364,17831,0.053,0.1254,0.1739,0.4799,0.1839,0.1796,2.41,0.1947,0.0557,565,0.1347,98100,0.1317,0,0.183,0
47077975000,2014,2902,1137,0.2426,0.5155,40.6,0.0293,0,0.0014,0.031,0.9016,0.0792,0.1751,0.0185,0.3712,21072,0.0991,0.1946,0.1355,0.4469,0.1584,0.2093,2.55,0.2694,0.0413,615,0.0739,89200,0.2043,0.0044,0.1916,0
47093001400,2014,2902,1181,0.2784,0.5221,22.5,0.4666,0,0.0072,0.1757,0.2872,0.3988,0.4424,0,0.2405,6566,0.2536,0.267,0.1578,0.3714,0.1485,0.7384,2.46,0.0101,0.348,483,0.4581,67000,0.0896,0.0893,0.7185,0
47147080301,2014,2902,1044,0.2092,0.5138,35.6,0.2657,0.0093,0.0069,0.2161,0.3898,0.182,0.2379,0,0.3554,17637,0.0681,0.1287,0.1565,0.4567,0.0342,0.3266,2.77,0.0157,0.1121,685,0.228,127800,0.1688,0.1268,0.2557,0.0038
47037010901,2014,2904,1171,0.2045,0.5441,42.2,0.3757,0,0.0324,0.0661,0.4751,0.123,0.1494,0.0179,0.298,27127,0.0865,0.0598,0.1363,0.4835,0.1352,0.2861,2.47,0.0539,0.0384,899,0.2374,144500,0.1601,0.0291,0.1296,0.0038
47093002700,2014,2905,1198,0.2503,0.5084,33.6,0.0898,0,0.0296,0.1194,0.6321,0.1561,0.1399,0,0.3038,14744,0.1802,0.1547,0.1915,0.4632,0.0416,0.5376,2.41,0.0008,0.0977,685,0.323,81500,0.2006,0.1227,0.2512,0.0059
47161110600,2014,2909,1117,0.2124,0.4624,45.2,0.0361,0.0131,0.0024,0.0165,0.4702,0.0877,0.1555,0.0206,0.4449,20529,0.1054,0.1268,0.0863,0.5279,0.1473,0.1397,2.6,0.2435,0.0251,498,0.1298,91400,0.127,0.0018,0.1988,0
47045964600,2014,2912,1087,0.2672,0.5024,40.1,0.0677,0,0.012,0.0865,0.4,0.1546,0.2205,0.0101,0.3937,16698,0.0973,0.1186,0.2531,0.5255,0.1213,0.2953,2.68,0.1851,0.0828,625,0.1518,78600,0.2112,0.0355,0.1914,0
47113001605,2014,2914,748,0.0714,0.5587,21.6,0.2965,0.0017,0.047,0.0161,0.6357,0.1243,0.0928,0.0575,0.1725,23798,0.1473,0.0066,0.1727,0.4992,0.2135,0.5414,2.42,0,0.008,899,0.2179,286200,0.0885,0.0132,0.2258,0.3785
47049965000,2014,2916,1212,0.1924,0.4736,46.7,0,0.0072,0,0.0041,0.6716,0.1196,0.2299,0.0223,0.5,18370,0.0889,0.2254,0.2369,0.4579,0.3156,0.1757,2.41,0.1677,0.0396,531,0.0957,110900,0.1481,0,0.2418,0
47055920800,2014,2917,1235,0.2588,0.4693,47.1,0.1015,0,0.011,0.0123,0.722,0.1053,0.2245,0.0057,0.3757,20558,0.1085,0.1008,0.1775,0.4408,0.1756,0.2704,2.3,0.2196,0.0316,528,0.1547,101800,0.124,0.0087,0.1796,0.0243
47135930100,2014,2918,1214,0.2382,0.4907,46.5,0,0.0014,0,0.011,0.8611,0.0643,0.2208,0,0.4605,17339,0.1225,0.1376,0.247,0.4518,0.367,0.1977,2.4,0.3472,0.0791,553,0.1697,77100,0.221,0,0.2639,0
47019071000,2014,2924,1268,0.2155,0.5451,41.3,0.0072,0,0.0062,0.0044,0.749,0.097,0.2495,0.0087,0.3604,16446,0.1139,0.1442,0.2436,0.5389,0.0832,0.3691,2.31,0.1649,0.0442,631,0.2192,109100,0.1317,0.0086,0.2838,0
47003950700,2014,2926,978,0.2112,0.5191,36.5,0.0178,0.0017,0.0246,0.0745,0.581,0.1748,0.207,0,0.3108,18851,0.136,0.1231,0.1074,0.5028,0.1189,0.1554,2.99,0.1342,0.0307,623,0.1329,132200,0.1647,0.0092,0.2221,0
47157006500,2014,2927,1069,0.2091,0.5989,36.7,0.9682,0.002,0,0,0.3455,0.3845,0.1897,0.0075,0.2881,16153,0.1787,0.0345,0.3592,0.6157,0.1629,0.5819,2.74,0,0.2301,662,0.3405,57100,0.1493,0,0.3311,0
47065010600,2014,2929,1303,0.1956,0.551,37.9,0.0106,0.0198,0,0.0362,0.6066,0.1888,0.1234,0.0054,0.3024,23950,0.0845,0.1051,0.1853,0.509,0.0932,0.4444,2.25,0.0153,0.0353,762,0.2295,120000,0.1861,0.0242,0.1827,0.0003
47069950600,2014,2940,1097,0.2238,0.5469,40.7,0.6636,0.002,0,0,0.4893,0.2042,0.2197,0,0.4211,13541,0.2494,0.0813,0.1847,0.5351,0.1568,0.1787,2.68,0.2506,0.0884,607,0.2306,87700,0.1738,0,0.281,0
47097050300,2014,2943,1063,0.1913,0.5117,38.1,0.1791,0,0,0.0129,0.7007,0.1119,0.234,0.0047,0.3641,16778,0.0922,0.0635,0.182,0.5453,0.1848,0.2606,2.77,0.2247,0.0329,706,0.1665,63600,0.1339,0,0.1916,0
47157009700,2014,2948,940,0.175,0.5336,32.8,0.4752,0,0.0078,0.056,0.4946,0.2457,0.2897,0.0096,0.2234,16141,0.2078,0.1598,0.1232,0.4714,0.1585,0.4234,3.14,0.0242,0.0872,909,0.2128,82200,0.3412,0.1185,0.2361,0.0003
47047060300,2014,2954,1118,0.2512,0.5261,44.7,0.5091,0,0.003,0.0088,0.5337,0.1556,0.1884,0.0385,0.3578,23595,0.1306,0.1362,0.2017,0.4908,0.0851,0.3399,2.56,0.2308,0.0948,571,0.2934,132600,0.1657,0.0047,0.2651,0.0318
47093001600,2014,2954,1609,0.3473,0.5369,47.6,0.1513,0.0041,0,0.003,0.5375,0.1206,0.1822,0.0099,0.45,24235,0.0323,0.1125,0.1883,0.4983,0.0585,0.5432,1.78,0,0.1976,726,0.2213,85600,0.0685,0.0062,0.2245,0.0315
47187050206,2014,2956,883,0.1198,0.4973,40.6,0.0112,0,0.0342,0.0041,0.9785,0.0045,0.0065,0.4213,0.1472,61585,0.0596,0.011,0.0493,0.3923,0.009,0,3.35,0,0.0068,-999,0.0963,499800,0.0129,0.0111,0.0068,0
47157020634,2014,2960,1143,0.2557,0.5159,51.6,0.0135,0,0.0726,0.025,0.7231,0.0849,0.0803,0.0507,0.4112,34496,0.0655,0.0837,0.1436,0.4323,0,0.1505,2.58,0,0.1094,536,0.1444,162300,0.0919,0.0176,0.0343,0.0054
47011010600,2014,2964,1254,0.2669,0.5182,38.3,0.0499,0.0098,0.0034,0.1471,0.5997,0.122,0.1388,0.0343,0.3995,24362,0.1102,0.0554,0.1757,0.384,0.1157,0.4537,2.36,0.0141,0.0582,727,0.248,157100,0.1208,0.0571,0.1803,0.0027
47079969100,2014,2966,1214,0.2495,0.5111,45.9,0.0165,0.0054,0,0.0206,0.6026,0.1079,0.1708,0.0082,0.4061,24649,0.0887,0.1159,0.2191,0.511,0.1316,0.1903,2.41,0.2661,0.0354,588,0.1277,78200,0.1895,0,0.1338,0.0148
47163043100,2014,2968,1149,0.2412,0.4933,47.2,0.0148,0,0.0071,0.0091,0.7596,0.0531,0.2661,0.0261,0.49,20808,0.1026,0.0864,0.1279,0.4894,0.2152,0.1854,2.41,0.2705,0.0548,638,0.1584,89100,0.1486,0.0137,0.1658,0.0677
47037018410,2014,2969,1599,0.2183,0.5581,39.2,0.0795,0,0.0121,0.0714,0.7525,0.0901,0.1051,0.0063,0.3096,30074,0.0365,0,0.1327,0.5045,0.0538,0.636,1.86,0.0308,0.0381,980,0.3146,136000,0.1819,0.0549,0.1923,0
47149040307,2014,2970,1132,0.1596,0.5003,42.8,0.0976,0.0051,0.0316,0.0118,0.9558,0.0583,0.0357,0.0203,0.1617,32133,0.0304,0.0368,0.1184,0.4724,0.0233,0.1343,2.62,0.0164,0.0203,1620,0.1069,206100,0.0832,0.0133,0.0263,0
47051960800,2014,2972,1155,0.2332,0.4842,41.7,0.0249,0.0044,0,0.0582,0.7562,0.0762,0.3294,0.0113,0.3749,21355,0.0854,0.1689,0.1273,0.4339,0.1463,0.226,2.57,0.1929,0.0753,566,0.1177,94700,0.1595,0.0588,0.1236,0
47141000301,2014,2975,1152,0.2188,0.5355,40.7,0.0017,0,0.0289,0.0097,0.8338,0.1163,0.0988,0.0556,0.3377,24254,0.014,0.1268,0.1367,0.5198,0.0495,0.1406,2.57,0.0776,0.013,504,0.1285,147900,0.1114,0.0014,0.1499,0.0064
47157008110,2014,2983,911,0.1975,0.5367,28.9,0.7509,0.0345,0,0.1442,0.3479,0.3557,0.2972,0.011,0.2602,11936,0.1329,0.0209,0.401,0.4935,0.3665,0.6301,3.27,0.0035,0.2766,674,0.3776,53000,0.1948,0.1045,0.5012,0
47019070600,2014,2987,1095,0.2246,0.5045,42.4,0.004,0.0137,0,0.0141,0.8853,0.1123,0.1559,0,0.4164,16756,0.1047,0.1488,0.1905,0.4947,0.056,0.2868,2.73,0.2302,0.0174,612,0.1872,89300,0.1627,0.0054,0.2106,0.0003
47037017500,2014,2989,1282,0.2111,0.5631,38.4,0.0846,0.0047,0.0027,0.2981,0.6177,0.1435,0.2813,0,0.3573,16798,0.1095,0.2412,0.1326,0.3874,0.1004,0.5062,2.32,0,0.1989,633,0.2402,114400,0.3516,0.1037,0.189,0.0067
47157007400,2014,2992,1333,0.0929,0.4465,26,0.1574,0,0.137,0.0505,0.329,0.0825,0.0665,0.0308,0.1313,23485,0.0694,0.0705,0.1667,0.3998,0.1455,0.6407,2.13,0,0.0555,842,0.3083,103100,0.2537,0.1184,0.2872,0.0528
47113001800,2014,2998,1225,0.2425,0.4436,45,0.3706,0.0047,0,0.0287,0.5316,0.1396,0.2132,0.0302,0.3698,27263,0.0861,0.0783,0.1719,0.4269,0.1391,0.1698,2.45,0.1377,0.0367,577,0.1192,77200,0.1278,0.0083,0.1395,0.0003
47147080605,2014,2999,1168,0.1741,0.4918,36.6,0.003,0,0.0047,0.0237,0.6326,0.1164,0.1395,0.036,0.2243,28485,0.0673,0.117,0.1682,0.4617,0.0489,0.155,2.57,0.0236,0.0668,734,0.1841,146800,0.0864,0.01,0.058,0
47097050504,2014,3007,1244,0.2092,0.5966,35.6,0.4257,0,0.0313,0.0206,0.2752,0.3023,0.2098,0.0249,0.2613,18084,0.1422,0.0546,0.214,0.5446,0.09,0.59,2.33,0.068,0.1246,621,0.2637,114300,0.175,0.0478,0.3341,0.0346
47043060401,2014,3012,1058,0.2178,0.5043,43.7,0.0046,0.0013,0,0.0193,0.8633,0.0558,0.0896,0.0662,0.3412,29869,0.0674,0.061,0.1942,0.4844,0.1721,0.1276,2.79,0.0391,0.017,805,0.0936,186700,0.0823,0.0021,0.0681,0.0203
47165021006,2014,3013,1025,0.1347,0.4839,41.1,0.0329,0,0,0.0086,0.7129,0.079,0.054,0.1151,0.2712,38330,0.0186,0.0403,0.0951,0.4928,0.0897,0.0771,2.94,0.0231,0.0068,1327,0.0546,241000,0.0312,0.0034,0.0267,0
47009011605,2014,3029,1251,0.2427,0.4823,50.7,0.0023,0.0073,0.0023,0.0294,0.955,0.0456,0.1062,0.0783,0.4061,41142,0.0697,0.0836,0.0961,0.5262,0.1919,0.0919,2.39,0.1344,0.0256,798,0.1415,272100,0.0736,0.0021,0.0687,0.0112
47179060800,2014,3029,1440,0.1456,0.5358,31.3,0.0139,0,0.0466,0.0373,0.7399,0.0847,0.1049,0,0.1708,18967,0.0713,0.0439,0.2466,0.48,0.1599,0.5896,1.99,0,0.0868,585,0.35,161800,0.1383,0.0112,0.3686,0.0522
47065010305,2014,3030,1236,0.1673,0.5182,43.1,0,0,0,0,0.8561,0.1197,0.0993,0.0405,0.2751,32088,0.1429,0.0415,0.0995,0.4724,0.0871,0.1586,2.45,0.1418,0.0073,740,0.1319,184900,0.0918,0.0086,0.0274,0
47093006700,2014,3041,1542,0.2549,0.5699,36.7,0.5429,0.0329,0,0.0598,0.2911,0.1381,0.2455,0.0065,0.3158,13846,0.117,0.0624,0.348,0.4981,0.1448,0.6764,1.92,0.0094,0.3087,571,0.3327,73700,0.1222,0.0084,0.4275,0.0243
47157020221,2014,3042,1055,0.2127,0.5585,41.1,0.2922,0,0.0026,0.1446,0.6205,0.1763,0.051,0.0057,0.3583,24533,0.109,0.0758,0.1697,0.5195,0.1082,0.272,2.88,0.0668,0.0597,847,0.1867,171100,0.1078,0.0413,0.1174,0
47157000900,2014,3045,1161,0.1849,0.5911,38.8,0.9767,0,0,0,0.1917,0.3902,0.2197,0,0.3394,10293,0.2381,0.0319,0.3048,0.6263,0.1783,0.6296,2.62,0.0106,0.2679,680,0.4436,58200,0.1947,0,0.4677,0.0003
47163042400,2014,3046,1451,0.1875,0.5098,45.5,0,0.0079,0.024,0,0.522,0.1323,0.2176,0.0062,0.3336,24240,0.115,0.0559,0.2354,0.5189,0.0787,0.2433,2.1,0.3175,0.0172,558,0.1613,92700,0.1454,0.0116,0.22,0
47165020204,2014,3047,1107,0.1506,0.4861,36.9,0.001,0.0095,0,0.0033,0.8253,0.1192,0.1196,0.0145,0.3487,25169,0.0344,0.1337,0.1528,0.4677,0.069,0.1816,2.75,0.0883,0.0226,986,0.159,138000,0.0863,0,0.0757,0
47073050900,2014,3055,1194,0.2426,0.4949,44.7,0,0.0036,0,0,0.6485,0.1348,0.1962,0.0117,0.4322,20239,0.1318,0.0859,0.1351,0.4539,0.158,0.0963,2.56,0.3441,0.0335,578,0.1834,93700,0.1525,0,0.1645,0
47113001604,2014,3056,1159,0.3534,0.5216,52.6,0.2199,0,0.0262,0.0838,0.918,0.0699,0.0966,0.1156,0.3986,36112,0.0936,0.0485,0.1017,0.4289,0.0219,0.17,2.38,0,0,793,0.2959,172400,0.0272,0.039,0.1225,0.0972
47149041500,2014,3058,25,0,0.5232,19.6,0.3123,0,0.0265,0.0451,0,0,0,0,0,4516,0.1956,0.0285,0.3144,0.5006,0,1,1.48,0,0,635,0.56,-999,0.1269,0.0284,0.4865,0.9879
47065000600,2014,3059,1413,0.1693,0.5361,39.1,0.0078,0.0003,0.0114,0.0183,0.7616,0.0701,0.027,0.0892,0.2307,39103,0.0224,0.0422,0.1773,0.5093,0.1926,0.3029,2.15,0,0.0481,943,0.3001,285100,0.1168,0.014,0.1207,0.0052
47093003200,2014,3067,1280,0.2211,0.5416,37.2,0.5843,0,0.0456,0.0095,0.1893,0.3234,0.136,0,0.3406,15684,0.1385,0.0152,0.1852,0.5471,0.2289,0.5563,2.4,0.0175,0.2383,695,0.3336,93300,0.1878,0.0196,0.3111,0
47061955000,2014,3080,1142,0.2347,0.4857,39.3,0.0026,0.011,0,0.0071,0.6923,0.1278,0.3529,0,0.4081,12754,0.1133,0.0963,0.1204,0.4021,0.1969,0.2277,2.65,0.2672,0.056,680,0.155,67100,0.21,0,0.3469,0.0156
47039955102,2014,3081,1456,0.2366,0.4898,45.3,0,0.0006,0.0019,0,0.8419,0.0831,0.1168,0.0591,0.4148,31737,0.1137,0.111,0.1514,0.4701,0.2276,0.1435,2.12,0.2324,0.0275,491,0.1573,93400,0.123,0.0057,0.134,0
47167040400,2014,3094,1162,0.1968,0.478,35.3,0,0,0,0.0181,0.7679,0.1334,0.1896,0.0241,0.3244,23838,0.0855,0.1576,0.1613,0.3711,0.0858,0.2255,2.66,0.1574,0.0026,679,0.1781,127800,0.1235,0.0125,0.1474,0
47013950900,2014,3100,1219,0.2145,0.5439,42.5,0,0.0052,0,0.0042,0.6581,0.1854,0.2015,0,0.4495,17439,0.0613,0.0944,0.1677,0.5341,0.3749,0.1698,2.54,0.1631,0.0435,577,0.1969,89100,0.1145,0,0.2139,0
47149041102,2014,3100,1133,0.2071,0.4316,34,0.1294,0,0,0.0061,0.5461,0.1959,0.1636,0.0212,0.3301,21076,0.1089,0.1186,0.2458,0.4802,0.0774,0.3063,2.72,0.2614,0.0203,945,0.1536,154000,0.1729,0,0.1668,0.0068
47157006900,2014,3100,1094,0.1923,0.5513,37.6,0.95,0,0,0,0.4463,0.4351,0.2266,0,0.4296,12724,0.2649,0.0314,0.4153,0.587,0.1636,0.5347,2.83,0,0.2761,781,0.3976,57100,0.2761,0.0058,0.42,0
47105060700,2014,3105,1062,0.1948,0.523,40.7,0.0119,0,0.0029,0.0161,0.782,0.08,0.2131,0.0104,0.3559,19729,0.077,0.1925,0.2053,0.4306,0.1281,0.2834,2.92,0.3112,0.0433,713,0.1262,107100,0.1021,0.0124,0.1942,0
47045964800,2014,3107,1189,0.215,0.4757,38.4,0.0328,0,0.0023,0.0193,0.7234,0.1514,0.1456,0.0076,0.3802,20331,0.0469,0.0531,0.1615,0.5515,0.1244,0.2279,2.61,0.12,0.0168,615,0.1245,94100,0.1349,0.0055,0.1503,0
47037013201,2014,3111,1219,0.2334,0.5416,42.8,0.0714,0.0077,0.3079,0.0209,0.768,0.0607,0.2157,0.009,0.4102,22613,0.0466,0.0463,0.1293,0.4871,0.0937,0.283,2.55,0,0.0574,841,0.1731,144500,0.1434,0.2156,0.1308,0
47037018905,2014,3118,1255,0.1459,0.5016,29.1,0.1437,0,0.092,0.2409,0.5792,0.1514,0.1346,0.0048,0.1052,21617,0.0939,0.1141,0.2147,0.4304,0.1199,0.6494,2.48,0,0.0287,797,0.1968,172200,0.2258,0.2243,0.2367,0
47129110200,2014,3119,1334,0.2741,0.4921,46.4,0.0006,0.0032,0.0026,0.0032,0.6744,0.0817,0.2205,0.0142,0.4813,20187,0.102,0.1209,0.1964,0.4427,0.2171,0.1814,2.34,0.3175,0.0765,604,0.1147,91500,0.143,0.0063,0.1867,0
47093005502,2014,3120,1100,0.1641,0.5038,40.2,0.0375,0,0.008,0.0087,0.7924,0.05,0.0925,0.0118,0.3491,21077,0.0922,0.0689,0.2462,0.4841,0.0998,0.26,2.37,0.2087,0.0309,756,0.1445,108200,0.0667,0.0071,0.0847,0.1638
47081950301,2014,3121,1169,0.2195,0.5184,46.1,0.0961,0,0,0.0022,0.5431,0.1411,0.2656,0.0077,0.3969,19570,0.0879,0.1315,0.241,0.5417,0.0987,0.2104,2.54,0.1434,0.1454,488,0.1172,80600,0.144,0,0.2328,0.049
47073050502,2014,3125,1279,0.2035,0.5158,40.6,0.0067,0.0125,0,0.0058,0.7374,0.1118,0.13,0,0.3479,20773,0.1154,0.1091,0.1407,0.468,0.0752,0.1376,2.35,0.2683,0.0391,670,0.197,112900,0.1306,0,0.1783,0.0397
47093006501,2014,3128,1312,0.234,0.5464,46.3,0.0121,0,0.0026,0.009,0.6984,0.0869,0.1223,0.0107,0.3468,24240,0.1152,0.1152,0.1249,0.5647,0.1014,0.2172,2.38,0.2349,0.0412,728,0.1456,140800,0.1164,0.0318,0.0822,0
47043060502,2014,3130,1062,0.2431,0.4901,39.9,0.0224,0.0051,0.0019,0.0294,0.8071,0.1525,0.1828,0.0669,0.3795,28749,0.0913,0.1596,0.0624,0.3947,0.1331,0.2175,2.72,0.0433,0.0113,851,0.1685,163200,0.1021,0.002,0.0842,0.0776
47093004608,2014,3133,1226,0.2116,0.5132,36.7,0.0539,0,0.0038,0.0083,0.848,0.0954,0.0425,0,0.2586,22661,0.0515,0.0601,0.1816,0.5137,0.0049,0.0889,2.56,0.0219,0.0106,1029,0.0775,120200,0.1248,0.0365,0.0434,0
47093006502,2014,3135,1275,0.222,0.5097,42.2,0.0399,0,0,0,0.68,0.1129,0.2271,0,0.4635,16225,0.1102,0.0563,0.1887,0.4632,0.0854,0.3067,2.46,0.259,0.1208,702,0.2298,108400,0.2038,0,0.2813,0
47065010303,2014,3139,1123,0.2243,0.5785,36,0.0558,0,0,0,0.8035,0.2244,0.0999,0.024,0.3304,24613,0.1212,0.0573,0.1732,0.5938,0.0285,0.171,2.8,0.1574,0.0347,710,0.1398,133600,0.136,0.0028,0.0575,0
47183968203,2014,3139,1378,0.1469,0.4234,24.9,0.1542,0,0.0054,0.028,0.8758,0.0414,0.1462,0,0.1444,14340,0.1353,0.1206,0.184,0.4032,0.0928,0.7221,2.11,0.0237,0.074,516,0.4209,87300,0.1837,0.008,0.5236,0.0745
47071920600,2014,3140,1359,0.2532,0.4946,47.8,0.0229,0.0022,0.0032,0.001,0.8828,0.0868,0.1,0.0206,0.4459,26914,0.1007,0.1039,0.1157,0.408,0.4819,0.1788,2.31,0.1803,0.0419,621,0.0949,104700,0.1373,0.003,0.1857,0
47157003200,2014,3140,1994,0.2022,0.5812,38.7,0.2315,0,0.0051,0.0369,0.7456,0.0386,0.0633,0.0085,0.1976,25307,0.0481,0.0434,0.1258,0.4907,0.2223,0.8425,1.35,0,0.1705,709,0.2342,148000,0.1425,0.0271,0.2513,0.1446
47037010104,2014,3142,1319,0.2495,0.4784,48.3,0.057,0,0,0.0127,0.9516,0.0614,0.1064,0,0.2593,27478,0.0399,0.1106,0.1344,0.4997,0.0545,0.2062,2.38,0.0753,0.0061,1038,0.1281,179000,0.0604,0,0.0544,0
47133950302,2014,3147,1247,0.2583,0.5345,41,0.0003,0,0.0114,0.055,0.7896,0.1315,0.2245,0.0064,0.4395,19921,0.1377,0.0919,0.1677,0.5169,0.0911,0.32,2.51,0.1487,0.0738,538,0.1002,128700,0.1153,0.0024,0.245,0.0054
47119010100,2014,3149,1350,0.2334,0.5002,39.9,0.0089,0.0191,0.0086,0,0.7153,0.0896,0.1723,0.0415,0.3533,26652,0.1081,0.2099,0.153,0.453,0.1211,0.1933,2.33,0.2259,0.0459,814,0.1081,132500,0.1413,0.0102,0.169,0
47037015803,2014,3150,937,0.1638,0.4603,29.6,0.2486,0,0,0.3787,0.5433,0.1612,0.3908,0,0.0971,11511,0.0634,0.2051,0.4177,0.3146,0.2039,0.9797,3.36,0.0246,0.1387,697,0.3629,87000,0.5365,0.5148,0.4879,0
47037010106,2014,3153,1019,0.1773,0.5087,32.6,0.6971,0.0079,0.0013,0.0266,0.6499,0.213,0.1371,0,0.2306,18196,0.0754,0.035,0.1803,0.5401,0.0192,0.262,2.98,0.0135,0.0206,752,0.2267,134800,0.159,0.008,0.111,0.0368
47013950100,2014,3157,1211,0.2021,0.5125,42.3,0,0.006,0,0.0051,0.7242,0.0652,0.3009,0,0.3856,13753,0.2603,0.207,0.2364,0.4491,0.246,0.218,2.61,0.3138,0.0479,482,0.128,47600,0.2198,0,0.2863,0
47037017300,2014,3163,1152,0.147,0.4676,31.6,0.1404,0,0.055,0.361,0.6003,0.1458,0.3987,0.0061,0.2014,19820,0.1034,0.2944,0.1569,0.3708,0.0965,0.5573,2.73,0.0345,0.0373,768,0.2795,96500,0.3478,0.2456,0.3193,0.0057
47009010302,2014,3169,1339,0.2698,0.4784,44.6,0.0347,0.0136,0.0057,0.0126,0.6052,0.0896,0.1374,0.0269,0.3338,28053,0.0257,0.0596,0.1646,0.456,0.1162,0.3906,2.37,0.099,0.0381,691,0.2211,171200,0.1152,0.0061,0.2081,0
47163040800,2014,3174,1429,0.327,0.5435,47.1,0.0145,0.0079,0.0129,0.0778,0.6612,0.1407,0.2434,0,0.464,16006,0.0835,0.093,0.3063,0.4895,0.1764,0.3548,2.05,0.0156,0.1295,560,0.2309,84900,0.2143,0.0339,0.2779,0.0791
47019071400,2014,3181,1423,0.1914,0.5467,44.3,0,0,0.0085,0.0022,0.7172,0.1131,0.2317,0,0.3999,17318,0.092,0.1574,0.2822,0.4458,0.1291,0.2867,2.24,0.2442,0.0576,497,0.1441,91000,0.1568,0,0.3042,0
47157006700,2014,3182,1189,0.1917,0.5515,34.6,0.9849,0,0,0,0.0184,0.423,0.2415,0,0.3263,9834,0.2655,0.0803,0.3372,0.5106,0.3372,0.6249,2.67,0.0128,0.3154,753,0.4701,50400,0.2391,0,0.5641,0.0038
47093002300,2014,3183,1637,0.2092,0.4945,31.5,0.0785,0,0.0151,0.0484,0.6577,0.0739,0.1164,0,0.2743,19717,0.0783,0.1093,0.1758,0.4608,0.0885,0.4698,1.94,0,0.077,726,0.2987,99500,0.1508,0.0185,0.3195,0
47155080801,2014,3188,1007,0.1377,0.4642,29.4,0.0574,0.0116,0.0116,0.2679,0.6111,0.137,0.297,0.0179,0.28,13019,0.1005,0.0881,0.4663,0.5144,0.443,0.7041,2.65,0.0957,0.1341,620,0.2354,95800,0.3655,0.1141,0.3371,0.1637
47059091200,2014,3192,1331,0.1955,0.5103,41,0.0175,0,0.0132,0.0069,0.6521,0.115,0.1833,0.0045,0.3621,18271,0.0688,0.0895,0.1683,0.5057,0.2589,0.2322,2.4,0.3486,0.0113,550,0.1097,93300,0.1096,0.003,0.2306,0
47157010620,2014,3195,1084,0.1562,0.5399,24.3,0.8188,0,0,0.149,0.2869,0.3238,0.208,0.0083,0.1024,12706,0.1549,0.0775,0.2763,0.5398,0.339,0.8017,2.95,0,0.1162,730,0.3118,72000,0.3114,0.0604,0.3697,0.0003
47105060301,2014,3198,1375,0.2836,0.5366,50,0.0131,0.0094,0.0419,0.0375,0.8337,0.0873,0.1385,0.0982,0.3855,44597,0.0508,0.1429,0.09,0.3929,0.1325,0.1876,2.33,0.1659,0.0451,684,0.1011,194000,0.1029,0.0393,0.0991,0
47037015501,2014,3200,1558,0.1397,0.5509,38.1,0.0759,0.0106,0,0.0481,0.8031,0.0591,0.0467,0.0064,0.1502,31862,0.0689,0.0721,0.1202,0.5321,0.0931,0.6386,1.88,0.0151,0.034,894,0.1823,147700,0.0996,0.0092,0.0988,0.0856
47063100300,2014,3201,1175,0.1624,0.537,28.9,0.0256,0.0025,0,0.3733,0.4982,0.337,0.3234,0,0.2945,10574,0.2069,0.3172,0.1937,0.3972,0.1322,0.7353,2.72,0.0044,0.1855,555,0.2987,75400,0.3018,0.2194,0.4892,0.0009
47005963100,2014,3205,1304,0.2658,0.5211,46.4,0.0836,0.0044,0.0034,0.0072,0.8248,0.1058,0.2077,0.013,0.3911,23214,0.1667,0.1058,0.2157,0.4331,0.2436,0.1672,2.46,0.2483,0.0782,614,0.1051,115400,0.0986,0,0.1148,0.0003
