GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47163040600,2019,3123,1337,0.2155,0.5126,36.5,0.0477,0.0134,0.0026,0.1335,0.673,0.181,0.1532,0,0.4046,16002,0.0969,0.3228,0.1502,0.5065,0.2425,0.552,2.3,0.0159,0.1085,689,0.3171,92800,0.0641,0.0176,0.3505,0.0154
47157021331,2019,3126,1318,0.247,0.5576,45.6,0.3292,0,0.0061,0.0342,0.3842,0.1593,0.0389,0.0205,0.3892,38390,0.0495,0.1498,0.0207,0.5642,0.0639,0.1168,2.37,0,0.0432,1206,0.1335,156100,0.0601,0.0149,0.0934,0
47159975100,2019,3129,1217,0.2458,0.4784,40.1,0.0524,0.0099,0,0.024,0.482,0.1339,0.1972,0.0131,0.4503,22706,0.0312,0.2105,0.1468,0.4202,0.0884,0.4002,2.41,0.0112,0.0666,549,0.1183,148300,0.0773,0.0101,0.1628,0.062
47093004200,2019,3130,1407,0.1719,0.4725,42.9,0.0853,0,0,0.0192,0.7201,0.1116,0.0404,0.0306,0.2303,28819,0.0318,0.1836,0.0805,0.4287,0.0958,0.4733,2.2,0,0.0263,786,0.0796,154200,0.1045,0.012,0.0949,0.0096
47119011102,2019,3133,1148,0.2017,0.5247,43.1,0.0476,0,0.0112,0.0093,0.8404,0.0575,0.1151,0.1969,0.3188,42411,0.0465,0.1085,0.0552,0.4936,0.0838,0.3449,2.73,0.1931,0.0218,712,0.1202,366700,0.1024,0.0078,0.0992,0
47157007000,2019,3133,1241,0.204,0.4568,35.6,0.6894,0,0.0051,0.0409,0.3342,0.2796,0.2404,0.0024,0.3127,17170,0.0976,0.2805,0.065,0.5281,0.2868,0.7212,2.47,0,0.2635,907,0.4319,60300,0.2237,0.0125,0.3067,0.0207
47187050303,2019,3137,968,0.2145,0.4877,43.9,0.0096,0,0.0134,0.0328,0.9761,0.0269,0.0102,0.4174,0.3099,73486,0.0516,0.0809,0.0381,0.4439,0.033,0.0207,3.24,0,0.0072,-999,0.095,729500,0.0077,0.0154,0.0108,0
47093003802,2019,3138,1362,0.1836,0.5105,34.7,0.0972,0.0258,0.0159,0.0417,0.6611,0.1101,0.0786,0.0286,0.1769,31457,0.0468,0.144,0.0591,0.4457,0.076,0.4119,2.28,0.0332,0.0073,933,0.1446,135000,0.0898,0.0296,0.0852,0.0102
47047060401,2019,3153,1128,0.241,0.4742,46.2,0.1107,0.0584,0.0174,0.1424,0.6753,0.1055,0.1538,0.1144,0.3812,39765,0.0422,0.0912,0.1329,0.4418,0.1249,0.1631,2.77,0.1908,0.0301,1000,0.094,339700,0.0743,0.0245,0.1801,0.0098
47157001100,2019,3155,1051,0.2307,0.5062,31.5,0.2811,0,0.0184,0.4437,0.2348,0.2807,0.2072,0.0285,0.2169,14590,0.0539,0.3082,0.2384,0.4575,0.2541,0.5566,3,0.0121,0.1342,855,0.2769,44000,0.2754,0.1869,0.3981,0
47157007400,2019,3163,1341,0.1208,0.4727,23.1,0.1966,0,0.0544,0.0183,0.9377,0.0626,0.0842,0,0.1447,19851,0.0147,0.2439,0.0371,0.4961,0.1666,0.6957,2.25,0.0081,0.0872,863,0.3781,109500,0.0854,0.03,0.3654,0.0465
47083120100,2019,3170,1016,0.1896,0.4341,42.3,0.0454,0.0155,0,0.0098,0.8257,0.1142,0.223,0.0522,0.4085,24081,0.0765,0.1886,0.113,0.3672,0.286,0.2451,3.08,0.2481,0.0591,659,0.0915,131600,0.1409,0,0.124,0.0129
47093003902,2019,3185,1275,0.1931,0.5413,33.8,0.1551,0,0.0063,0.0986,0.3706,0.1286,0.2092,0.0267,0.2722,22229,0.0322,0.1185,0.1132,0.4973,0.0827,0.4314,2.5,0.0899,0.0329,781,0.1145,111500,0.1796,0.1002,0.1705,0
47157021620,2019,3186,1128,0.204,0.5515,41.3,0.5119,0,0.0198,0.011,0.3648,0.2145,0.1276,0.0842,0.3582,34325,0.0405,0.2129,0.0494,0.5168,0.0489,0.5239,2.82,0.0076,0.0913,996,0.2553,181600,0.0778,0.0087,0.1673,0
47037015501,2019,3190,1629,0.1539,0.4721,36.2,0.1464,0.0025,0.0197,0.0455,0.5787,0.1001,0.0645,0.0166,0.1578,32187,0.0155,0.1314,0.0448,0.501,0.0595,0.6225,1.84,0.0087,0.0282,1137,0.2842,253900,0.1183,0.0266,0.1567,0.0586
47001020100,2019,3196,1510,0.2369,0.5332,34.6,0.1974,0.0025,0.0491,0.0391,0.4844,0.1523,0.0696,0.0113,0.2583,26962,0.0317,0.2866,0.0302,0.5039,0.1639,0.7364,2.11,0,0.1199,796,0.2662,163200,0.1036,0.0265,0.1959,0.0022
47037018700,2019,3197,1228,0.3206,0.4823,50.6,0.0044,0,0.0219,0.0119,0.9465,0.035,0.0124,0.4699,0.3111,118425,0.0241,0.0452,0.0199,0.4562,0.1069,0.0261,2.6,0,0.0187,-999,0.1368,739400,0.0059,0.0055,0.0025,0
47147080605,2019,3210,1128,0.2075,0.5062,35.3,0.0218,0,0.0178,0.0299,0.701,0.1179,0.118,0.0106,0.3706,23700,0.0083,0.1088,0.1024,0.4694,0,0.1534,2.85,0.0629,0.0434,871,0.1285,178400,0.0467,0.0107,0.0942,0
47003950800,2019,3212,1211,0.2422,0.4857,44.8,0.0246,0,0,0,0.8571,0.0347,0.1223,0.0776,0.398,37239,0.058,0.191,0.1196,0.432,0.0976,0.0694,2.65,0.2072,0.014,959,0.0842,160100,0.0535,0,0.0634,0
47037010904,2019,3213,1444,0.2048,0.6159,33.7,0.8167,0,0.0044,0.0159,0.2337,0.3899,0.1304,0,0.2756,18650,0.1248,0.2157,0.0429,0.6943,0.019,0.527,2.23,0.0217,0.1129,887,0.4626,127800,0.1028,0,0.4258,0
47163040900,2019,3220,1357,0.3602,0.5363,45.5,0.0441,0,0.0043,0.0003,0.7412,0.0914,0.0619,0.0508,0.4982,30321,0.1043,0.1813,0.0933,0.4693,0.116,0.28,2.36,0.0039,0.1253,551,0.1606,169900,0.1092,0.0033,0.1671,0.005
47157021731,2019,3226,856,0.1981,0.5009,26.7,0.7474,0,0.0009,0.2421,0.3217,0.3832,0.25,0.0058,0.1741,12686,0.0959,0.2373,0.0941,0.4794,0.1508,0.6916,3.77,0.0129,0.028,985,0.2909,78700,0.2567,0.1117,0.4237,0
47065010502,2019,3227,1377,0.1534,0.5671,35.9,0.0601,0,0.0384,0.0146,0.9361,0.0697,0.0455,0.1859,0.2288,51827,0.0509,0.0875,0.0592,0.4723,0.1474,0.3813,2.31,0.005,0.0225,849,0.2229,195300,0.0446,0.018,0.164,0.0161
47073050502,2019,3228,1262,0.2528,0.4882,44,0.0087,0,0,0.0053,0.5743,0.1244,0.1708,0.0127,0.5063,23723,0.0679,0.2052,0.0844,0.4636,0.1642,0.2599,2.46,0.3205,0.0935,631,0.1688,150100,0.0603,0,0.1962,0.0369
47167040602,2019,3230,1287,0.2211,0.5012,39.3,0.2353,0,0,0.0248,0.7862,0.0575,0.1609,0.0365,0.3131,26827,0.1295,0.2123,0.0656,0.4916,0.0687,0.4211,2.39,0.0847,0.0707,823,0.1873,176700,0.0942,0,0.1367,0.0464
47157001600,2019,3234,968,0.1936,0.5297,22.5,0.1741,0.0049,0.0736,0.038,0.8815,0.0196,0.0194,0.1219,0.3564,34256,0.0682,0.1584,0.0134,0.4772,0.1144,0.3233,2.11,0,0.0909,1480,0.251,211500,0.0507,0.007,0.1921,0.3689
47121960100,2019,3236,1322,0.2701,0.4645,48.7,0.0232,0,0.0043,0.0173,0.5787,0.0779,0.1706,0.0204,0.4501,24170,0.1336,0.1353,0.0647,0.399,0.235,0.2542,2.45,0.4468,0.0605,752,0.0998,117500,0.14,0,0.1592,0
47037018905,2019,3247,1316,0.1645,0.4832,30.5,0.1287,0,0.1321,0.3104,0.7429,0.0471,0.1423,0.0441,0.0745,31817,0.0462,0.1268,0.1904,0.3656,0.066,0.6299,2.47,0,0.0182,1071,0.2112,226900,0.2877,0.3028,0.1243,0
47157009800,2019,3248,1094,0.2318,0.4865,35.5,0.1616,0,0.0151,0.3097,0.7332,0.17,0.2821,0.0128,0.2687,18919,0.0719,0.3009,0.1731,0.4558,0.1674,0.4726,2.97,0.0183,0.0713,1062,0.2623,67000,0.1849,0.1183,0.2443,0
47077975000,2019,3259,1163,0.2139,0.4998,39.3,0.0344,0,0,0.0218,0.7859,0.0877,0.1739,0.061,0.4162,27164,0.1045,0.1643,0.1031,0.458,0.1236,0.184,2.8,0.3097,0.0525,670,0.1178,133000,0.0651,0.0097,0.0764,0
47113001604,2019,3259,1130,0.3403,0.5198,51,0.2013,0,0.0319,0.0037,0.7957,0.085,0.0799,0.108,0.3973,40240,0.0191,0.0778,0.0926,0.4017,0.0448,0.2602,2.63,0,0.0186,1352,0.1053,197000,0.0323,0.0071,0.065,0.089
47145030100,2019,3259,1238,0.2884,0.4885,47.9,0.0279,0,0.0239,0.0678,0.7876,0.0436,0.0434,0.1123,0.4919,45292,0.0258,0.0801,0.0901,0.441,0.1042,0.0961,2.63,0.0051,0.0065,1446,0.0905,223200,0.0525,0.0028,0.0114,0
47183968101,2019,3263,1480,0.2446,0.5262,34.7,0.1879,0.0067,0,0.0221,0.5334,0.2324,0.0751,0.0101,0.3243,22713,0.0813,0.1357,0.082,0.503,0.1084,0.4642,2.2,0.0512,0.1432,684,0.1899,117800,0.0717,0.0073,0.2482,0
47063100300,2019,3271,1151,0.1526,0.4729,31.1,0.1333,0,0.0156,0.3507,0.4622,0.2016,0.4191,0,0.298,9783,0.1409,0.3765,0.1041,0.47,0.1333,0.6777,2.84,0.0105,0.1286,575,0.364,80700,0.2608,0.1571,0.5058,0
47163041700,2019,3274,1543,0.2813,0.5046,46.7,0,0,0.0015,0.0446,0.7525,0.118,0.2001,0.0071,0.4789,25446,0.0551,0.1598,0.0709,0.489,0.0891,0.3124,2.12,0.1251,0.0603,586,0.1471,93200,0.0932,0.0081,0.2315,0
47097050200,2019,3281,1409,0.2987,0.5005,40.1,0.235,0.0024,0,0.0399,0.4161,0.2101,0.2087,0.0114,0.3982,20203,0.0268,0.1101,0.107,0.4146,0.121,0.4627,2.33,0.1036,0.1476,668,0.2016,86200,0.0966,0.0219,0.2491,0
47141000700,2019,3284,1742,0.2244,0.5627,36,0.0789,0.0049,0.0308,0.0862,0.4622,0.1998,0.2011,0.008,0.3927,20824,0.0505,0.1763,0.0385,0.5724,0.0875,0.7675,1.88,0,0.0913,700,0.2509,154300,0.1637,0.0643,0.2511,0.0043
47021070203,2019,3285,1184,0.2167,0.4898,41.5,0.0119,0,0.0088,0.0405,0.7079,0.1123,0.1159,0,0.3657,25995,0.0565,0.1597,0.1135,0.4348,0.1197,0.1427,2.77,0.1286,0.0093,831,0.0828,169800,0.0764,0.0062,0.0796,0
47103975700,2019,3301,1309,0.223,0.4829,41.6,0.0064,0.0027,0.007,0.0106,0.8354,0.0772,0.0944,0.0558,0.3988,32144,0.0488,0.1568,0.1402,0.4185,0.1179,0.1566,2.52,0.2439,0.0435,564,0.0863,147800,0.0577,0,0.1481,0
47011010600,2019,3302,1338,0.2489,0.454,36.2,0.0715,0,0,0.1729,0.4333,0.1756,0.1556,0.0052,0.3191,23207,0.0651,0.1205,0.0678,0.4104,0.0842,0.5493,2.46,0,0.0792,750,0.1562,174500,0.1105,0.1186,0.1862,0.0033
47019071400,2019,3305,1445,0.253,0.5032,46.9,0,0.003,0,0.0487,0.7602,0.1343,0.1723,0,0.4962,21270,0.1055,0.1773,0.0482,0.5232,0.1827,0.2187,2.29,0.2726,0.0706,534,0.2284,124000,0.1077,0,0.2554,0
47157005300,2019,3308,1318,0.2681,0.5311,38.7,0.9435,0,0.0024,0.007,0.4163,0.1639,0.2214,0,0.3498,13966,0.25,0.1838,0.1143,0.6186,0.2929,0.5561,2.51,0.0086,0.2936,678,0.2891,61400,0.283,0,0.3476,0
47037014800,2019,3310,1148,0.2296,0.6178,14.6,0.9112,0,0,0.0704,0.0239,0.5801,0.322,0.007,0.1185,9126,0.1002,0.2606,0.0253,0.6257,0.0441,0.9312,2.88,0,0.4617,281,0.2465,72600,0.0556,0.0596,0.6949,0
47165020603,2019,3310,1350,0.2263,0.5018,47.5,0.0532,0,0,0.0598,0.7853,0.0815,0.1442,0.0259,0.4252,33597,0.053,0.1328,0.0797,0.433,0.0605,0.1044,2.45,0.1294,0.0156,930,0.1052,197300,0.084,0.0432,0.0627,0
47119010302,2019,3316,1120,0.1993,0.532,40.8,0.0359,0.0139,0,0.0217,0.9327,0.0295,0.0339,0.0607,0.3071,32920,0.0136,0.0876,0.1393,0.4358,0.0588,0.0946,2.96,0.1277,0.0304,752,0.0759,229300,0.0244,0,0.0232,0.0012
47093005707,2019,3317,1284,0.1908,0.5216,41,0.0118,0,0.0298,0.0124,0.7831,0.0654,0.0159,0.2259,0.2586,60379,0.0303,0.1179,0.0363,0.4922,0.0983,0.2017,2.58,0.0077,0.0086,985,0.1277,362500,0.0723,0.013,0.0338,0
47037013601,2019,3320,1465,0.1997,0.6012,34.3,0.8575,0,0.0127,0.0205,0.0884,0.3468,0.1249,0.0171,0.2075,18225,0.0831,0.3212,0.0196,0.6065,0.0815,0.8089,2.24,0,0.1734,726,0.3679,185000,0.1259,0.0227,0.4283,0.0127
47047060702,2019,3322,1294,0.2839,0.5361,50.1,0.2775,0.0006,0.0093,0.025,0.8966,0.0726,0.069,0.1623,0.4134,48883,0.0562,0.1277,0.0645,0.4794,0.0589,0.1175,2.57,0.0727,0.024,736,0.0873,321200,0.0629,0.0142,0.0532,0
47157004200,2019,3323,2295,0.0626,0.4598,34.4,0.2495,0.003,0.0295,0.0259,0.6842,0.01,0.0069,0.1194,0.0797,73740,0.0161,0.059,0.0119,0.4191,0.128,0.729,1.44,0,0.1089,1198,0.2144,215400,0.0412,0.0196,0.0881,0.003
47157020521,2019,3324,1216,0.2004,0.5903,28.3,0.9209,0,0,0.0036,0.1079,0.3824,0.1762,0,0.2286,12355,0.1293,0.3286,0.0667,0.6063,0.1828,0.6645,2.73,0.0161,0.2039,967,0.4548,55900,0.1504,0,0.4123,0
47165020205,2019,3326,1048,0.1572,0.4793,30.8,0.0201,0.0045,0,0.0935,0.68,0.0887,0.1459,0,0.2471,23193,0.0542,0.1097,0.0918,0.4683,0,0.2109,3.17,0.1078,0,1127,0.0754,152400,0.0863,0.0233,0.0649,0
47037013202,2019,3330,1398,0.1378,0.488,33.3,0.0775,0,0.0447,0.1123,0.7287,0.1359,0.1541,0.0358,0.201,31809,0.0175,0.1692,0.0811,0.4869,0.0821,0.3433,2.38,0,0.0222,1021,0.1574,217600,0.1156,0.0819,0.0895,0
47037010901,2019,3335,1231,0.2405,0.5094,36.8,0.3463,0,0.0069,0.1676,0.9257,0.1292,0.1907,0.0357,0.3168,27766,0.015,0.1147,0.1282,0.4955,0.1361,0.3323,2.7,0.0618,0.069,1105,0.1722,177900,0.1301,0.0764,0.0854,0.0042
47051960800,2019,3336,1241,0.2233,0.4958,40.5,0.0177,0.0003,0,0.0555,0.8673,0.0516,0.1798,0.0322,0.3368,24843,0.0619,0.1547,0.217,0.4516,0.0821,0.1708,2.69,0.1109,0.0475,710,0.1346,115700,0.1388,0.0006,0.1179,0
47037019005,2019,3337,1236,0.2478,0.4615,31.4,0.4195,0,0.0126,0.2766,0.1375,0.2451,0.2353,0.0121,0.1715,17083,0.0459,0.293,0.287,0.406,0.1069,0.7201,2.7,0,0.157,861,0.3487,178000,0.3242,0.2581,0.2448,0
47093006600,2019,3346,1460,0.1802,0.4788,37.7,0.0792,0.0024,0.0066,0.0783,0.8378,0.0432,0.1674,0.0479,0.3123,34375,0.1063,0.1379,0.0824,0.516,0.1452,0.5993,1.92,0.0035,0.1904,634,0.1877,233900,0.1851,0.033,0.3336,0.162
47157009100,2019,3352,861,0.2396,0.4699,25.7,0.0292,0,0.0167,0.5447,0.8309,0.1719,0.3612,0,0.252,9241,0.044,0.3232,0.3423,0.2424,0.0889,0.6609,3.89,0.019,0.0894,966,0.3403,65300,0.3583,0.3137,0.5779,0
47009010400,2019,3354,1235,0.2185,0.5182,47.4,0.0018,0,0.0018,0.0414,0.8485,0.0737,0.1213,0.0243,0.3603,26842,0.0223,0.1538,0.1212,0.4898,0.121,0.1992,2.71,0.1972,0.0397,829,0.1514,156800,0.1294,0.0194,0.1167,0.0033
47165021007,2019,3356,1007,0.1806,0.5298,35.2,0.0834,0.0009,0.0429,0.0489,0.8546,0.1053,0.0183,0.1877,0.1817,43615,0,0.0848,0.024,0.4935,0.0562,0.0655,3.33,0.0056,0.0109,2110,0.1162,355400,0.0322,0.0125,0.0382,0
47003950300,2019,3357,1293,0.2207,0.5058,44.8,0.0107,0,0.0113,0.0232,0.8083,0.1121,0.1902,0,0.389,22439,0.0602,0.2295,0.1388,0.4363,0.162,0.1516,2.6,0.1692,0.0232,820,0.1663,187300,0.1066,0,0.1647,0
47055920100,2019,3361,1379,0.2446,0.5344,46.4,0.0164,0.0009,0.0042,0.017,0.789,0.079,0.1421,0.0341,0.3771,30171,0.0327,0.2495,0.1714,0.4136,0.1581,0.1566,2.44,0.3339,0.029,805,0.0841,118600,0.121,0.0206,0.1269,0
47157022024,2019,3364,1225,0.2075,0.5556,41.2,0.9432,0,0,0.0071,0.4331,0.271,0.0653,0.0343,0.2922,23378,0.101,0.1333,0.0649,0.5611,0.0255,0.258,2.75,0,0.0302,1108,0.2163,92300,0.1275,0.0124,0.2179,0
47037017300,2019,3382,1187,0.1727,0.4657,32.4,0.1224,0.0062,0.1473,0.3016,0.8124,0.1533,0.1826,0.0126,0.1912,25303,0.0133,0.1871,0.1597,0.4367,0.0932,0.4768,2.82,0,0.0202,1128,0.219,181600,0.28,0.271,0.1603,0.0086
47163042400,2019,3383,1513,0.2725,0.5105,45.6,0.0192,0,0.003,0.0168,0.6718,0.0509,0.1793,0.0205,0.3787,31325,0.0499,0.2198,0.1148,0.4267,0.0891,0.3139,2.24,0.304,0.0952,759,0.0905,127400,0.1106,0.011,0.1528,0
47079969300,2019,3385,1307,0.2121,0.5061,33.2,0.2827,0.0053,0.0003,0.0154,0.2543,0.2494,0.1793,0.0168,0.4369,16627,0.0927,0.2376,0.0374,0.5672,0.2253,0.4851,2.43,0.198,0.1377,652,0.1806,83000,0.096,0.0003,0.3305,0.062
47037010301,2019,3395,1493,0.2586,0.5152,42.8,0.3411,0,0.0916,0.0321,0.5372,0.1969,0.0689,0,0.363,25807,0.0859,0.1049,0.048,0.571,0.0393,0.3898,2.22,0.0644,0.0569,956,0.2498,199000,0.0892,0.0315,0.152,0.0253
47037010106,2019,3397,1152,0.1999,0.6011,37.1,0.6453,0,0.0038,0.0433,0.5963,0.217,0.1178,0.0469,0.2786,30843,0.0227,0.14,0.0453,0.5787,0.0287,0.2318,2.83,0,0.0425,1060,0.2326,209100,0.0515,0.0133,0.1963,0.0403
47157021726,2019,3409,2078,0.3247,0.5996,40.4,0.7448,0,0,0.0326,0.3878,0.1487,0.1232,0.0077,0.3864,26085,0.0717,0.3238,0.0246,0.5526,0.2449,0.8643,1.64,0,0.2329,821,0.4673,105200,0.1211,0.0043,0.3162,0
47143975402,2019,3410,1215,0.2408,0.4991,35.4,0.0337,0,0.0094,0.0496,0.8426,0.0963,0.1523,0.0148,0.3152,25345,0.051,0.1492,0.1074,0.5186,0.1701,0.2189,2.81,0.2589,0.0066,636,0.0403,145500,0.0422,0.0146,0.1851,0
47065000400,2019,3415,1380,0.2149,0.5657,41.4,0.9013,0,0,0.0094,0.0784,0.3072,0.2353,0,0.3913,14382,0.1761,0.3527,0.0597,0.4894,0.159,0.6355,2.42,0.0043,0.258,760,0.3522,94400,0.119,0.0077,0.3129,0.0231
47181950300,2019,3416,1417,0.2321,0.5439,41.9,0.0152,0,0,0.0155,0.5212,0.1538,0.2324,0,0.4199,19692,0.0745,0.1756,0.1041,0.4886,0.165,0.2491,2.41,0.2829,0.0536,438,0.127,94800,0.1178,0.003,0.1689,0
47157009400,2019,3421,1590,0.2511,0.5545,39.9,0.1356,0,0,0.0795,0.8259,0.0937,0.0333,0.0132,0.3189,35806,0.0541,0.1176,0.1263,0.5067,0.0772,0.3528,2.15,0,0.0296,1116,0.1069,137600,0.1353,0.0408,0.0851,0
47163042000,2019,3425,1466,0.2899,0.4844,45.2,0,0,0.0064,0.0131,0.6595,0.1214,0.1646,0.0048,0.4638,22556,0.0488,0.1846,0.1639,0.4654,0.1012,0.3158,2.34,0.1343,0.0211,568,0.0887,104000,0.1136,0.0092,0.1591,0
47037019300,2019,3428,1503,0.2173,0.6141,20.7,0.7404,0.0114,0.0029,0.0093,0.0392,0.4844,0.2319,0.0339,0.2269,15093,0.218,0.3368,0.0611,0.6674,0.1122,0.9514,2.23,0.0065,0.4098,244,0.1976,503400,0.0789,0.0301,0.7254,0.0213
47069950300,2019,3435,1513,0.3298,0.5971,49.7,0.5173,0,0.0047,0,0.5759,0.1751,0.1824,0.0112,0.4779,23274,0.1461,0.2147,0.0437,0.5969,0.2116,0.4005,2.09,0.0552,0.0939,554,0.197,96400,0.0606,0,0.2111,0.0789
47119010900,2019,3441,1320,0.2636,0.5004,43.5,0.0738,0,0.0032,0.0317,0.6784,0.0902,0.0949,0.0106,0.347,27009,0.0249,0.2111,0.1177,0.4371,0.1105,0.2447,2.61,0.1112,0.0129,859,0.1098,201900,0.0834,0.0035,0.1025,0
47005963000,2019,3442,1415,0.3161,0.5389,49.3,0.0015,0.0093,0.0015,0.0264,0.8643,0.1194,0.1687,0.0233,0.5696,25257,0.0824,0.1508,0.1091,0.482,0.3319,0.1138,2.43,0.322,0.0544,629,0.164,78500,0.0911,0,0.1528,0
47113001800,2019,3445,1318,0.2528,0.5373,43.9,0.3631,0.011,0,0.002,0.8182,0.0804,0.1325,0.0129,0.3976,24282,0.035,0.1193,0.0875,0.4611,0.1137,0.173,2.61,0.2172,0.044,820,0.0994,88300,0.0552,0,0.0984,0
47119010100,2019,3448,1348,0.2213,0.5003,43.2,0.0128,0,0.0186,0.0334,0.825,0.0608,0.1911,0.0312,0.3657,28034,0.0245,0.1122,0.1329,0.4401,0.1441,0.1068,2.56,0.36,0.0126,1258,0.0823,173300,0.0688,0.013,0.0661,0
47165020204,2019,3459,1199,0.2047,0.5106,39.3,0.0113,0.0003,0.0101,0.0685,0.7656,0.1368,0.1662,0.01,0.3344,27516,0.0317,0.0863,0.1246,0.4311,0.0446,0.1068,2.88,0.0422,0,1081,0.1259,145600,0.0724,0.0283,0.0803,0
47019070900,2019,3461,1209,0.1933,0.4984,30.9,0.0095,0,0.004,0.0465,0.9707,0.0116,0.09,0.0165,0.3052,28684,0.0491,0.1791,0.0342,0.4464,0.1194,0.4483,2.37,0.1005,0.0281,694,0.1464,153300,0.0971,0.0012,0.1098,0.1725
47017962201,2019,3462,1396,0.2955,0.5263,43.7,0.1193,0,0.0046,0.0147,0.7231,0.1218,0.1705,0.015,0.4305,19970,0.0748,0.1708,0.1368,0.4848,0.1575,0.255,2.43,0.134,0.1332,535,0.1397,86900,0.1182,0.0015,0.2577,0.0185
47157003100,2019,3465,1644,0.1654,0.5515,34.8,0.1965,0,0.0012,0.0545,0.7026,0.0706,0.0212,0.0839,0.1849,43883,0.0636,0.1397,0.0359,0.5287,0.1223,0.4745,1.85,0,0.0918,802,0.1429,179700,0.124,0,0.1188,0.1244
47037018410,2019,3467,1665,0.1953,0.5385,34.8,0.1304,0,0.073,0.0513,0.6679,0.1333,0.052,0.0126,0.2402,31817,0.0261,0.1707,0.0949,0.5422,0.0593,0.6114,2.08,0,0.0438,1285,0.2336,177100,0.1191,0.0892,0.1192,0
47123925501,2019,3470,1312,0.3115,0.5499,47.6,0,0.03,0,0,0.5361,0.1829,0.1982,0.0122,0.532,19702,0.0648,0.2037,0.1263,0.4786,0.2255,0.2035,2.64,0.1783,0.032,652,0.125,125900,0.0937,0,0.2443,0
47145030700,2019,3471,1508,0.2702,0.4592,47.5,0.0366,0,0,0.0377,0.7092,0.0544,0.1351,0.0265,0.5245,29812,0.0536,0.2538,0.0959,0.4373,0.2038,0.2387,2.3,0.1019,0.0756,701,0.1333,119100,0.1101,0,0.2152,0.0014
47093005502,2019,3474,1172,0.1776,0.5308,31.9,0.0239,0.0098,0,0.0026,0.5516,0.1297,0.1856,0.0512,0.2986,20153,0.075,0.1595,0.1351,0.4812,0.1135,0.2705,2.54,0.2171,0.0085,650,0.1092,110700,0.0584,0.0012,0.1807,0.1445
47113000400,2019,3476,1386,0.2313,0.5391,34,0.813,0,0,0,0.1969,0.3506,0.1335,0.0173,0.2662,18175,0.139,0.3187,0.0531,0.5318,0.1189,0.5909,2.48,0,0.1241,895,0.3463,73800,0.1315,0.0098,0.3153,0.0129
47155081102,2019,3478,1578,0.249,0.5112,51.9,0.0328,0,0.023,0.0302,0.6054,0.076,0.1531,0.0108,0.4728,27159,0.0678,0.2683,0.0496,0.5211,0.6444,0.327,2.2,0.0376,0.0298,841,0.1711,205200,0.18,0.027,0.1093,0
47065010305,2019,3479,1272,0.2291,0.5013,48.4,0.0529,0,0,0.0092,0.8303,0.1195,0.1526,0.1038,0.3836,35211,0.036,0.1621,0.0945,0.5254,0.0809,0.1352,2.74,0.1568,0.0173,708,0.0354,221200,0.0755,0.0069,0.0486,0
47063100800,2019,3482,1304,0.2461,0.4572,36.4,0.033,0.002,0,0.2094,0.6472,0.1074,0.2763,0.0184,0.4172,24884,0.1481,0.1885,0.1394,0.3752,0.0686,0.487,2.67,0.2593,0.1411,643,0.263,89900,0.1525,0.0741,0.3437,0
47013950100,2019,3484,1333,0.2552,0.4842,41.1,0,0,0.004,0.0032,0.7187,0.1748,0.3575,0.0308,0.4674,18724,0.1357,0.2233,0.1825,0.461,0.1288,0.1455,2.61,0.3797,0.0923,448,0.1328,68400,0.1716,0.0115,0.2988,0
47019071700,2019,3484,1457,0.2394,0.4587,47.5,0.0109,0,0,0.0026,0.738,0.0556,0.2266,0.024,0.477,27741,0.0319,0.1953,0.159,0.4297,0.291,0.0995,2.22,0.2151,0.0872,541,0.1084,123300,0.0808,0.0047,0.1876,0.0726
47097050505,2019,3487,1548,0.1422,0.5455,34.1,0.6736,0.0361,0,0,0.2196,0.272,0.2009,0.0052,0.2474,18297,0.1474,0.2576,0.0467,0.5341,0.1695,0.7093,2.25,0.0333,0.1919,681,0.3217,66300,0.1437,0.0027,0.3364,0
47179060100,2019,3496,1728,0.1547,0.5137,33.3,0.1316,0,0.0072,0.109,0.5618,0.162,0.1923,0.0052,0.2645,19649,0.1107,0.3088,0.0721,0.4864,0.1756,0.7928,1.91,0.0143,0.2894,727,0.36,87400,0.2009,0.0647,0.405,0.0584
47093005401,2019,3497,1505,0.2782,0.4933,49.4,0.0377,0.0017,0.0214,0.0074,0.8226,0.0492,0.0949,0.0452,0.4286,33208,0.0506,0.1558,0.0733,0.4406,0.1311,0.1821,2.32,0.1253,0.0319,760,0.1734,167500,0.0992,0.0179,0.1536,0.0031
47157020831,2019,3508,1380,0.1887,0.5208,38.2,0.1742,0,0.0105,0.0442,0.7967,0.1239,0.0348,0.021,0.2246,33230,0.0394,0.122,0.0527,0.4987,0.0295,0.2884,2.54,0,0.0268,1154,0.1138,179900,0.01,0.014,0.0423,0
