GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47037011700,2017,6096,2384,0.1278,0.4736,32.1,0.2072,0,0.0067,0.0364,0.4716,0.1414,0.0904,0.0193,0.1678,33387,0.0644,0.1861,0.0678,0.4395,0.1051,0.4694,2.31,0,0.0529,834,0.1233,302800,0.18,0.0163,0.1264,0.0948
47119010400,2017,6099,2588,0.1964,0.5168,40.5,0.1077,0,0,0.0697,0.4873,0.1793,0.1013,0.0162,0.3621,23407,0.0759,0.1942,0.146,0.5119,0.0697,0.4938,2.36,0.0758,0.0483,707,0.1708,131700,0.1436,0.0264,0.1056,0
47107970200,2017,6103,2468,0.2415,0.4986,35.4,0.0995,0.0043,0.0046,0.0539,0.3152,0.2459,0.1834,0,0.389,15278,0.1748,0.2146,0.0545,0.4325,0.1407,0.5985,2.39,0.1497,0.1033,599,0.2411,67800,0.1573,0.0296,0.36,0.0346
47001020902,2017,6104,2346,0.2151,0.519,43.7,0,0.0033,0,0,0.7571,0.1172,0.0992,0.0217,0.4224,26472,0.1149,0.1889,0.151,0.5092,0.125,0.1722,2.6,0.2816,0.0439,831,0.0848,153700,0.0639,0.005,0.0945,0
47145030201,2017,6105,2649,0.2408,0.5143,45.6,0.018,0.0115,0,0.0064,0.8434,0.1314,0.0734,0.0208,0.4126,29177,0.1101,0.1368,0.1069,0.5198,0.158,0.1518,2.29,0.2826,0.0547,807,0.1163,160800,0.0716,0.0049,0.0717,0.0044
47073050400,2017,6109,2444,0.2128,0.5078,44.2,0,0,0,0.0059,0.8181,0.135,0.2128,0.0094,0.4943,19133,0.0404,0.2603,0.1957,0.4468,0.076,0.239,2.5,0.2688,0.0606,631,0.2205,99100,0.1378,0,0.2006,0
47107970101,2017,6111,2386,0.254,0.5122,45.7,0.02,0,0,0.0281,0.7507,0.0792,0.1999,0.0218,0.4288,27274,0.0477,0.1942,0.1017,0.4231,0.1801,0.1236,2.56,0.3268,0.0218,670,0.1094,115100,0.073,0.0069,0.169,0.0003
47141000900,2017,6111,2597,0.2186,0.4994,40.9,0.0126,0.0196,0.0023,0.0164,0.7011,0.1182,0.1444,0.0308,0.3847,24068,0.0461,0.1535,0.1062,0.4829,0.0891,0.243,2.34,0.0617,0.0377,596,0.2114,143100,0.0674,0.0252,0.1868,0.0059
47157007900,2017,6111,2238,0.2101,0.5245,32.6,0.9435,0.0018,0,0,0.2749,0.378,0.2132,0,0.3266,14063,0.2437,0.2749,0.0664,0.4871,0.1796,0.5733,2.73,0,0.202,761,0.3816,59200,0.2108,0,0.2923,0
47187050203,2017,6112,1900,0.1885,0.5054,42.6,0.037,0,0.0854,0.0206,0.9361,0.0495,0.031,0.4247,0.2711,67250,0.039,0.0374,0.031,0.424,0.0547,0.0784,3.2,0,0.0037,2707,0.0958,629500,0.012,0.0209,0.0292,0.0057
