GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QESL,QPOVTY,QNOHLTH,QGROUP
47105060502,2013,2562,931,0.1737,0.5386,43.3,0.0047,0,0,0.0219,0.8491,0.1031,0.1474,0,0.3534,17392,0.2148,0.1678,0.0782,0.4633,0.0106,0.4071,2.75,0.2051,0,901,0.1665,104700,0,0.1725,0.0734,0
47157002600,2013,2563,1258,0.1467,0.4975,37.6,0.0757,0.0043,0.0332,0.0289,0.6963,0.0906,0.0191,0.0723,0.1693,41022,0.0976,0.0963,0.0768,0.5052,0.0548,0.4857,2.03,0,0.0588,847,0.3076,269900,0.0253,0.0637,0.0975,0.0051
47021070401,2013,2566,937,0.145,0.5222,40.9,0.039,0,0,0.0023,0.7165,0.1804,0.1776,0.0256,0.3127,24708,0.0403,0.1886,0.0807,0.5,0.039,0.2369,2.71,0.1282,0.0832,797,0.2924,185900,0.0041,0.1623,0.0934,0.0109
47055920600,2013,2568,1050,0.1896,0.4805,42.4,0.0646,0.0055,0.0004,0.0218,0.6963,0.1248,0.1842,0.0038,0.4419,20012,0.1614,0.1094,0.1439,0.4255,0.1539,0.1743,2.45,0.2828,0.0762,658,0.2324,84100,0.0004,0.1994,0.1877,0
47009010400,2013,2569,1166,0.2421,0.5045,47.3,0.0358,0,0.0012,0.0206,0.6919,0.072,0.2334,0.0206,0.4014,24918,0.0973,0.1694,0.1322,0.4665,0.2148,0.2804,2.2,0.1657,0.0695,618,0.1784,138100,0.0411,0.1078,0.1331,0.0035
47157020700,2013,2574,881,0.2494,0.4433,46.3,0.1313,0,0,0.0171,0.9027,0.0477,0.0863,0.0363,0.4506,27656,0.0987,0.1122,0.1222,0.4081,0.0726,0.0908,2.92,0.0042,0.0136,900,0.1022,201000,0,0.0672,0.0822,0
47093005501,2013,2575,1183,0.1992,0.4948,45.1,0,0,0,0.0175,0.9563,0.0389,0.0993,0.0068,0.2663,27289,0.0524,0.1802,0.0853,0.4724,0.0729,0.3178,2.18,0.1771,0.0135,619,0.1445,170200,0,0.1239,0.0792,0
47011011402,2013,2587,1139,0.1133,0.5586,39.5,0.0325,0.0035,0,0.1125,0.5966,0.1598,0.1117,0.0211,0.273,21627,0.0592,0.193,0.1888,0.5294,0.1569,0.6646,2.25,0,0.1888,705,0.2599,198300,0.0673,0.2374,0.1782,0.0081
47093005604,2013,2589,1131,0.2619,0.5361,47.6,0.0151,0,0,0.0243,0.9204,0.0592,0.1166,0.0248,0.4058,30614,0.0109,0.128,0.0724,0.4601,0.0645,0.2458,2.27,0.0645,0.0071,803,0.0999,144700,0.0056,0.0634,0.0517,0.0066
47037014800,2013,2591,925,0.3068,0.6658,18.2,0.8873,0,0,0.0216,0,0.6605,0.4371,0,0.1416,4624,0.3501,0.2095,0.1746,0.7282,0.1529,0.8973,2.8,0.0055,0.4908,99,0.2703,64800,0.0053,0.787,0.2015,0
47037011002,2013,2592,1117,0.2353,0.4838,35.6,0.4757,0,0.0131,0.0482,0.3576,0.1835,0.1816,0.0063,0.2363,21985,0.1081,0.2119,0.053,0.4993,0.0822,0.5273,2.32,0.0115,0.0278,757,0.2283,129200,0.0482,0.1841,0.1987,0
47037015617,2013,2598,998,0.2017,0.5631,44.4,0.2552,0,0.0477,0.0258,0.7179,0.1703,0.136,0.017,0.2946,29603,0.0808,0.1137,0.044,0.5868,0.0878,0.1112,2.6,0,0,976,0.1393,124900,0.0704,0.0668,0.1351,0
47093007000,2013,2599,1162,0.2078,0.5641,33,0.3763,0,0,0.0485,0.3825,0.204,0.1205,0,0.2995,14005,0.1715,0.2357,0.1035,0.457,0.0178,0.5688,2.17,0,0.0542,750,0.2857,81400,0.0268,0.3624,0.1374,0.0296
47065001800,2013,2602,1050,0.1802,0.5169,37.6,0.2471,0,0.0096,0.03,0.8607,0.1181,0.1026,0.0248,0.26,24010,0.106,0.2898,0.1247,0.5101,0.2386,0.3714,2.46,0.0073,0.0495,580,0.2381,109000,0,0.1729,0.2045,0.0085
47127930200,2013,2605,1012,0.2664,0.5221,45.4,0.0545,0.0081,0,0.0054,0.6918,0.0909,0.2032,0.0178,0.4555,20802,0.1537,0.1312,0.1008,0.5109,0.1387,0.2599,2.47,0.12,0.0652,654,0.0771,135800,0.0028,0.1277,0.1248,0.0422
47093001400,2013,2611,1234,0.3049,0.5347,24.7,0.5408,0,0.0111,0.062,0.1267,0.4028,0.3417,0,0.282,8669,0.2593,0.0292,0.1936,0.4456,0.1377,0.675,2.12,0.0112,0.2844,517,0.3671,71900,0.0167,0.6863,0.0345,0
47113000700,2013,2615,843,0.1625,0.5048,28,0.5461,0,0,0.0275,0.1345,0.2669,0.2279,0,0.2456,12305,0.2941,0.3195,0.1136,0.4911,0.3234,0.6595,2.57,0,0.1815,632,0.4437,49800,0,0.3546,0.206,0.1728
47141000303,2013,2615,975,0.2019,0.5522,33.3,0.0249,0.0168,0,0.1579,0.6607,0.1179,0.2674,0,0.3015,16259,0.0966,0.3503,0.0173,0.5469,0.1088,0.3651,2.68,0.192,0.0533,589,0.2267,103700,0.0835,0.3189,0.247,0
47113001603,2013,2618,1056,0.2319,0.5321,39.9,0.2563,0,0.0302,0.0416,0.7611,0.1657,0.0453,0.0208,0.3561,27945,0.0275,0.1216,0.0344,0.5344,0.024,0.1458,2.48,0,0.0294,1016,0.1335,130400,0,0.0864,0.0668,0
47187050405,2013,2619,882,0.1508,0.4677,44.4,0,0,0.0092,0,0.9338,0.0147,0.0405,0.3118,0.2234,61673,0.0709,0.0965,0.0311,0.4117,0,0.0057,2.97,0,0.0125,-999,0.1383,464200,0.0072,0.0302,0.0504,0
47037015200,2013,2620,1173,0.2252,0.4935,41.5,0.0111,0,0.0073,0.1454,0.745,0.098,0.1059,0,0.3035,27924,0.0453,0.1685,0.1073,0.47,0.0354,0.2276,2.23,0.0189,0.0094,831,0.1714,142600,0.0742,0.1096,0.1618,0.0023
47093006001,2013,2630,1196,0.1901,0.4825,40.8,0.0658,0,0.0228,0.0175,0.7341,0.1513,0.1287,0.0769,0.2283,30307,0.1701,0.1118,0.0909,0.4404,0.1095,0.3395,2.19,0.1191,0.0284,895,0.1572,160400,0.0128,0.1358,0.1323,0.0027
47125101307,2013,2632,903,0.1812,0.576,22.2,0.5327,0,0.0289,0.0277,0.2002,0.2292,0.0834,0,0.1872,16873,0.092,0.1846,0.1206,0.4934,0.1351,0.5515,2.91,0.0431,0.0122,780,0.2591,112200,0.0229,0.3875,0.1808,0
47125101904,2013,2637,841,0.11,0.4896,34.4,0.0986,0,0.0034,0.1524,0.8012,0.0844,0.1172,0.0202,0.2045,27169,0.0438,0.1087,0.1144,0.442,0.0465,0.1534,3.14,0.0351,0.0262,1201,0.2128,252300,0.0333,0.0584,0.1283,0
47147080302,2013,2638,1121,0.2817,0.525,29.3,0.3666,0,0.0027,0.2058,0.3423,0.2721,0.217,0,0.3104,15257,0.1439,0.2498,0.0882,0.5747,0.1906,0.554,2.32,0.0614,0.2034,690,0.2997,86700,0.1254,0.3253,0.2085,0.0121
47131965500,2013,2639,1030,0.2183,0.5279,38.4,0.1315,0.0045,0,0.0163,0.4019,0.2029,0.2128,0,0.3796,15618,0.1382,0.1696,0.0161,0.6217,0.172,0.4505,2.33,0.0185,0.0641,559,0.3204,71400,0.0053,0.2779,0.1576,0.089
47045964600,2013,2647,1037,0.2429,0.49,40.9,0.0937,0,0.0072,0.0544,0.4187,0.1572,0.2101,0,0.352,17044,0.0646,0.2661,0.106,0.5071,0.1387,0.3086,2.55,0.1935,0.0771,654,0.1967,82400,0.026,0.2004,0.21,0
47093002600,2013,2649,1050,0.1355,0.5753,27.7,0.2499,0.0087,0.0313,0.1563,0.3581,0.2495,0.3247,0,0.1695,12294,0.149,0.4476,0.0679,0.5252,0.1532,0.7933,2.49,0.0202,0.199,686,0.3867,72300,0.1086,0.4269,0.3002,0.0132
47075930100,2013,2655,981,0.2463,0.5134,46.4,0.2407,0.0019,0,0.1322,0.8915,0.0968,0.2754,0,0.371,19633,0.1214,0.1248,0.1613,0.426,0.1514,0.2477,2.6,0.199,0.0663,825,0.1774,90200,0.1168,0.1905,0.2062,0.0392
47047060800,2013,2656,971,0.2112,0.4684,43.6,0.3524,0,0.0083,0,0.8575,0.1133,0.2367,0.0237,0.309,25250,0.1222,0.1975,0.177,0.4532,0.0984,0.206,2.63,0.1941,0.0227,716,0.1153,158600,0.0036,0.079,0.1798,0.0388
47093003100,2013,2662,1220,0.2205,0.5229,44.9,0.1709,0.0064,0,0.0154,0.7698,0.1238,0.1159,0,0.2926,23603,0.0828,0.1407,0.0735,0.5038,0.0779,0.1402,2.17,0,0.0279,873,0.1475,120500,0.0209,0.1021,0.1026,0.0071
47159975100,2013,2663,1036,0.2565,0.5603,43,0.0653,0,0.0019,0.0083,0.6605,0.194,0.2348,0.027,0.4064,21628,0.1644,0.0939,0.0762,0.5149,0.1963,0.4498,2.38,0.0458,0.0743,449,0.1737,116900,0.0047,0.255,0.1246,0.074
47025970500,2013,2666,1093,0.2734,0.509,46.7,0,0,0.0045,0.0053,0.8414,0.0686,0.2236,0.0091,0.473,19050,0.0511,0.2211,0.0763,0.422,0.1975,0.2113,2.44,0.351,0.0723,611,0.1583,85100,0.0092,0.2003,0.0769,0
47037010904,2013,2668,1152,0.2061,0.5161,37.8,0.8744,0,0,0,0.1354,0.342,0.2254,0.0087,0.395,17340,0.2381,0.2317,0.0574,0.5058,0.0828,0.572,2.32,0,0.1597,649,0.3403,113700,0,0.3502,0.1968,0
47163040700,2013,2672,1237,0.3694,0.4966,53.1,0.049,0,0.0004,0.0161,0.6687,0.0679,0.1359,0.0323,0.4357,29457,0.0598,0.1871,0.0733,0.4137,0.0298,0.2805,2,0.0039,0.1156,399,0.1277,198000,0.0307,0.0957,0.1187,0.076
47093004300,2013,2684,1154,0.1624,0.5067,31.1,0.0503,0.0037,0,0.0596,0.6726,0.1386,0.1178,0,0.2106,20073,0.063,0.2755,0.0583,0.4032,0.1638,0.4731,2.31,0.0225,0.0165,789,0.1898,112500,0.0527,0.1815,0.2038,0.0056
47037015900,2013,2693,1118,0.2176,0.5782,42.6,0.2068,0.0015,0.0115,0.0754,0.3351,0.1458,0.1594,0.0268,0.4186,16313,0.1113,0.2184,0.0942,0.5107,0.1272,0.737,1.71,0.0515,0.3775,485,0.3292,107000,0.0141,0.386,0.1185,0.2908
47013951000,2013,2707,994,0.1607,0.3908,38.9,0,0,0,0.0321,0.9063,0.0443,0.2938,0.0101,0.2998,17407,0.1017,0.216,0.1491,0.3689,0.2734,0.2918,2.72,0.1382,0.0402,698,0.0805,80600,0.0413,0.1459,0.1991,0
47115050302,2013,2707,1125,0.2013,0.5201,47.2,0,0,0.0063,0,0.6527,0.1298,0.2724,0.0089,0.3947,21464,0.1036,0.1707,0.0915,0.5198,0.2618,0.1742,2.41,0.1969,0.0702,681,0.2142,117500,0.0065,0.1548,0.1282,0
47151975400,2013,2712,1077,0.191,0.4731,38.9,0.0007,0.0018,0,0.0144,0.8603,0.0631,0.2707,0.0084,0.4039,18212,0.176,0.1843,0.1675,0.5099,0.1411,0.1968,2.51,0.2974,0.0334,611,0.1318,60800,0,0.2611,0.222,0.0018
47065012200,2013,2714,938,0.1861,0.5523,29.2,0.9698,0,0,0,0.232,0.4584,0.3201,0.0053,0.3412,9996,0.3085,0.3051,0.0066,0.592,0.3348,0.6588,2.87,0,0.2036,556,0.2974,69800,0,0.545,0.1345,0.0066
47075930500,2013,2715,929,0.1948,0.4983,38.9,0.4011,0,0,0.0494,0.5261,0.1991,0.2608,0.0075,0.3886,18199,0.136,0.248,0.1235,0.5269,0.231,0.2067,2.92,0.3046,0.0915,671,0.1572,99100,0,0.1593,0.2195,0.0011
47125100800,2013,2721,917,0.0849,0.4689,22.2,0.4612,0.011,0.0099,0.0228,0.1314,0.1887,0.1627,0,0.2345,9970,0.2274,0.3517,0.1089,0.427,0.1001,0.7034,1.86,0.0137,0.2475,600,0.3751,75900,0.0119,0.5088,0.2125,0.3745
47057500401,2013,2722,1072,0.1852,0.4809,39.8,0.007,0,0.0007,0.0312,0.7133,0.1287,0.2832,0.0354,0.4244,20222,0.0663,0.1468,0.1316,0.4943,0.058,0.2565,2.52,0.3049,0.0746,545,0.2397,96500,0.0019,0.2162,0.1037,0.0081
47157021410,2013,2722,1084,0.23,0.5625,45.8,0.0084,0,0.0716,0.0033,0.9395,0.0397,0.0403,0.1328,0.3616,45691,0.0325,0.1111,0.0117,0.4693,0.0944,0.1993,2.51,0,0.0065,1317,0.1402,235100,0.0094,0.0206,0.0191,0
47059090700,2013,2731,1138,0.2223,0.5313,43,0.0384,0.0022,0,0.0059,0.5,0.1406,0.2235,0.0053,0.4561,18409,0.1034,0.1867,0.0565,0.5404,0.0748,0.2891,2.4,0.2,0.0659,558,0.1371,105900,0,0.1858,0.1304,0.0011
47119011001,2013,2732,1130,0.2449,0.451,43.5,0.0999,0,0,0,0.8503,0.0885,0.1583,0,0.346,22196,0.068,0.2593,0.1126,0.4076,0.025,0.1823,2.41,0.1242,0.0071,675,0.1735,118300,0.006,0.0809,0.1182,0.004
47119011102,2013,2733,1065,0.1819,0.4526,42.1,0.0783,0,0,0.0757,0.8506,0.1718,0.1892,0.0507,0.3268,27435,0.1232,0.1766,0.0622,0.4735,0.1601,0.3953,2.57,0.1278,0.0498,661,0.2338,252600,0.0515,0.1668,0.2092,0
47017962400,2013,2736,1083,0.1999,0.5058,40.7,0.0523,0,0,0.004,0.7297,0.0803,0.164,0.0148,0.3481,20251,0.1425,0.207,0.1688,0.4852,0.1466,0.1828,2.52,0.3262,0.0166,656,0.1025,75100,0.0059,0.0982,0.1511,0.0011
47133950600,2013,2736,1046,0.2599,0.5267,41.2,0,0.0069,0,0,0.9013,0.0574,0.3604,0,0.5258,13698,0.1195,0.1945,0.1128,0.4106,0.1398,0.2447,2.61,0.2212,0.0392,473,0.086,66700,0,0.2262,0.1142,0.0004
47069950600,2013,2737,1006,0.1988,0.54,36.6,0.6376,0.008,0.0007,0,0.4159,0.2316,0.2283,0,0.3738,15120,0.203,0.157,0.1491,0.4985,0.2116,0.2028,2.72,0.2171,0.1093,656,0.2445,91300,0,0.2666,0.1699,0
47025970100,2013,2738,1101,0.1841,0.4653,41.5,0.0029,0,0.0037,0.0073,0.931,0.0836,0.3006,0,0.4114,16985,0.0559,0.1266,0.0847,0.5118,0.1524,0.2389,2.49,0.2818,0.0418,541,0.0736,86700,0.0037,0.1852,0.1881,0
47083120300,2013,2740,1207,0.2449,0.4785,43.9,0.0007,0,0.0047,0.019,0.7778,0.0837,0.1898,0.0058,0.406,18526,0.1059,0.1406,0.2285,0.3673,0.2658,0.2486,2.26,0.2561,0.0671,567,0.0721,83300,0,0.2157,0.162,0.0058
47093005811,2013,2746,880,0.1493,0.5193,43.6,0.0295,0,0.0455,0.0175,0.9461,0.0307,0.0046,0.167,0.317,47404,0.0067,0.1171,0.0129,0.4645,0,0.0125,3.12,0,0,-999,0.0727,341700,0.0094,0.008,0.0098,0
47171080100,2013,2748,1212,0.2354,0.4942,43.3,0,0,0,0.0102,0.5877,0.0767,0.274,0.0083,0.5083,20022,0.1468,0.2183,0.1613,0.3776,0.1925,0.2764,2.25,0.2618,0.052,705,0.165,107800,0.0023,0.2769,0.1182,0.0066
47025970200,2013,2749,1089,0.2226,0.4704,46.9,0.0156,0,0.0207,0,0.8829,0.0652,0.1627,0.0312,0.3857,23212,0.127,0.1715,0.0575,0.4874,0.1756,0.2984,2.33,0.0878,0.0266,535,0.1717,123000,0.0083,0.092,0.1376,0.0786
47125101103,2013,2753,962,0.1932,0.5242,34.2,0.126,0,0.0167,0.0879,0.7605,0.157,0.1458,0.0135,0.3337,17434,0.1486,0.2222,0.1331,0.5092,0.0578,0.2807,2.86,0.0118,0.0582,991,0.185,112200,0.0351,0.2281,0.106,0
47037018901,2013,2762,1182,0.2122,0.5275,36.3,0.0818,0,0.0344,0.0883,0.6376,0.0753,0.0809,0.0178,0.2521,24142,0.0724,0.1663,0.0817,0.5401,0.191,0.5778,2.34,0,0.0871,673,0.3299,191900,0.0823,0.3287,0.1119,0
47065011442,2013,2762,1138,0.2194,0.5478,37.6,0.1398,0.0101,0.0663,0.0518,0.5886,0.1643,0.0987,0.0193,0.2645,23083,0.0394,0.2157,0.0827,0.5347,0.0975,0.4525,2.41,0.0174,0.0466,792,0.246,156400,0.0403,0.1242,0.2071,0.0051
47003950700,2013,2766,981,0.2292,0.4747,41,0.0239,0.0036,0.0141,0.0488,0.7732,0.1081,0.2159,0,0.3119,20559,0.094,0.101,0.1297,0.4652,0.0908,0.1682,2.81,0.1687,0.0183,585,0.0805,126200,0.0047,0.1338,0.1623,0.0033
47037011800,2013,2772,938,0.193,0.5267,26,0.7543,0,0.0097,0.0321,0.3524,0.419,0.1569,0,0.2633,11622,0.2189,0.2207,0.0801,0.4795,0.1851,0.6663,2.96,0,0.1898,944,0.452,147000,0.0238,0.4527,0.154,0
47009010800,2013,2793,1015,0.1844,0.5757,36.3,0.067,0,0,0.0433,0.5408,0.2384,0.2,0,0.2729,13815,0.1649,0.2165,0.1241,0.5335,0.2448,0.533,2.68,0.058,0.0355,754,0.3044,95200,0.0237,0.2127,0.1277,0.0269
47093006302,2013,2796,1082,0.176,0.5401,41.3,0.0147,0,0,0.0254,0.6118,0.1599,0.2144,0.024,0.3438,21314,0.0882,0.2699,0.1306,0.5264,0.0807,0.195,2.58,0.2914,0.0481,718,0.1516,123600,0,0.1391,0.1499,0
47157009700,2013,2800,920,0.1821,0.4854,32,0.4671,0,0.0082,0.1079,0.6108,0.2141,0.3201,0.0076,0.1967,16220,0.1561,0.1639,0.1616,0.4348,0.1894,0.4663,3.04,0.0273,0.0696,865,0.2076,80900,0.1744,0.1894,0.3014,0.0011
47181950400,2013,2803,1179,0.2512,0.482,47.8,0.0061,0,0,0.0161,0.7659,0.0416,0.2495,0,0.4385,16844,0.1642,0.2265,0.1531,0.423,0.2018,0.1349,2.38,0.2112,0.0178,445,0.173,79900,0.0011,0.2169,0.1231,0
47179060800,2013,2809,1383,0.1641,0.4834,33.8,0.0313,0,0.0502,0.0356,0.7878,0.0456,0.1106,0,0.2162,20221,0.0892,0.2505,0.0409,0.4069,0.1812,0.5423,1.91,0,0.0933,581,0.3492,156700,0.0041,0.3181,0.1598,0.0609
47093001600,2013,2810,1594,0.3295,0.5324,50.3,0.1338,0.0053,0,0.0018,0.5196,0.1142,0.1859,0,0.4015,21144,0.0506,0.2293,0.1441,0.4944,0.0716,0.5063,1.7,0,0.1807,698,0.1995,84900,0.0106,0.155,0.1143,0.0331
47131965100,2013,2810,1016,0.2313,0.5128,38,0.0559,0,0,0.0189,0.7312,0.1112,0.1688,0.0187,0.3858,23698,0.1281,0.1195,0.1504,0.5009,0.0704,0.1388,2.77,0.1473,0.0246,636,0.124,92900,0.0039,0.095,0.1186,0
47093003902,2013,2811,1494,0.2195,0.4842,43.8,0.0701,0,0,0.0857,0.4023,0.0629,0.145,0,0.3059,19163,0.0622,0.1848,0.0966,0.4337,0.0229,0.3983,1.88,0.0621,0.0254,708,0.1894,98700,0.042,0.1494,0.1483,0
47059090200,2013,2815,1014,0.2679,0.5016,38.9,0.0551,0,0.0046,0,0.9088,0.0799,0.1625,0.0217,0.4941,24062,0.09,0.1911,0.0697,0.4218,0.0611,0.2387,2.06,0.038,0.0187,609,0.1341,156400,0.004,0.0665,0.0752,0.2586
47019070800,2013,2817,1275,0.2087,0.5314,41.6,0.0043,0,0.0039,0.0248,0.8642,0.0816,0.1251,0,0.2675,21410,0.0749,0.2144,0.0643,0.4869,0.1267,0.3765,2.21,0.0575,0.011,508,0.2157,129900,0.0095,0.1988,0.1754,0.0018
47157006800,2013,2819,963,0.1806,0.4491,45.7,0.9369,0,0,0.0149,0.2838,0.2721,0.2868,0,0.4247,9690,0.2757,0.4386,0.0648,0.3725,0.2453,0.4798,2.93,0,0.2845,628,0.4694,41200,0,0.63,0.3767,0
47037015627,2013,2820,980,0.1426,0.5099,34,0.4901,0.0014,0.0128,0.1791,0.73,0.1612,0.1596,0,0.1888,21984,0.0532,0.2568,0.0776,0.4562,0.0121,0.1745,2.88,0.0302,0.0255,1124,0.2357,143400,0.0928,0.0855,0.2128,0
47093002700,2013,2826,1237,0.2675,0.5184,38.2,0.0676,0,0.0357,0.1058,0.5748,0.1229,0.1368,0,0.3565,15297,0.1464,0.1793,0.117,0.461,0.0198,0.422,2.27,0.0016,0.0954,724,0.3023,81100,0.0493,0.2265,0.1489,0.0078
47043060401,2013,2828,1052,0.2249,0.517,43.8,0.005,0.0014,0,0.0442,0.8324,0.0675,0.0735,0.0922,0.3118,33200,0.0623,0.1751,0.0452,0.4908,0.1557,0.116,2.64,0.0498,0.019,771,0.1027,194200,0.0011,0.0754,0.0753,0.0177
47093005807,2013,2829,1007,0.2361,0.5281,39.9,0.0247,0,0.0573,0.0318,0.9071,0.139,0.0447,0.1132,0.2582,37321,0.0705,0.1032,0,0.5077,0.0633,0.2105,2.81,0.0493,0.0179,728,0.149,310400,0.0056,0.0601,0.1368,0
47063100500,2013,2831,1221,0.2017,0.4723,44.9,0.0678,0,0.0021,0.0339,0.679,0.1032,0.122,0.0663,0.2891,32455,0.2111,0.0655,0.0627,0.4179,0.084,0.2211,2.32,0.0525,0.0238,625,0.1278,146100,0.0228,0.1533,0.1219,0.0014
47051960300,2013,2832,1108,0.2249,0.5162,43.2,0.0304,0,0,0.0039,0.6016,0.148,0.2092,0.0451,0.3989,22377,0.1834,0.1199,0.1382,0.4583,0.3547,0.139,2.56,0.1497,0.0289,571,0.1877,108600,0,0.1504,0.0879,0
47051960800,2013,2832,1143,0.2613,0.4876,42.8,0.0357,0.0014,0,0.0198,0.71,0.0919,0.3223,0.0035,0.4759,20128,0.1039,0.1151,0.1096,0.4213,0.1657,0.2371,2.48,0.1693,0.0875,568,0.154,89900,0.0172,0.1429,0.1713,0
47097050504,2013,2832,1168,0.2341,0.6197,30.9,0.4756,0,0.0357,0.0166,0.1843,0.363,0.2067,0.0146,0.2688,18222,0.2169,0.1752,0.0295,0.613,0.129,0.5822,2.35,0.0529,0.0873,615,0.2611,139300,0.0508,0.3326,0.2002,0.0318
47177930300,2013,2834,1006,0.1838,0.5046,37.4,0.0512,0,0,0.0081,0.8245,0.0825,0.153,0,0.3748,20232,0.0892,0.2012,0.1492,0.417,0.1105,0.1173,2.81,0.168,0.0258,663,0.0895,96500,0.0074,0.1291,0.1831,0.0021
47157021620,2013,2835,1041,0.1947,0.5453,36,0.5132,0,0.0081,0.0783,0.527,0.2747,0.1843,0.0077,0.3487,21882,0.116,0.2132,0.0235,0.5804,0.1347,0.4169,2.72,0.0299,0.0663,757,0.1931,116900,0.0191,0.1711,0.0638,0
47037015803,2013,2845,887,0.1736,0.4756,32,0.2689,0,0,0.3286,0.5494,0.1556,0.4187,0,0.1466,11819,0.0904,0.4053,0.1951,0.3225,0.2496,0.9662,3.21,0.0228,0.1522,691,0.4329,312500,0.4514,0.4875,0.4471,0
47093006403,2013,2848,1091,0.1756,0.4888,37.8,0.0151,0,0,0.0004,0.5502,0.1641,0.0899,0.0128,0.2704,23518,0.0522,0.1072,0.0623,0.5261,0.0675,0.1989,2.61,0.065,0.0266,1061,0.1265,144000,0.007,0.0897,0.0667,0.0014
47161110600,2013,2849,1126,0.1867,0.4479,44,0.0502,0.0102,0.0028,0.0018,0.3675,0.1297,0.1578,0.0302,0.4165,20886,0.1175,0.1006,0.1063,0.5326,0.1418,0.1829,2.53,0.205,0.0417,506,0.1465,101300,0.0022,0.2437,0.1235,0
47157007810,2013,2851,1027,0.2315,0.5668,38.1,0.9246,0,0,0.0344,0.2505,0.3476,0.2406,0,0.3788,12418,0.3083,0.1783,0.0651,0.5976,0.3162,0.5998,2.78,0.0173,0.2308,686,0.4119,54200,0,0.3785,0.1684,0
47125100602,2013,2855,1353,0.2925,0.5226,40.3,0.0224,0.0035,0.0144,0.0518,0.5547,0.1131,0.0388,0,0.3511,24325,0.0662,0.1797,0.0629,0.4786,0.1128,0.5831,2.1,0,0.085,764,0.1648,142400,0.0104,0.1153,0.1188,0.0067
47187050303,2013,2860,957,0.2147,0.4703,46.8,0.0392,0,0.0049,0.0021,0.9128,0.024,0.0021,0.3563,0.2999,65896,0.0357,0.0563,0.0118,0.295,0.0164,0.0366,2.99,0,0.0063,-999,0.092,572200,0.0022,0.0031,0.0042,0
47065010600,2013,2863,1239,0.2473,0.554,42.1,0.0133,0.0192,0.0038,0.0318,0.6375,0.1332,0.1256,0,0.3551,22689,0.0484,0.2497,0.083,0.506,0.0969,0.3923,2.31,0.0117,0.046,751,0.2098,119700,0.0267,0.1051,0.1558,0.001
47105060700,2013,2875,998,0.209,0.527,41.4,0.0129,0,0,0.0097,0.8372,0.0571,0.241,0.013,0.3747,18863,0.1002,0.2014,0.1929,0.4308,0.1499,0.2425,2.88,0.2888,0.0431,756,0.1573,105900,0.008,0.2227,0.0963,0
47157020221,2013,2875,1024,0.1976,0.5235,41.6,0.2598,0,0.0129,0.1158,0.6302,0.1318,0.0771,0.0127,0.3154,24082,0.1007,0.1815,0.0665,0.5108,0.0882,0.3096,2.81,0.0472,0.0439,842,0.1748,184300,0.0357,0.1033,0.1172,0
47085130500,2013,2882,1154,0.2141,0.4879,39.7,0.0059,0.0028,0.0035,0.0142,0.6445,0.0971,0.1006,0.0121,0.3709,25955,0.143,0.1742,0.1035,0.4445,0.1471,0.1941,2.5,0.1515,0.0347,598,0.0945,96400,0.0115,0.0819,0.127,0
47123925501,2013,2882,1210,0.2255,0.5309,49.3,0,0.0118,0,0,0.6368,0.0851,0.2935,0.0165,0.5545,19079,0.2109,0.143,0.136,0.4373,0.2832,0.186,2.38,0.3033,0.0736,422,0.0917,88700,0,0.1867,0.152,0
47149040307,2013,2883,1063,0.1509,0.4957,42,0.0732,0.0038,0.0312,0.0108,0.9533,0.0329,0.0267,0.0282,0.1505,31053,0.0178,0.11,0.0099,0.4675,0.0257,0.1336,2.71,0.0156,0.0122,1631,0.1072,196000,0.0115,0.0302,0.0796,0
47093006700,2013,2884,1532,0.2746,0.5371,34.8,0.5447,0,0,0.0374,0.3701,0.1482,0.2255,0.0052,0.312,14544,0.1228,0.3132,0.106,0.5014,0.1057,0.6214,1.83,0,0.2415,675,0.3218,72200,0,0.4176,0.1189,0.0253
47135930100,2013,2884,1197,0.2413,0.4858,46.2,0,0,0,0.0069,0.806,0.0727,0.2486,0,0.4678,19479,0.1425,0.2317,0.1425,0.4881,0.3633,0.2231,2.41,0.3431,0.0635,554,0.1562,90200,0,0.2323,0.2035,0
47093005708,2013,2894,1070,0.0916,0.51,36.1,0.1458,0.0031,0.018,0.0764,0.8979,0.0701,0.0271,0.1084,0.1,39109,0.0436,0.1118,0.0633,0.4796,0.0917,0.2336,2.7,0,0.0215,1009,0.0411,236600,0.0129,0.0024,0.0484,0
47163040600,2013,2895,1310,0.2995,0.5081,36.7,0.0211,0,0.0028,0.0311,0.3234,0.2374,0.2789,0,0.429,13351,0.254,0.2457,0.0601,0.4953,0.1828,0.5992,2.18,0.0561,0.2053,476,0.2611,91900,0.0023,0.3862,0.1549,0.0117
