,GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
61252,47157008800,Tennessee,Shelby ,2019,6889,1991,0.2086,0.5384,28.6,0.1954,0,0.0163,0.458,0.6947,0.3053,0.2506,0.4225,0.3148,0.0,0.215,13093.0,0.0736,0.2718,0.0,0.5595,3.46,0.0081,0.0422,0.2371,0.2925,0.2049,0.2825,0.126,0.1546,873,60000,5.306722840074574,0.05065095650643602,-0.008059903832241139,5.040323368203162,0.6182210478362163,0.34723875336236304
61253,47157008900,Tennessee,Shelby ,2019,4532,1342,0.1871,0.4111,28.6,0.3475,0,0.0373,0.4559,0.5638,0.4362,0.263,0.3442,0.248,0.0,0.196,12041.0,0.0625,0.2528,0.0,0.6125,3.31,0.0,0.1759,0.383,0.2465,0.1874,0.5011,0.0977,0.2225,827,40400,2.5195033614816156,1.577046031592962,-0.7228482169490976,4.16598018070539,-0.472164622192093,-2.0285100116755457
61254,47157009100,Tennessee,Shelby ,2019,3352,861,0.2396,0.4699,25.7,0.0292,0,0.0167,0.5447,0.8309,0.1691,0.1719,0.2424,0.3612,0.0,0.252,9241.0,0.044,0.3232,0.0022,0.6609,3.89,0.019,0.0894,0.3403,0.3583,0.3137,0.5779,0.1205,0.0889,966,65300,5.306722840074574,0.6942591841377539,0.4247085430633949,7.056429650061684,0.030503732727702394,-1.816944197513716
61255,47157009200,Tennessee,Shelby ,2019,7782,3178,0.2416,0.5204,35.3,0.0551,0.0123,0.0652,0.0104,0.7102,0.2898,0.1123,0.5027,0.0468,0.0843,0.2351,44894.0,0.0387,0.1016,0.0,0.168,2.44,0.0,0.0053,0.1476,0.0784,0.0382,0.0995,0.0985,0.0468,1311,190300,-1.7199941670303216,-0.6967102450112304,-0.3831334145339944,-0.009697436031768794,-1.1747185278473729,0.5442654563940448
61256,47157009300,Tennessee,Shelby ,2019,4365,1988,0.2706,0.4981,38.5,0.1397,0,0.0,0.1077,0.8627,0.1373,0.0915,0.4257,0.0526,0.0689,0.3038,36797.0,0.0369,0.1172,0.0057,0.2681,2.19,0.0191,0.0624,0.1529,0.0622,0.0584,0.0512,0.1138,0.1558,1045,119400,-1.0511767555246203,-0.540545310373177,0.08049789329551865,0.3694614552890685,-0.7280254171595174,-0.23256537657651297
61257,47157009400,Tennessee,Shelby ,2019,3421,1590,0.2511,0.5545,39.9,0.1356,0,0.0,0.0795,0.8259,0.1741,0.0937,0.5067,0.0333,0.0132,0.3189,35806.0,0.0541,0.1176,0.0,0.3528,2.15,0.0,0.0296,0.1069,0.1353,0.0408,0.0851,0.1424,0.0772,1116,137600,0.8032704743922399,-0.8625936023222073,0.1372169077116269,0.4692529572797396,-0.10061802303304218,1.1600122347561228
61258,47157009500,Tennessee,Shelby ,2019,5936,2785,0.262,0.5239,42.1,0.0081,0.0158,0.0049,0.0505,0.835,0.165,0.0409,0.4942,0.0207,0.0413,0.2987,38486.0,0.0198,0.1314,0.0049,0.1777,2.13,0.0,0.0291,0.1081,0.0595,0.0262,0.0665,0.091,0.0931,1238,147600,-0.9690731140532319,-1.0943047230732048,0.002169689787144295,-0.08861413791793565,-0.43361414882410465,0.645290205974869
61259,47157009600,Tennessee,Shelby ,2019,5492,1922,0.2256,0.5455,42.5,0.1125,0,0.0435,0.0393,0.8288,0.1712,0.0447,0.4254,0.0412,0.23,0.3195,58282.0,0.0085,0.1431,0.0075,0.155,2.8,0.0,0.0,0.2024,0.0671,0.0231,0.1239,0.0766,0.0985,1363,384600,-2.6188421806338353,-0.3658039773488733,0.37808747211422106,-0.10338421094103172,-2.317358713296471,-0.21038275116168045
61260,47157009700,Tennessee,Shelby ,2019,2765,943,0.1324,0.6159,35.1,0.6344,0,0.0325,0.0224,0.2388,0.7612,0.3818,0.5856,0.1463,0.017,0.3139,22241.0,0.0537,0.2829,0.0,0.3913,2.93,0.0,0.0509,0.3563,0.0684,0.0379,0.3599,0.1772,0.155,1096,77300,2.7572051497883825,0.9262974053542377,-0.7068652498887202,-0.3076695316261585,0.38577555322639406,2.4596669727226295
61261,47157009800,Tennessee,Shelby ,2019,3248,1094,0.2318,0.4865,35.5,0.1616,0,0.0151,0.3097,0.7332,0.2668,0.17,0.4558,0.2821,0.0128,0.2687,18919.0,0.0719,0.3009,0.0,0.4726,2.97,0.0183,0.0713,0.2623,0.1849,0.1183,0.2443,0.207,0.1674,1062,67000,3.730952731591907,0.42347077172017716,0.3472317921485284,2.9642510398426904,0.2790903787435272,-0.28309125086301606
61262,47157009901,Tennessee,Shelby ,2019,2967,1065,0.1914,0.5005,30.8,0.5137,0.0071,0.0,0.119,0.2254,0.7746,0.2319,0.4912,0.1753,0.0,0.2779,15872.0,0.0309,0.2305,0.0075,0.5484,2.77,0.1208,0.1155,0.2789,0.1611,0.0702,0.4283,0.1958,0.1962,774,47000,1.6087696354677588,1.120943056406504,-0.7963450455924357,0.5832277292966739,0.7175982219123389,-0.01665432655532218
61263,47157009902,Tennessee,Shelby ,2019,1793,774,0.2404,0.498,33.1,0.7808,0,0.0073,0.0,0,1.0,0.363,0.5433,0.2621,0.0155,0.301,20504.0,0.046,0.3465,0.0,0.5103,2.32,0.0099,0.1925,0.4548,0.1985,0.0049,0.5588,0.1829,0.4132,720,44700,2.5743991345269572,3.13149109840276,-0.016271015015542085,-0.4501782925196487,-0.1586059419994017,0.06796328565878992
61264,47157010000,Tennessee,Shelby ,2019,7242,2649,0.178,0.5715,31.8,0.9047,0,0.0077,0.0,0.1532,0.8468,0.3733,0.5515,0.2436,0.0087,0.242,15092.0,0.1258,0.2304,0.0,0.5712,2.73,0.0,0.0959,0.4643,0.096,0.0057,0.4302,0.1893,0.0981,914,64400,2.176031363631356,1.958901242957077,-0.9911206515817571,-0.8222502801489182,0.383993877653412,1.6465071747515425
61265,47157010110,Tennessee,Shelby ,2019,6475,1796,0.1699,0.5456,24.1,0.8601,0.0063,0.0148,0.0398,0,1.0,0.5295,0.753,0.2509,0.0,0.3124,11093.0,0.1447,0.3429,0.0899,0.5612,3.58,0.0143,0.2879,0.4454,0.2425,0.0,0.5191,0.1488,0.4017,826,59600,3.396018047220699,3.365555778049704,-1.1584998712168926,-1.1192020212420377,1.1556098823948717,1.152554279235054
61266,47157010120,Tennessee,Shelby ,2019,5563,1765,0.2301,0.5763,25.1,0.9134,0,0.0,0.0183,0.1284,0.8716,0.4703,0.586,0.2354,0.0,0.1807,11933.0,0.0606,0.2749,0.0,0.7003,3.15,0.0,0.1864,0.3547,0.112,0.0142,0.5136,0.1654,0.2979,749,54000,2.9189498413019965,2.36002444651774,-1.0047665491212758,-0.6848519959853723,0.5022755608496731,1.7462683790412319
61267,47157010210,Tennessee,Shelby ,2019,5571,1843,0.1903,0.6107,30.7,0.8986,0,0.0122,0.0072,0.2407,0.7593,0.3494,0.6014,0.1935,0.0331,0.2528,17988.0,0.122,0.2975,0.0,0.5393,3.02,0.0,0.1476,0.3332,0.1551,0.0175,0.3346,0.1138,0.1709,913,59200,2.905115967374428,1.7111280610053377,-0.7197206478900584,-0.46509815353777373,0.15966209944516124,2.219144608351761
61268,47157010220,Tennessee,Shelby ,2019,8526,2536,0.2056,0.4867,29.1,0.8352,0.0022,0.0065,0.0815,0.1451,0.8549,0.3557,0.5198,0.219,0.0039,0.2579,15645.0,0.1286,0.1817,0.0,0.4736,3.32,0.022,0.1021,0.2524,0.1154,0.0459,0.307,0.1398,0.0988,945,72200,1.2232768654045456,1.295542971841544,-1.1471984437774836,-0.11130929466181191,0.4799602818600679,0.7062813501422291
61269,47157010300,Tennessee,Shelby ,2019,1411,446,0.1807,0.5641,26.1,0.9624,0,0.0,0.0,0,1.0,0.4036,0.5649,0.3479,0.0,0.2399,9853.0,0.1111,0.4183,0.0,0.5762,3.16,0.0,0.2332,0.3812,0.2537,0.0,0.6166,0.1013,0.2795,912,55000,3.5132744227974286,3.1740764819451446,-0.9203180099986363,-0.28386219483184777,0.5743667384059103,0.969011407276858
61270,47157010500,Tennessee,Shelby ,2019,1918,512,0.1616,0.512,27.5,0.7769,0,0.0,0.0667,0.1313,0.8687,0.3906,0.5398,0.3362,0.0195,0.3145,13266.0,0.1417,0.332,0.0,0.7188,3.11,0.0,0.0918,0.4395,0.1474,0.0568,0.4837,0.1393,0.6016,847,42000,2.2457397422945506,3.2051309426328984,-0.7185212180753828,-0.17642658310991763,0.2686500008104102,-0.3330933999634577
61271,47157010610,Tennessee,Shelby ,2019,6032,1936,0.1605,0.4725,30.8,0.6593,0,0.0139,0.2583,0.4621,0.5379,0.249,0.4901,0.2939,0.0,0.1477,13260.0,0.0785,0.2933,0.0,0.5739,3.12,0.0,0.0289,0.2531,0.2522,0.13,0.3614,0.1084,0.1913,920,65700,2.6854880682909124,0.8944643252080574,-1.197626234126924,2.5192081967409594,0.6424781297517776,-0.17303634928295836
61272,47157010620,Tennessee,Shelby ,2019,3753,1257,0.1902,0.5044,26.1,0.85,0.004,0.0,0.1495,0.2034,0.7966,0.3827,0.5935,0.2466,0.0,0.1241,12533.0,0.1033,0.2578,0.0,0.7908,2.99,0.0151,0.1337,0.3333,0.1855,0.0847,0.3236,0.1332,0.2396,809,72200,2.61340077952563,1.7806935649723865,-1.4980460864157392,0.7576773191765215,0.6088576083029569,0.9642183734895043
61273,47157010630,Tennessee,Shelby ,2019,4147,1360,0.2252,0.591,23.6,0.6161,0,0.0,0.3067,0.3074,0.6926,0.3596,0.5075,0.2889,0.0,0.1816,11150.0,0.1691,0.2388,0.0,0.7684,3.05,0.0076,0.15,0.4441,0.2193,0.1708,0.5037,0.1011,0.3089,781,67200,5.306722840074574,2.1397938945468464,-0.3703574514367183,2.7634765682024276,0.12270743903018266,1.0444801948308433
61274,47157010710,Tennessee,Shelby ,2019,5168,1539,0.2347,0.5321,30.1,0.7546,0,0.0197,0.1097,0.4775,0.5225,0.3106,0.63,0.1379,0.0201,0.3619,17329.0,0.1435,0.1848,0.0,0.3938,3.36,0.0,0.0058,0.2853,0.1169,0.0363,0.2398,0.1221,0.0701,1268,72700,2.777582849637987,0.44912559100942984,-0.5751608798131337,0.21095116372120382,0.4856823280723929,2.206984646648094
61275,47157010720,Tennessee,Shelby ,2019,3876,1557,0.2234,0.5658,26.5,0.8351,0,0.0,0.098,0.0774,0.9226,0.2884,0.5202,0.1463,0.0039,0.1599,18288.0,0.0738,0.2255,0.0,0.6789,2.49,0.0,0.122,0.3038,0.1548,0.0521,0.3862,0.106,0.1041,708,105600,2.118080500448471,1.2918060684576493,-1.2362431790020512,0.3266137764140166,0.18957326262242225,1.5463305719564342
61276,47157010810,Tennessee,Shelby ,2019,5931,2043,0.1425,0.566,31.2,0.7734,0,0.0349,0.1138,0.1751,0.8249,0.3235,0.5266,0.1866,0.0186,0.231,18865.0,0.1085,0.2037,0.0,0.5849,2.9,0.0114,0.1478,0.3,0.1866,0.0834,0.3165,0.0975,0.1409,896,83300,2.0976905818086125,1.4140981949733646,-1.079232770136257,0.7519571430414824,-0.11255834840549277,1.123426362335515
61277,47157010820,Tennessee,Shelby ,2019,4262,1540,0.1825,0.5378,38.5,0.8759,0,0.0103,0.0472,0.3417,0.6583,0.2526,0.5739,0.1066,0.0,0.2955,23014.0,0.0358,0.1691,0.0,0.376,2.77,0.0,0.0351,0.2675,0.0981,0.0209,0.1525,0.0948,0.1057,1114,97500,0.9272370624608364,0.16909278667852248,-0.9869658395439267,-0.4036455346951191,0.3222867948153904,1.8264688552059694
61278,47157011010,Tennessee,Shelby ,2019,3690,1328,0.1772,0.494,38.8,0.8179,0,0.0,0.1369,0.4834,0.5166,0.2929,0.558,0.2022,0.0,0.238,17805.0,0.0851,0.1796,0.0,0.3005,2.78,0.2864,0.1002,0.2613,0.1098,0.0477,0.3805,0.1431,0.1695,1057,82000,1.2574972024825217,0.7344315000367558,-0.9334515863024108,-0.012329118086366478,1.0790187304085708,0.38982767642597227
61279,47157011020,Tennessee,Shelby ,2019,1436,550,0.11,0.5125,28.0,0.8816,0,0.0,0.0571,0.1074,0.8926,0.3073,0.5148,0.2151,0.0127,0.2036,18594.0,0.0737,0.1778,0.0,0.5055,2.61,0.0,0.1636,0.2491,0.0996,0.04,0.2396,0.0689,0.4945,908,81900,-1.1394995123526628,1.8775164267664757,-1.8748883345456928,-0.9627910470256181,0.1273506376677074,-0.3066871952155348
61280,47157011100,Tennessee,Shelby ,2019,1623,667,0.2224,0.5028,34.9,0.9772,0,0.0,0.0665,0.2769,0.7231,0.3178,0.4754,0.3302,0.012,0.3748,15442.0,0.2179,0.3677,0.0492,0.5352,2.43,0.0228,0.2729,0.3718,0.2274,0.0194,0.5483,0.2714,0.2412,771,46500,3.096573094060312,3.594549152944311,0.4725407766133599,-0.12804816141300784,0.15035909100916478,-0.9928277650935158
61281,47157011200,Tennessee,Shelby ,2019,1363,623,0.1988,0.5532,45.9,0.9934,0,0.0,0.0037,0.0242,0.9758,0.2488,0.5383,0.4537,0.0096,0.2986,13437.0,0.2009,0.2869,0.0,0.7303,2.16,0.0,0.3965,0.3178,0.1834,0.0015,0.5481,0.2362,0.2601,715,47000,3.449380871050764,4.038391083814337,0.8069813950621318,-0.6655307040256103,-0.47389848298590853,-0.25656242081418545
61282,47157011300,Tennessee,Shelby ,2019,1334,724,0.0885,0.5315,37.1,0.7451,0,0.0487,0.0157,0.0826,0.9174,0.1354,0.4064,0.3182,0.0083,0.2058,18372.0,0.2127,0.3404,0.0,0.9006,1.59,0.0054,0.4144,0.3798,0.225,0.0352,0.5159,0.2824,0.224,636,46300,0.41788962436393007,4.23486232792774,-0.3584131283968867,-0.20594081983238344,-1.2151431961862742,-2.0374755591482656
61283,47157011400,Tennessee,Shelby ,2019,5135,1455,0.0695,0.2833,30.0,0.793,0,0.0068,0.0317,0,1.0,0.2378,0.6141,0.2961,0.0103,0.2323,12296.0,0.1313,0.2144,0.0096,0.9656,1.86,0.0,0.3691,0.3966,0.0853,0.0145,0.63,0.1839,0.1628,690,.,-3.831345520942076,3.8373912766940528,-2.74927205019858,-1.9666728085381164,-0.13623488034202047,-2.816557058557412
61284,47157011500,Tennessee,Shelby ,2019,2485,1008,0.2543,0.4398,35.0,0.8692,0,0.0,0.0829,0.2948,0.7052,0.2113,0.3958,0.2684,0.0,0.38,11793.0,0.2324,0.3785,0.0,0.6677,2.47,0.0,0.369,0.2183,0.1759,0.0711,0.5095,0.1646,0.2404,624,58600,1.7078482824216747,3.5692801838166095,0.4839025984286188,0.32332138557042955,-0.7715429638234685,-1.897112921570515
61285,47157011600,Tennessee,Shelby ,2019,2786,846,0.2225,0.6206,23.8,0.9652,0,0.0043,0.0022,0.0471,0.9529,0.3475,0.5045,0.2745,0.0106,0.3191,11042.0,0.3419,0.2973,0.0,0.7849,2.85,0.0,0.5083,0.565,0.2017,0.0,0.6082,0.2484,0.221,638,33700,3.7420264803704115,5.1421915216112355,0.29784562329202396,-1.0644344705544775,-0.9751569608027535,0.34158076682438315
61286,47157011700,Tennessee,Shelby ,2019,1295,463,0.3884,0.4919,42.9,0.9436,0,0.0,0.0,0.3442,0.6558,0.2009,0.396,0.2367,0.013,0.3153,13359.0,0.2696,0.3054,0.0,0.46,2.5,0.0,0.2527,0.2829,0.1331,0.0139,0.5591,0.2031,0.2192,615,66700,2.6893507673168306,3.3770685996809653,1.6465752822585105,-0.4026553679556989,-1.0759974538291737,-0.8556402928377729
61287,47157011800,Tennessee,Shelby ,2019,5911,1992,0.1666,0.438,31.3,0.3324,0.0286,0.0218,0.2945,0.4972,0.5028,0.1596,0.4192,0.2849,0.0271,0.2229,23042.0,0.0694,0.2386,0.0,0.5336,2.97,0.0,0.0356,0.2279,0.2565,0.1439,0.2664,0.1321,0.1083,975,74300,1.7186722214154908,0.4894319415790541,-0.7841553181988716,3.0321432136023168,0.08382050407047445,-1.102568119637483
61288,47157020101,Tennessee,Shelby ,2019,3824,1233,0.2178,0.5282,33.7,0.6922,0,0.0,0.0669,0.3474,0.6526,0.2636,0.5455,0.2067,0.0292,0.3577,20052.0,0.1298,0.1927,0.0039,0.3715,3.04,0.0063,0.0835,0.3195,0.1153,0.0291,0.2712,0.2201,0.2216,931,60700,2.0753727234034662,1.3501578309192104,-0.06545525017329179,-0.2612794300159252,0.24903163272841483,0.802917939945058
61289,47157020102,Tennessee,Shelby ,2019,2763,1098,0.304,0.494,51.2,0.1104,0,0.0,0.0199,0.8151,0.1849,0.0528,0.4671,0.079,0.0738,0.3889,35726.0,0.024,0.2697,0.0,0.1284,2.52,0.016,0.0128,0.1503,0.0592,0.0201,0.0637,0.167,0.0249,905,186600,0.5923300129374716,-0.7134716507475085,1.1546366651423785,0.13775373454614792,-0.5082114247973193,0.5216226887937729
61290,47157020210,Tennessee,Shelby ,2019,5754,1993,0.1992,0.5113,38.2,0.264,0,0.0179,0.1138,0.7316,0.2684,0.1656,0.4633,0.1586,0.0457,0.3688,31196.0,0.0742,0.2186,0.0071,0.4686,2.87,0.1069,0.0356,0.1977,0.0688,0.0213,0.1128,0.17,0.1158,943,94800,0.11209065987309966,-0.008981522612963172,-0.1728805565099533,0.23751971660171595,0.05317469204681719,0.0032583303474829953
61291,47157020221,Tennessee,Shelby ,2019,2473,991,0.1888,0.5435,48.1,0.3255,0.0142,0.0028,0.0578,0.7429,0.2571,0.1514,0.5346,0.1151,0.0394,0.3027,30179.0,0.0597,0.211,0.0,0.2119,2.5,0.0065,0.0283,0.2472,0.1161,0.0184,0.1464,0.1731,0.0747,881,165700,1.092978790815267,-0.2270061908872647,0.09036810532476929,0.04918652416609799,0.049748573571054104,1.1306817786406103
61292,47157020222,Tennessee,Shelby ,2019,2965,973,0.1916,0.5285,34.3,0.4263,0.0047,0.0101,0.1012,0.6495,0.3505,0.1994,0.4797,0.1873,0.0103,0.2898,21196.0,0.0919,0.1988,0.0,0.333,3.05,0.0,0.0,0.1757,0.1758,0.0778,0.0893,0.1738,0.109,1253,110000,1.7218886667197937,-0.16933824315638674,-0.4205867109667801,1.0761335066123154,0.5413744216135422,0.694305692617103
61293,47157020300,Tennessee,Shelby ,2019,5197,2260,0.2551,0.5386,48.5,0.1441,0,0.0171,0.0277,0.5319,0.4681,0.1456,0.4541,0.1111,0.0062,0.3633,24262.0,0.115,0.159,0.0,0.3814,2.26,0.0263,0.0584,0.1575,0.1427,0.0096,0.2147,0.28,0.1523,764,121400,1.801185831003083,0.4672896173407616,1.088143676023614,0.07089563472671502,-0.09918153196960945,0.27403843488160173
61294,47157020400,Tennessee,Shelby ,2019,1222,322,0.1694,0.4411,24.7,0.2357,0,0.0319,0.1972,0.9345,0.0655,0.0466,0.4359,0.0317,0.0466,0.1118,24306.0,0.1372,0.1231,0.0,0.9472,3.16,0.0694,0.0404,0.1025,0.0217,0.0248,0.0089,0.1047,0.1722,1303,.,-4.384981613283271,-0.10675762432987777,-2.3009887695782987,-0.053359517772588023,-0.4135302519415793,-1.5103454496609277
61295,47157020511,Tennessee,Shelby ,2019,2238,752,0.164,0.6206,43.3,0.8056,0,0.0063,0.0018,0.4384,0.5616,0.1888,0.5826,0.1182,0.0146,0.2699,23700.0,0.0502,0.2791,0.0075,0.2181,2.95,0.0112,0.0399,0.266,0.1569,0.0019,0.2669,0.2029,0.1588,1066,111500,2.530013356869977,0.4507426550300848,-0.1702187910033538,-0.435482406429701,0.5332716558523968,2.1517002434205503
61296,47157020512,Tennessee,Shelby ,2019,5375,2412,0.2115,0.6154,30.0,0.856,0,0.0,0.0117,0.0667,0.9333,0.3512,0.5813,0.1643,0.0129,0.2815,22734.0,0.0717,0.1657,0.0,0.6862,2.22,0.0,0.2757,0.3064,0.114,0.0048,0.3477,0.1648,0.2671,739,102500,2.2505396839578893,2.134550940670017,-0.46580071326041533,-1.030818344149495,-0.215497961314664,1.8281057620124466
61297,47157020521,Tennessee,Shelby ,2019,3324,1216,0.2004,0.5903,28.3,0.9209,0,0.0,0.0036,0.1079,0.8921,0.3824,0.6063,0.1762,0.0,0.2286,12355.0,0.1293,0.3286,0.0,0.6645,2.73,0.0161,0.2039,0.4548,0.1504,0.0,0.4123,0.1823,0.1828,967,55900,3.1862977067725793,2.441867113002699,-0.8777885866566907,-0.8223365538001807,0.4070425085397147,2.0375132256870367
61298,47157020523,Tennessee,Shelby ,2019,2942,999,0.2114,0.5289,27.0,0.8681,0,0.0,0.0333,0.4301,0.5699,0.3504,0.6238,0.2104,0.007,0.2032,14059.0,0.1504,0.3464,0.0,0.7167,2.92,0.0226,0.1311,0.4214,0.1618,0.0148,0.3548,0.1734,0.3143,979,62700,2.357784089856513,2.3408689260204025,-0.9849600237011944,-0.5368265788415599,0.4596657686357147,1.07903599774315
61299,47157020524,Tennessee,Shelby ,2019,4823,1586,0.163,0.5279,31.9,0.8843,0,0.0,0.0249,0.2202,0.7798,0.3424,0.4765,0.1889,0.012,0.2213,22048.0,0.0539,0.2653,0.0,0.4697,3.04,0.0,0.0649,0.2919,0.1586,0.024,0.1951,0.1368,0.1385,1103,67900,0.8272841943287808,1.017117306699131,-1.3090791991294628,-0.21759588928993667,0.44142515785903036,0.8954168181900188
61300,47157020531,Tennessee,Shelby ,2019,5609,1668,0.1466,0.5441,25.9,0.7467,0.0048,0.0,0.1924,0.4799,0.5201,0.2116,0.4962,0.1586,0.0,0.1457,15730.0,0.0273,0.1206,0.0,0.5354,3.36,0.2026,0.0126,0.2764,0.1458,0.0626,0.2535,0.0581,0.0915,1137,82800,0.3298616337040885,-0.25366036454491103,-2.2134105803104713,0.7937822663729805,1.1410974224181207,0.8620528897683697
61301,47157020532,Tennessee,Shelby ,2019,6527,2301,0.1966,0.5044,38.2,0.7944,0,0.0129,0.0008,0.3556,0.6444,0.2477,0.491,0.1475,0.0152,0.3094,21468.0,0.0876,0.2508,0.0,0.4368,2.73,0.0201,0.1182,0.2434,0.0975,0.0088,0.188,0.1504,0.093,1026,95600,0.24617086041018593,1.0094699259780793,-0.6309409979210926,-0.6812191420590218,-0.0006848182387276436,0.5495458926509487
61302,47157020541,Tennessee,Shelby ,2019,5722,1725,0.1615,0.547,33.2,0.7676,0.0138,0.007,0.0128,0.2312,0.7688,0.3188,0.4927,0.1118,0.0151,0.2504,21300.0,0.1445,0.1068,0.0,0.5125,3.3,0.0219,0.033,0.2406,0.1003,0.0147,0.2291,0.1316,0.1622,1051,100500,-0.22086827098713901,0.9231372279108853,-1.3210132460491053,-0.9880101074761058,0.23177001398418776,0.9332478406429989
61303,47157020542,Tennessee,Shelby ,2019,5184,2260,0.1682,0.5509,28.8,0.9128,0,0.0133,0.0255,0.2049,0.7951,0.3429,0.5911,0.1217,0.0,0.1168,17426.0,0.0445,0.4044,0.0,0.8606,2.29,0.0,0.1022,0.3283,0.1713,0.0049,0.3158,0.157,0.1583,866,82400,1.7841575914341614,1.5620384375652279,-1.707503847441091,-0.32309569933725657,0.5253851354643467,1.7273335651829345
61304,47157020610,Tennessee,Shelby ,2019,4225,1841,0.2071,0.5155,31.0,0.6627,0,0.0312,0.0424,0.3367,0.6633,0.2357,0.5099,0.0837,0.0163,0.1923,21420.0,0.06,0.2118,0.0,0.6904,2.29,0.008,0.0521,0.3884,0.1242,0.0743,0.2478,0.0983,0.0818,897,102000,0.40239974660332745,0.8574687645276107,-1.302930054936393,0.27149532260295584,-0.3276049913338984,0.9039707057430523
61305,47157020621,Tennessee,Shelby ,2019,8230,3121,0.1883,0.5479,31.5,0.6974,0,0.0194,0.0166,0.3203,0.6797,0.3733,0.5624,0.0348,0.0074,0.2442,21303.0,0.05,0.2245,0.0004,0.6049,2.64,0.0,0.0606,0.2945,0.069,0.0262,0.1015,0.126,0.0286,880,119800,0.8389935900191323,0.27418793797522195,-1.4453128588766528,-0.5532155181995806,0.3112328665928325,2.2521011625273113
61306,47157020622,Tennessee,Shelby ,2019,4437,1685,0.3259,0.5199,42.4,0.1688,0,0.0,0.0261,0.8071,0.1929,0.089,0.4825,0.0922,0.0237,0.4237,34888.0,0.0566,0.2098,0.0,0.33,2.52,0.0,0.0878,0.1774,0.0574,0.0152,0.0835,0.1622,0.0747,1052,158100,1.0650861191512786,-0.19926885433696198,1.0349473121898372,-0.022080044087333137,-0.5091042672265657,0.7605919726123022
61307,47157020632,Tennessee,Shelby ,2019,5840,1930,0.2231,0.5026,36.7,0.1116,0.0027,0.0693,0.0611,0.8914,0.1086,0.0585,0.4737,0.0655,0.0415,0.2534,29493.0,0.0315,0.1317,0.0,0.1187,3.02,0.0248,0.0202,0.0777,0.0375,0.0255,0.0283,0.086,0.0248,1584,164300,-1.9796441694640525,-1.2017553961820084,-0.6449480757740228,0.18167763262338912,-0.5446666733779267,0.23004834324651652
61308,47157020633,Tennessee,Shelby ,2019,2937,1137,0.2737,0.5165,45.5,0.0739,0.002,0.0078,0.0109,1,0.0,0.0554,0.4633,0.0438,0.029,0.3984,34283.0,0.0415,0.0799,0.0,0.1574,2.52,0.0,0.022,0.1398,0.05,0.0047,0.0205,0.1523,0.0838,1413,173400,-0.8142137626105557,-0.9885390021965446,0.5481513418916236,-0.38054565046548655,-0.42716408260127986,0.4338836307611318
61309,47157020634,Tennessee,Shelby ,2019,3117,1103,0.2544,0.5107,47.0,0.1049,0,0.0266,0.0103,0.8906,0.1094,0.0689,0.4845,0.0511,0.0199,0.3563,30283.0,0.0323,0.1925,0.0,0.0834,2.82,0.0107,0.0254,0.1351,0.0624,0.0178,0.1136,0.1393,0.0204,1521,176500,-0.16250399741170907,-0.9105050976430028,0.38566425896869533,-0.0405810315740991,-0.25628252277478697,0.6592003956114845
61310,47157020635,Tennessee,Shelby ,2019,2379,942,0.24,0.5343,41.3,0.1261,0,0.0025,0.0,0.7251,0.2749,0.1316,0.5008,0.0469,0.0234,0.3673,36995.0,0.0245,0.1294,0.0,0.0955,2.53,0.0,0.0117,0.1157,0.0361,0.0,0.0282,0.1417,0.0358,1116,126100,-0.5288690098693809,-1.1168342489912553,-0.04221333063608509,-0.6383021877244154,0.028592649410717926,1.2398881080716568
61311,47157020642,Tennessee,Shelby ,2019,10240,3398,0.1622,0.4833,39.4,0.3598,0,0.0166,0.0168,0.8544,0.1456,0.0683,0.4738,0.0389,0.0745,0.2902,36246.0,0.0441,0.1569,0.0,0.0824,2.95,0.0165,0.0486,0.1192,0.0143,0.007,0.0698,0.0844,0.0,2012,224500,-3.3737950234815006,-0.8005520867048108,-1.1251127066563904,-0.965942650828187,-0.464232708801493,-0.0179548704906197
61312,47157020643,Tennessee,Shelby ,2019,8655,3042,0.2302,0.4957,43.4,0.2693,0,0.0327,0.0276,0.7618,0.2382,0.0966,0.4587,0.0343,0.0648,0.3346,39093.0,0.0234,0.1201,0.0,0.1617,2.85,0.0,0.0082,0.0671,0.044,0.0236,0.0096,0.1318,0.0452,1358,191500,-1.6955018193691385,-0.9565284644734982,-0.06593985621950445,-0.24812801542166388,-0.7198121572535455,0.29490667399907367
61313,47157020644,Tennessee,Shelby ,2019,9533,3396,0.1184,0.5325,38.2,0.5071,0,0.0061,0.0492,0.7114,0.2886,0.1172,0.5401,0.0897,0.0498,0.2323,29819.0,0.0692,0.2175,0.0,0.2768,2.81,0.0,0.0527,0.1478,0.0928,0.0227,0.0883,0.0978,0.0608,1194,132100,-1.292735266581389,-0.37396751811067946,-1.3721212901866509,-0.4785362940070063,0.12015830784677031,0.8117315278761775
